sepal.width	variety
3.5	Setosa
3.7	Setosa
6.6	Virginica
7.6	Setosa
4.5	Virginica
4.8	Virginica
4.5	Versicolor
6.4	Versicolor
3.6	Setosa
6.4	Versicolor
7.6	Setosa
7.3	Virginica
3.4	Setosa
6.4	Setosa
2.9	Versicolor
2.8	Versicolor
6.9	Setosa
7.5	Virginica
4.4	Versicolor
4.5	Virginica
5.5	Virginica
4.8	Virginica
3.9	Setosa
3.1	Versicolor
6.5	Versicolor
5.5	Versicolor
6.8	Versicolor
5.4	Versicolor
4.7	Versicolor
6.2	Virginica
5.0	Versicolor
7.4	Setosa
6.2	Setosa
3.8	Setosa
6.4	Setosa
8.3	Setosa
5.4	Setosa
4.8	Versicolor
4.3	Setosa
3.4	Virginica
7.4	Virginica
2.5	Versicolor
5.2	Setosa
5.0	Versicolor
7.0	Setosa
7.2	Versicolor
7.2	Setosa
3.3	Setosa
5.3	Virginica
4.2	Setosa
5.8	Virginica
7.1	Virginica
3.2	Virginica
7.4	Versicolor
2.9	Versicolor
5.5	Setosa
4.8	Setosa
3.5	Virginica
6.8	Virginica
6.9	Setosa
5.6	Virginica
6.6	Virginica
2.5	Virginica
4.9	Setosa
4.6	Virginica
6.9	Setosa
6.4	Versicolor
5.5	Setosa
3.8	Virginica
4.7	Versicolor
6.1	Setosa
5.0	Setosa
3.0	Virginica
2.7	Virginica
5.2	Setosa
4.7	Virginica
3.8	Versicolor
6.7	Virginica
7.0	Setosa
6.8	Versicolor
6.9	Virginica
5.2	Virginica
6.2	Virginica
5.5	Virginica
3.8	Versicolor
6.4	Versicolor
6.5	Virginica
3.0	Virginica
2.9	Versicolor
3.5	Setosa
5.2	Setosa
4.3	Virginica
3.0	Versicolor
3.0	Setosa
6.3	Virginica
4.0	Setosa
4.5	Setosa
6.7	Setosa
3.0	Setosa
7.5	Virginica
6.1	Versicolor
6.5	Versicolor
5.6	Versicolor
3.0	Virginica
5.0	Virginica
