sepal.width	petal.length	petal.width	variety
4.6	5.4	1.9	Versicolor
3.7	3.5	1.2	Setosa
6.7	5.1	5.1	Versicolor
3.9	4.5	2.9	Setosa
5.4	5.0	3.2	Setosa
7.8	8.4	3.5	Virginica
5.2	7.0	2.3	Virginica
5.8	7.4	1.8	Versicolor
8.3	1.6	4.2	Setosa
5.6	5.0	4.2	Setosa
2.8	7.6	2.4	Virginica
4.4	3.4	3.2	Setosa
3.3	5.6	1.5	Versicolor
6.2	4.7	5.3	Versicolor
3.2	8.0	1.5	Versicolor
5.9	2.6	2.9	Setosa
4.4	2.5	3.4	Setosa
5.9	5.7	2.7	Setosa
7.9	2.6	2.2	Setosa
5.0	1.6	3.7	Setosa
3.4	6.0	2.6	Versicolor
5.1	4.5	1.6	Setosa
4.5	4.0	5.3	Versicolor
4.0	4.1	3.8	Versicolor
6.8	7.3	2.5	Versicolor
5.5	6.0	5.1	Versicolor
8.0	1.9	4.8	Setosa
5.1	9.4	2.3	Virginica
5.4	8.6	5.9	Virginica
7.6	2.5	2.6	Setosa
4.8	6.7	2.7	Virginica
2.8	6.7	4.5	Virginica
7.4	4.9	1.3	Setosa
7.0	1.3	0.3	Setosa
7.4	4.8	5.8	Versicolor
4.3	2.4	4.7	Setosa
3.3	6.3	2.8	Virginica
4.0	9.3	2.3	Virginica
4.4	7.4	6.3	Virginica
7.2	4.3	2.7	Setosa
4.5	10.0	6.1	Virginica
5.8	6.2	3.1	Virginica
4.7	1.6	3.7	Setosa
3.0	5.4	3.5	Versicolor
3.8	6.0	2.3	Versicolor
6.0	6.4	4.3	Virginica
7.8	4.9	2.9	Setosa
7.5	9.5	4.8	Virginica
4.7	9.1	4.9	Virginica
6.5	3.3	3.2	Setosa
7.0	9.1	4.8	Virginica
4.5	8.9	4.9	Versicolor
6.2	5.4	5.7	Versicolor
7.1	4.9	1.2	Versicolor
5.9	6.1	1.8	Versicolor
3.1	9.1	5.8	Virginica
4.6	4.0	2.5	Versicolor
7.0	5.0	1.5	Versicolor
4.4	4.7	1.3	Versicolor
2.7	7.3	1.9	Virginica
7.3	7.9	2.5	Virginica
3.7	8.3	2.8	Versicolor
6.2	3.5	2.9	Setosa
5.7	4.5	2.2	Setosa
5.9	9.1	5.3	Versicolor
3.7	10.4	2.8	Virginica
4.6	5.5	4.7	Setosa
6.0	7.5	2.0	Versicolor
5.1	8.9	3.0	Versicolor
5.5	6.0	2.7	Versicolor
4.2	8.4	5.4	Versicolor
3.6	8.6	4.4	Virginica
6.2	5.0	6.0	Versicolor
4.2	8.6	4.0	Versicolor
7.2	6.8	5.8	Virginica
5.5	2.8	0.7	Setosa
6.6	7.5	3.7	Versicolor
6.3	8.6	3.3	Versicolor
6.4	10.1	5.8	Virginica
7.5	4.5	4.5	Versicolor
6.7	1.9	4.2	Setosa
7.3	6.2	5.6	Versicolor
3.9	7.2	4.4	Versicolor
7.0	10.6	6.1	Virginica
4.3	9.6	2.7	Virginica
4.8	10.5	5.0	Virginica
3.0	8.5	4.0	Virginica
5.4	2.8	3.4	Setosa
5.5	2.7	3.7	Setosa
5.6	8.1	6.4	Virginica
5.9	3.2	3.9	Setosa
4.2	8.0	3.5	Versicolor
6.9	9.3	4.3	Virginica
2.7	7.4	6.3	Virginica
6.8	2.5	2.8	Setosa
3.5	8.7	2.3	Virginica
6.8	8.7	6.5	Virginica
3.1	8.9	2.6	Virginica
4.0	6.2	5.5	Virginica
4.9	3.9	4.7	Setosa
4.4	5.8	5.3	Versicolor
5.5	6.6	4.4	Versicolor
3.6	4.0	3.7	Setosa
5.2	6.6	1.9	Virginica
5.1	8.5	2.8	Virginica
