petal.width	variety
4.3	Setosa
2.9	Virginica
1.3	Versicolor
4.1	Virginica
2.7	Setosa
2.5	Virginica
2.8	Versicolor
2.2	Setosa
3.7	Setosa
2.8	Versicolor
2.2	Setosa
5.4	Virginica
0.2	Setosa
5.0	Versicolor
5.1	Versicolor
5.2	Virginica
5.2	Versicolor
3.7	Setosa
5.3	Versicolor
3.8	Versicolor
4.0	Versicolor
2.9	Versicolor
5.5	Virginica
2.7	Virginica
5.0	Virginica
3.6	Setosa
5.6	Versicolor
4.8	Virginica
3.2	Setosa
0.2	Setosa
4.0	Virginica
3.7	Setosa
1.7	Setosa
2.8	Virginica
1.7	Setosa
4.4	Setosa
5.8	Virginica
4.7	Virginica
0.1	Setosa
1.8	Versicolor
6.1	Virginica
1.2	Setosa
6.8	Virginica
3.2	Setosa
1.3	Setosa
4.4	Setosa
2.8	Versicolor
6.0	Versicolor
4.9	Setosa
0.7	Setosa
4.8	Virginica
2.1	Setosa
2.1	Setosa
2.4	Versicolor
3.7	Setosa
3.8	Virginica
3.9	Virginica
4.2	Setosa
4.0	Virginica
3.8	Virginica
2.6	Versicolor
6.6	Virginica
1.9	Setosa
4.5	Virginica
0.8	Setosa
2.9	Setosa
4.2	Setosa
0.7	Setosa
2.9	Virginica
2.3	Setosa
2.5	Versicolor
2.6	Versicolor
4.8	Setosa
2.2	Versicolor
4.0	Virginica
2.3	Virginica
2.9	Versicolor
4.4	Virginica
6.3	Virginica
5.0	Setosa
6.0	Virginica
2.4	Versicolor
4.8	Virginica
4.0	Versicolor
7.0	Virginica
2.4	Versicolor
5.8	Virginica
4.6	Setosa
3.0	Versicolor
3.5	Versicolor
3.2	Versicolor
3.2	Setosa
3.8	Versicolor
2.4	Versicolor
0.2	Setosa
2.7	Setosa
2.0	Versicolor
1.9	Virginica
5.3	Versicolor
5.8	Versicolor
3.0	Versicolor
2.5	Versicolor
4.0	Versicolor
3.1	Versicolor
2.1	Virginica
