petal.length	variety
2.4	Setosa
6.8	Virginica
6.7	Versicolor
9.6	Virginica
5.0	Versicolor
7.6	Virginica
5.6	Setosa
3.6	Setosa
9.5	Virginica
5.5	Versicolor
7.5	Versicolor
3.7	Setosa
5.0	Versicolor
2.1	Setosa
4.9	Setosa
1.3	Setosa
10.9	Virginica
6.5	Versicolor
4.5	Versicolor
6.1	Virginica
7.3	Versicolor
8.9	Virginica
3.9	Setosa
2.3	Setosa
5.5	Versicolor
7.7	Versicolor
9.1	Virginica
7.9	Versicolor
6.4	Virginica
4.9	Versicolor
3.9	Setosa
7.1	Virginica
7.0	Virginica
7.0	Virginica
2.5	Setosa
7.7	Versicolor
6.1	Virginica
6.6	Virginica
7.7	Virginica
7.1	Versicolor
7.0	Versicolor
3.0	Setosa
1.8	Setosa
5.2	Setosa
6.0	Setosa
5.5	Setosa
3.6	Setosa
7.8	Virginica
8.9	Versicolor
6.7	Virginica
5.6	Virginica
9.0	Versicolor
4.4	Setosa
8.1	Virginica
8.7	Virginica
6.5	Virginica
3.2	Setosa
9.6	Versicolor
9.2	Versicolor
7.9	Versicolor
6.6	Virginica
9.1	Virginica
5.4	Versicolor
8.5	Versicolor
5.8	Versicolor
5.2	Setosa
4.9	Setosa
5.9	Versicolor
1.4	Setosa
9.1	Virginica
6.5	Virginica
4.0	Setosa
5.5	Versicolor
7.7	Versicolor
8.4	Versicolor
3.6	Setosa
7.8	Virginica
9.8	Virginica
4.4	Versicolor
10.3	Virginica
7.6	Virginica
10.2	Virginica
5.4	Versicolor
1.4	Setosa
6.3	Versicolor
4.5	Versicolor
8.0	Virginica
3.0	Setosa
4.5	Setosa
1.9	Setosa
4.0	Setosa
7.5	Versicolor
6.9	Virginica
5.3	Setosa
2.9	Setosa
6.6	Versicolor
2.3	Setosa
7.7	Virginica
6.0	Virginica
2.5	Setosa
5.5	Versicolor
8.3	Virginica
8.1	Virginica
9.4	Virginica
8.0	Virginica
