petal.length	variety
8.4	Versicolor
4.5	Setosa
2.5	Setosa
8.0	Versicolor
8.1	Virginica
4.0	Setosa
4.3	Setosa
6.5	Versicolor
2.6	Setosa
9.4	Virginica
8.5	Virginica
9.0	Versicolor
2.4	Setosa
6.4	Versicolor
8.3	Virginica
7.4	Virginica
5.3	Virginica
6.2	Setosa
7.5	Virginica
7.5	Versicolor
4.4	Versicolor
2.2	Setosa
6.4	Setosa
6.8	Versicolor
6.0	Virginica
7.7	Versicolor
7.1	Virginica
3.3	Versicolor
1.8	Setosa
8.9	Virginica
4.0	Versicolor
6.4	Virginica
3.1	Setosa
6.0	Versicolor
6.0	Versicolor
2.4	Setosa
1.5	Setosa
8.1	Virginica
4.6	Setosa
9.3	Virginica
5.0	Versicolor
5.7	Versicolor
1.9	Setosa
2.9	Setosa
9.0	Virginica
9.1	Versicolor
4.6	Versicolor
8.1	Versicolor
2.2	Setosa
2.3	Setosa
8.1	Virginica
7.4	Virginica
4.1	Versicolor
5.0	Setosa
7.6	Virginica
8.6	Virginica
6.7	Virginica
6.5	Versicolor
2.5	Setosa
5.4	Versicolor
4.7	Setosa
4.5	Setosa
2.0	Setosa
5.9	Setosa
7.7	Versicolor
6.3	Versicolor
6.3	Virginica
5.7	Versicolor
4.8	Versicolor
8.0	Virginica
6.0	Versicolor
3.7	Setosa
9.1	Virginica
3.4	Setosa
6.0	Versicolor
3.7	Setosa
6.0	Versicolor
5.9	Versicolor
10.5	Virginica
8.4	Virginica
2.9	Setosa
8.1	Virginica
3.4	Setosa
6.1	Versicolor
7.4	Virginica
9.3	Versicolor
5.6	Versicolor
3.0	Setosa
7.9	Versicolor
4.8	Setosa
6.0	Setosa
6.6	Virginica
5.4	Setosa
8.1	Virginica
7.7	Virginica
10.1	Virginica
7.7	Virginica
5.7	Virginica
7.6	Virginica
2.6	Setosa
7.9	Versicolor
5.7	Versicolor
3.0	Setosa
9.8	Virginica
5.6	Setosa
