sepal.length	variety
10.0	Virginica
8.2	Virginica
8.1	Versicolor
11.0	Virginica
11.2	Virginica
8.0	Versicolor
10.5	Virginica
6.1	Setosa
10.3	Virginica
11.7	Virginica
8.4	Virginica
8.7	Versicolor
11.0	Versicolor
6.9	Setosa
9.8	Versicolor
6.1	Versicolor
5.4	Setosa
9.5	Versicolor
6.3	Setosa
10.4	Virginica
11.7	Virginica
7.6	Versicolor
5.8	Setosa
7.2	Versicolor
7.1	Setosa
9.1	Setosa
9.5	Versicolor
8.9	Setosa
5.8	Virginica
7.0	Versicolor
8.8	Virginica
4.7	Setosa
8.5	Setosa
6.0	Setosa
8.8	Virginica
6.0	Versicolor
9.2	Virginica
9.5	Versicolor
8.4	Virginica
9.3	Versicolor
6.1	Setosa
5.5	Setosa
7.3	Setosa
6.8	Virginica
8.1	Setosa
10.9	Virginica
6.8	Virginica
7.1	Versicolor
6.7	Setosa
10.2	Versicolor
10.0	Versicolor
6.6	Versicolor
7.9	Versicolor
7.7	Setosa
6.4	Setosa
8.5	Setosa
10.3	Virginica
9.8	Versicolor
9.5	Setosa
6.7	Virginica
9.0	Setosa
10.9	Versicolor
6.9	Virginica
7.1	Versicolor
4.5	Setosa
6.8	Virginica
7.4	Virginica
8.7	Virginica
4.8	Setosa
7.3	Versicolor
10.5	Virginica
10.1	Versicolor
9.3	Setosa
6.2	Versicolor
7.0	Versicolor
5.4	Setosa
9.5	Versicolor
6.3	Virginica
11.7	Virginica
5.2	Setosa
8.7	Versicolor
6.4	Versicolor
6.0	Versicolor
6.4	Virginica
8.4	Versicolor
6.9	Setosa
10.2	Virginica
9.3	Virginica
10.2	Virginica
5.1	Setosa
7.4	Virginica
9.4	Virginica
9.3	Versicolor
7.4	Setosa
8.6	Versicolor
7.9	Setosa
9.2	Versicolor
9.1	Setosa
12.1	Virginica
8.3	Setosa
6.1	Setosa
10.3	Versicolor
8.3	Versicolor
9.1	Setosa
6.4	Setosa
