sepal.width	variety
8.2	Setosa
4.4	Setosa
3.6	Virginica
4.8	Versicolor
7.7	Virginica
5.0	Versicolor
5.1	Virginica
3.5	Versicolor
7.9	Setosa
7.2	Virginica
6.8	Versicolor
8.5	Setosa
4.6	Versicolor
7.4	Setosa
3.0	Versicolor
5.0	Versicolor
6.7	Versicolor
6.6	Versicolor
7.7	Setosa
8.1	Setosa
3.6	Virginica
7.2	Setosa
6.2	Virginica
3.2	Setosa
7.9	Setosa
7.5	Versicolor
4.3	Virginica
6.3	Setosa
3.4	Setosa
6.3	Versicolor
6.3	Virginica
5.4	Versicolor
3.9	Versicolor
2.7	Versicolor
8.4	Setosa
5.2	Setosa
5.5	Versicolor
5.0	Setosa
6.7	Virginica
7.5	Virginica
3.0	Versicolor
3.2	Versicolor
4.3	Versicolor
5.5	Versicolor
6.0	Virginica
5.3	Versicolor
3.1	Virginica
4.4	Setosa
2.6	Versicolor
7.8	Setosa
6.9	Setosa
5.8	Versicolor
2.8	Versicolor
4.9	Virginica
4.4	Virginica
4.4	Versicolor
7.3	Virginica
4.4	Versicolor
4.9	Virginica
3.4	Versicolor
4.5	Virginica
6.3	Versicolor
3.5	Virginica
4.5	Setosa
7.0	Virginica
5.0	Setosa
6.3	Virginica
8.4	Setosa
6.3	Virginica
6.7	Virginica
5.7	Versicolor
5.3	Virginica
5.3	Virginica
6.3	Setosa
5.7	Versicolor
4.0	Virginica
3.0	Setosa
6.1	Setosa
3.7	Versicolor
3.5	Versicolor
4.3	Setosa
3.6	Versicolor
3.0	Setosa
4.6	Setosa
6.0	Virginica
5.6	Setosa
6.8	Virginica
3.8	Setosa
3.0	Setosa
6.0	Versicolor
7.4	Setosa
4.3	Setosa
4.2	Virginica
3.5	Setosa
7.2	Versicolor
6.6	Virginica
3.8	Virginica
3.6	Setosa
6.0	Virginica
3.0	Virginica
6.3	Versicolor
7.0	Virginica
3.4	Versicolor
5.4	Versicolor
6.2	Virginica
