sepal.width	petal.length	petal.width	variety
3.0	5.3	4.3	Virginica
7.1	10.0	1.8	Virginica
4.1	4.0	2.1	Setosa
4.2	7.0	2.8	Virginica
6.8	7.9	2.5	Virginica
7.6	7.2	6.0	Versicolor
4.1	9.4	5.3	Virginica
6.0	2.2	3.2	Setosa
6.1	6.9	2.4	Versicolor
2.7	7.7	1.3	Versicolor
5.2	7.8	5.8	Virginica
3.6	6.6	4.0	Virginica
6.2	4.7	1.7	Setosa
4.4	5.3	3.9	Setosa
7.5	6.0	2.5	Versicolor
6.4	5.1	2.7	Setosa
6.8	2.2	1.5	Setosa
5.4	5.0	4.7	Setosa
4.6	2.5	4.6	Setosa
3.7	5.0	5.5	Virginica
7.7	2.5	3.7	Setosa
3.0	5.1	3.8	Versicolor
7.5	1.9	2.2	Setosa
5.2	4.4	1.7	Setosa
7.5	1.4	2.8	Setosa
7.0	5.5	1.5	Versicolor
5.5	7.4	1.5	Versicolor
4.8	5.7	2.8	Setosa
4.3	9.1	5.0	Versicolor
4.5	5.0	3.1	Versicolor
7.0	9.4	4.6	Virginica
6.5	2.8	0.2	Setosa
4.8	5.6	5.6	Virginica
6.3	7.6	2.8	Versicolor
4.7	9.6	5.9	Virginica
5.0	6.6	5.4	Versicolor
4.0	6.9	4.3	Virginica
5.0	8.8	3.2	Virginica
6.7	8.2	4.3	Virginica
5.9	6.8	3.3	Versicolor
3.8	9.2	4.7	Virginica
3.4	4.8	3.3	Versicolor
5.1	3.4	1.7	Setosa
6.0	5.4	1.2	Setosa
6.2	5.4	4.4	Versicolor
7.5	2.3	4.3	Setosa
6.4	4.5	2.7	Setosa
3.6	5.4	0.6	Setosa
3.5	6.0	4.2	Virginica
4.4	5.9	6.3	Virginica
5.7	8.5	4.5	Versicolor
7.0	4.4	0.1	Setosa
8.4	1.5	0.9	Setosa
4.3	7.2	3.7	Versicolor
4.8	7.5	7.0	Virginica
5.5	8.3	2.1	Virginica
7.2	8.1	5.0	Virginica
3.1	1.5	1.7	Setosa
7.0	7.6	6.8	Virginica
4.5	6.9	5.6	Versicolor
6.2	7.9	6.3	Virginica
6.5	3.5	3.0	Versicolor
3.9	4.7	4.2	Setosa
5.0	7.0	6.6	Virginica
5.1	5.5	1.2	Versicolor
7.3	5.3	1.4	Versicolor
4.6	8.6	5.9	Virginica
4.0	5.0	1.3	Versicolor
7.2	5.3	2.2	Setosa
3.7	4.9	2.8	Virginica
5.5	10.3	1.8	Virginica
7.5	6.1	2.3	Virginica
2.6	6.4	3.7	Versicolor
5.6	4.5	4.7	Setosa
2.9	9.8	1.8	Virginica
4.3	8.9	2.3	Versicolor
3.5	5.0	2.7	Versicolor
4.7	5.3	5.4	Virginica
4.7	8.0	4.0	Versicolor
6.0	3.0	0.7	Setosa
4.4	4.4	0.7	Setosa
7.3	6.7	2.1	Versicolor
6.7	8.2	4.4	Versicolor
4.4	1.5	0.4	Setosa
6.5	6.5	4.3	Virginica
8.3	5.5	1.8	Setosa
3.6	6.6	5.4	Virginica
3.8	6.6	3.7	Virginica
6.3	2.9	2.2	Setosa
6.9	7.2	3.5	Versicolor
3.9	5.4	2.2	Setosa
8.3	4.4	2.9	Setosa
6.7	4.0	0.4	Setosa
5.1	5.5	4.7	Setosa
3.4	5.9	1.8	Setosa
6.7	5.5	5.0	Versicolor
5.1	9.4	6.1	Virginica
4.7	8.6	2.4	Virginica
3.3	6.7	4.0	Virginica
5.0	7.2	2.3	Virginica
5.1	7.1	3.8	Virginica
3.7	6.8	3.8	Versicolor
6.3	6.8	1.0	Versicolor
6.5	5.0	3.4	Virginica
3.5	8.6	2.1	Virginica
