sepal.width	variety
5.9	Setosa
3.0	Virginica
4.3	Versicolor
5.0	Versicolor
6.0	Virginica
2.9	Versicolor
7.5	Setosa
2.5	Versicolor
7.1	Setosa
6.8	Virginica
3.5	Virginica
7.9	Setosa
3.0	Setosa
5.2	Setosa
4.9	Setosa
4.7	Setosa
5.3	Versicolor
3.4	Setosa
4.9	Setosa
4.7	Versicolor
6.2	Versicolor
3.8	Virginica
6.0	Setosa
7.5	Versicolor
5.3	Virginica
4.9	Setosa
8.1	Setosa
4.1	Setosa
6.4	Virginica
2.9	Versicolor
4.5	Virginica
6.9	Versicolor
3.3	Virginica
7.0	Virginica
7.0	Setosa
3.0	Virginica
4.1	Virginica
5.4	Setosa
3.9	Versicolor
4.9	Versicolor
2.8	Virginica
7.0	Virginica
3.3	Versicolor
5.8	Setosa
4.2	Virginica
3.0	Setosa
3.0	Virginica
3.7	Versicolor
5.6	Versicolor
8.3	Virginica
6.8	Virginica
6.5	Versicolor
6.3	Virginica
7.1	Setosa
7.8	Setosa
4.0	Versicolor
3.1	Versicolor
7.0	Setosa
3.2	Setosa
7.5	Virginica
4.5	Virginica
4.5	Versicolor
6.5	Virginica
4.8	Versicolor
3.5	Versicolor
3.8	Setosa
5.3	Setosa
4.5	Setosa
2.5	Versicolor
4.2	Virginica
6.2	Setosa
6.2	Setosa
6.2	Versicolor
8.4	Setosa
3.2	Virginica
5.3	Setosa
7.4	Versicolor
2.8	Versicolor
2.6	Virginica
4.1	Virginica
3.5	Setosa
4.0	Virginica
7.2	Setosa
7.2	Setosa
4.0	Versicolor
5.7	Virginica
4.2	Versicolor
6.5	Versicolor
6.9	Versicolor
5.2	Setosa
6.5	Virginica
4.0	Virginica
3.5	Setosa
3.1	Virginica
3.0	Versicolor
3.9	Versicolor
7.2	Setosa
4.9	Setosa
4.3	Virginica
4.0	Versicolor
5.7	Versicolor
5.2	Virginica
5.7	Virginica
3.5	Setosa
5.2	Virginica
