petal.width	variety
2.7	Versicolor
3.2	Versicolor
6.9	Virginica
1.5	Versicolor
2.4	Setosa
4.5	Virginica
4.7	Setosa
3.6	Versicolor
0.9	Setosa
1.7	Setosa
3.3	Virginica
2.4	Virginica
3.8	Virginica
3.8	Virginica
0.9	Setosa
1.5	Versicolor
5.3	Versicolor
2.3	Virginica
1.7	Setosa
6.8	Virginica
5.3	Versicolor
5.4	Virginica
5.6	Versicolor
0.2	Setosa
4.0	Virginica
3.7	Virginica
0.3	Setosa
2.9	Setosa
4.2	Setosa
6.1	Virginica
2.8	Versicolor
1.2	Setosa
2.8	Versicolor
4.7	Virginica
2.5	Virginica
4.6	Virginica
2.3	Virginica
4.4	Versicolor
0.1	Setosa
4.3	Setosa
5.1	Virginica
4.0	Versicolor
2.8	Virginica
5.3	Virginica
4.6	Versicolor
1.2	Setosa
5.3	Virginica
2.0	Versicolor
1.8	Setosa
5.2	Virginica
6.1	Versicolor
5.8	Versicolor
6.6	Virginica
1.5	Versicolor
3.5	Versicolor
0.2	Setosa
2.7	Setosa
1.6	Setosa
4.2	Versicolor
3.7	Setosa
2.9	Virginica
3.2	Setosa
4.9	Versicolor
1.8	Setosa
5.0	Versicolor
2.4	Virginica
1.2	Setosa
2.3	Virginica
3.0	Versicolor
3.1	Virginica
3.3	Versicolor
1.4	Versicolor
4.5	Versicolor
3.0	Versicolor
3.7	Virginica
2.4	Virginica
2.8	Virginica
2.0	Versicolor
2.4	Virginica
5.3	Versicolor
0.7	Setosa
0.8	Setosa
0.9	Setosa
2.2	Setosa
3.7	Setosa
6.0	Virginica
4.7	Setosa
0.7	Setosa
4.3	Setosa
1.6	Versicolor
1.1	Versicolor
6.5	Virginica
1.2	Versicolor
3.4	Versicolor
4.8	Virginica
3.7	Versicolor
4.1	Virginica
4.3	Versicolor
3.7	Setosa
1.2	Setosa
0.2	Setosa
0.6	Setosa
3.7	Setosa
4.9	Versicolor
1.3	Setosa
