sepal.length	sepal.width	petal.length	variety
10.4	6.2	8.8	Virginica
10.8	4.7	6.4	Virginica
7.9	7.2	6.0	Versicolor
6.7	5.8	6.5	Versicolor
5.5	6.5	5.6	Setosa
8.2	4.2	8.5	Virginica
7.4	4.8	9.6	Virginica
8.1	5.5	9.6	Virginica
10.7	6.6	10.9	Virginica
4.4	7.7	3.3	Setosa
5.4	6.5	5.8	Setosa
5.1	4.6	1.0	Setosa
10.1	6.0	7.9	Versicolor
7.8	4.0	4.4	Setosa
8.7	2.8	5.1	Versicolor
8.4	6.2	6.8	Versicolor
10.2	7.3	4.7	Setosa
5.1	7.2	1.5	Setosa
11.2	4.8	8.2	Virginica
10.1	3.5	7.6	Versicolor
9.6	7.8	5.2	Setosa
7.0	7.4	3.5	Setosa
9.2	7.5	6.2	Virginica
7.5	4.5	6.0	Versicolor
8.2	7.5	8.7	Versicolor
6.3	3.4	8.1	Virginica
7.8	6.9	1.6	Setosa
9.4	6.3	10.6	Virginica
9.1	3.2	8.7	Versicolor
11.4	7.1	6.4	Versicolor
9.4	5.4	5.3	Versicolor
4.7	7.7	5.8	Setosa
8.5	3.8	6.5	Versicolor
6.9	5.5	8.0	Virginica
7.9	3.5	8.2	Versicolor
7.3	5.0	8.0	Virginica
7.6	5.8	6.5	Versicolor
6.7	7.0	6.5	Virginica
8.9	7.4	2.0	Setosa
6.2	3.2	8.5	Versicolor
8.6	4.0	4.6	Versicolor
6.5	7.5	1.8	Setosa
7.2	6.5	8.5	Versicolor
10.2	3.3	11.2	Virginica
8.0	5.5	9.3	Virginica
7.3	3.4	6.8	Virginica
5.6	4.7	1.4	Setosa
8.9	7.4	5.7	Setosa
5.2	4.7	4.9	Versicolor
9.4	4.2	7.2	Virginica
9.6	6.4	4.0	Setosa
9.9	5.5	4.5	Versicolor
8.6	5.0	5.5	Versicolor
6.1	6.4	4.9	Setosa
6.4	5.6	3.4	Setosa
6.1	5.3	5.2	Versicolor
11.0	3.2	8.2	Versicolor
7.8	4.3	5.7	Versicolor
5.6	5.1	2.5	Setosa
8.5	4.9	6.0	Versicolor
8.3	7.5	8.5	Virginica
11.2	5.1	10.1	Virginica
8.0	3.4	5.8	Versicolor
8.2	4.6	8.4	Versicolor
8.8	5.7	9.1	Virginica
10.3	3.3	8.8	Versicolor
9.6	5.1	7.1	Virginica
9.4	4.6	9.5	Virginica
8.6	6.5	8.4	Virginica
5.5	4.4	7.7	Versicolor
10.7	4.9	6.8	Versicolor
8.0	6.4	9.0	Versicolor
7.7	4.5	4.0	Setosa
6.4	3.3	7.1	Virginica
8.0	3.0	8.0	Virginica
8.7	3.3	10.2	Virginica
7.2	6.4	3.4	Setosa
10.7	6.6	8.1	Virginica
10.4	5.3	7.4	Virginica
6.3	7.3	10.0	Virginica
6.5	4.0	6.2	Virginica
6.7	6.8	8.8	Virginica
9.0	2.5	6.0	Versicolor
6.8	3.7	6.4	Versicolor
9.8	4.5	1.7	Setosa
7.3	2.9	8.6	Virginica
7.6	4.0	2.9	Setosa
8.5	8.0	3.8	Setosa
6.4	4.4	2.4	Setosa
6.2	5.6	8.0	Versicolor
6.9	5.4	7.3	Versicolor
7.3	3.7	2.0	Setosa
7.8	6.5	5.4	Setosa
10.3	5.7	5.4	Virginica
9.8	3.8	5.4	Versicolor
9.1	5.5	4.9	Versicolor
7.5	6.3	2.3	Setosa
6.9	7.5	6.1	Virginica
9.0	5.1	1.9	Setosa
10.7	5.4	6.4	Virginica
5.9	4.0	5.9	Setosa
7.1	4.4	4.6	Versicolor
6.0	2.3	3.8	Versicolor
8.3	3.6	3.6	Setosa
6.0	5.2	3.7	Setosa
