sepal.width	petal.length	variety
4.9	4.8	Versicolor
5.5	8.0	Virginica
5.5	7.6	Versicolor
7.2	6.1	Versicolor
6.0	5.2	Setosa
7.9	3.9	Setosa
4.2	4.4	Setosa
3.1	6.6	Virginica
4.1	7.5	Versicolor
3.6	6.6	Virginica
4.8	6.3	Versicolor
4.5	8.5	Virginica
6.7	2.5	Setosa
3.0	1.9	Setosa
6.4	5.5	Setosa
6.8	5.0	Versicolor
4.6	8.6	Virginica
7.2	6.5	Virginica
2.8	8.4	Versicolor
8.1	2.0	Setosa
6.0	9.6	Virginica
5.5	2.6	Setosa
4.7	8.2	Versicolor
6.5	7.4	Virginica
4.3	6.2	Setosa
3.5	6.7	Versicolor
3.7	5.6	Versicolor
7.2	4.9	Virginica
2.7	4.9	Versicolor
7.0	5.9	Setosa
6.7	4.7	Versicolor
7.8	9.7	Virginica
6.8	8.5	Virginica
6.8	4.9	Setosa
3.4	5.7	Versicolor
6.3	9.4	Virginica
5.6	1.4	Setosa
3.4	6.1	Setosa
5.7	2.2	Setosa
5.6	9.9	Virginica
6.5	3.6	Setosa
7.0	3.1	Setosa
4.1	7.1	Virginica
6.6	2.5	Setosa
8.4	1.3	Setosa
4.4	6.6	Versicolor
4.6	2.6	Setosa
3.5	5.9	Versicolor
7.5	4.9	Setosa
3.7	5.0	Setosa
6.1	5.9	Versicolor
6.4	5.1	Setosa
6.5	6.2	Versicolor
4.5	8.5	Versicolor
4.8	10.2	Virginica
4.9	5.7	Setosa
2.8	5.6	Virginica
6.5	8.0	Virginica
5.0	7.2	Virginica
5.4	1.5	Setosa
3.6	10.0	Virginica
2.5	7.5	Versicolor
5.9	4.8	Versicolor
4.9	6.2	Versicolor
2.9	2.4	Setosa
7.3	9.2	Virginica
2.5	5.4	Versicolor
4.2	6.0	Versicolor
5.3	7.7	Versicolor
4.4	8.3	Versicolor
5.0	4.8	Setosa
5.8	9.1	Virginica
5.1	5.0	Setosa
4.5	2.5	Setosa
3.5	8.8	Virginica
6.4	1.9	Setosa
4.5	8.0	Virginica
6.8	7.9	Virginica
4.9	9.4	Virginica
2.9	8.2	Versicolor
6.0	2.4	Setosa
3.3	5.0	Versicolor
3.0	4.4	Versicolor
3.0	7.5	Versicolor
3.2	7.7	Virginica
3.2	5.9	Virginica
8.0	5.3	Setosa
4.0	6.3	Virginica
4.8	5.1	Versicolor
6.7	3.9	Setosa
3.3	5.8	Versicolor
6.2	4.3	Setosa
6.7	7.6	Virginica
5.7	6.0	Versicolor
4.7	7.6	Virginica
6.5	5.8	Virginica
4.0	8.0	Virginica
7.3	4.1	Versicolor
2.8	4.3	Setosa
8.0	2.4	Setosa
4.3	4.0	Setosa
4.5	8.9	Virginica
7.2	2.0	Setosa
7.9	10.1	Virginica
4.2	5.4	Versicolor
