petal.length	petal.width	variety
10.0	4.8	Virginica
6.5	5.0	Virginica
3.3	0.7	Setosa
6.0	6.0	Versicolor
3.0	3.7	Setosa
5.6	5.8	Virginica
1.7	1.3	Setosa
4.4	0.3	Setosa
9.0	3.0	Versicolor
7.4	5.4	Versicolor
5.1	6.9	Virginica
3.1	2.2	Setosa
5.2	4.3	Virginica
6.3	6.3	Virginica
10.1	3.7	Virginica
8.2	4.6	Versicolor
3.7	2.5	Versicolor
2.7	1.5	Setosa
4.6	4.2	Setosa
5.8	6.3	Versicolor
6.1	2.9	Virginica
9.4	5.1	Virginica
6.0	6.2	Virginica
5.9	5.0	Versicolor
3.5	4.9	Setosa
4.4	1.9	Versicolor
5.9	0.2	Setosa
9.1	3.9	Virginica
9.5	5.8	Virginica
6.0	1.0	Versicolor
4.9	2.2	Versicolor
2.8	3.9	Setosa
6.5	5.6	Versicolor
6.6	3.8	Versicolor
4.9	1.2	Setosa
7.6	6.5	Virginica
8.8	5.7	Virginica
6.7	3.5	Virginica
7.9	2.8	Virginica
9.8	6.3	Virginica
2.0	2.7	Setosa
9.6	3.9	Virginica
5.4	3.3	Virginica
1.9	1.7	Setosa
9.0	2.4	Virginica
8.8	5.8	Versicolor
9.7	4.3	Virginica
7.7	4.1	Virginica
10.8	3.3	Virginica
7.7	4.0	Virginica
8.4	3.3	Virginica
7.6	5.0	Versicolor
7.8	5.0	Versicolor
6.8	1.9	Versicolor
2.7	2.7	Setosa
5.5	3.6	Setosa
5.2	2.8	Versicolor
5.0	3.0	Versicolor
1.7	1.7	Setosa
7.0	5.0	Versicolor
5.7	6.0	Versicolor
5.4	2.7	Setosa
7.4	4.7	Versicolor
4.0	2.3	Versicolor
9.0	1.5	Versicolor
9.6	6.3	Virginica
2.3	0.3	Setosa
6.9	4.5	Virginica
6.5	2.7	Versicolor
6.1	4.4	Virginica
9.6	4.1	Virginica
5.7	2.9	Versicolor
7.3	1.8	Virginica
2.4	0.1	Setosa
8.0	6.1	Versicolor
7.3	3.6	Virginica
5.1	3.9	Versicolor
5.5	3.5	Virginica
5.2	3.7	Setosa
7.6	3.0	Versicolor
6.5	4.3	Virginica
2.9	4.2	Setosa
7.6	3.1	Virginica
8.3	3.8	Versicolor
9.3	2.3	Virginica
5.9	5.4	Versicolor
3.3	3.7	Setosa
6.1	0.6	Setosa
6.2	3.0	Versicolor
2.6	0.7	Setosa
6.6	2.3	Versicolor
6.7	4.7	Virginica
8.2	2.7	Versicolor
9.0	3.5	Virginica
6.9	5.1	Versicolor
6.4	2.3	Versicolor
1.5	4.1	Setosa
7.3	1.0	Versicolor
4.9	2.2	Setosa
7.1	4.8	Virginica
5.9	4.3	Setosa
8.6	2.6	Versicolor
8.2	1.4	Versicolor
6.5	5.1	Virginica
5.5	6.0	Versicolor
