sepal.length	sepal.width	variety
7.5	4.0	Versicolor
6.8	3.6	Setosa
8.4	4.9	Setosa
6.0	5.2	Versicolor
10.4	3.3	Virginica
8.6	4.5	Versicolor
5.9	3.0	Setosa
8.1	5.1	Setosa
9.5	3.9	Versicolor
7.4	7.2	Setosa
8.8	7.0	Virginica
9.4	5.3	Virginica
8.6	5.5	Versicolor
7.6	6.5	Versicolor
7.3	4.1	Versicolor
8.5	4.3	Versicolor
7.7	7.2	Versicolor
8.9	4.4	Versicolor
10.4	7.7	Virginica
6.9	7.2	Setosa
8.5	4.8	Setosa
11.1	5.0	Versicolor
9.3	3.5	Setosa
11.0	4.5	Virginica
5.8	8.0	Setosa
8.1	3.4	Versicolor
6.7	5.8	Virginica
11.4	4.3	Virginica
9.7	4.1	Setosa
8.5	5.7	Virginica
6.0	3.7	Setosa
7.5	6.2	Virginica
7.0	6.7	Setosa
7.9	4.6	Virginica
9.9	7.6	Virginica
8.4	4.4	Setosa
10.6	4.0	Versicolor
11.2	4.1	Virginica
4.3	6.0	Setosa
9.4	3.9	Setosa
8.1	6.8	Setosa
9.2	5.8	Versicolor
9.7	5.0	Versicolor
6.4	4.1	Setosa
5.8	6.7	Setosa
6.7	2.9	Versicolor
7.1	8.0	Setosa
10.2	3.8	Virginica
10.5	4.7	Versicolor
10.9	3.1	Versicolor
6.5	4.3	Setosa
7.8	7.3	Versicolor
10.2	3.7	Virginica
11.4	4.6	Virginica
10.8	3.7	Virginica
5.1	6.7	Setosa
7.1	5.8	Versicolor
8.4	4.6	Setosa
8.8	4.8	Virginica
9.2	7.6	Virginica
9.7	3.6	Versicolor
11.2	4.0	Virginica
8.8	4.4	Setosa
4.9	5.6	Setosa
7.4	3.7	Versicolor
9.3	6.0	Virginica
8.5	4.8	Versicolor
9.5	6.6	Versicolor
6.2	3.5	Versicolor
5.5	7.5	Setosa
8.6	3.0	Virginica
6.6	6.7	Versicolor
9.7	4.4	Virginica
9.8	4.7	Virginica
5.9	7.5	Versicolor
7.7	4.1	Versicolor
7.3	4.7	Versicolor
7.9	5.9	Versicolor
8.1	5.0	Virginica
9.2	3.5	Virginica
7.1	3.1	Virginica
8.0	5.9	Versicolor
6.3	3.0	Setosa
7.4	6.5	Versicolor
8.5	5.0	Virginica
9.8	6.7	Virginica
10.3	3.4	Virginica
4.9	3.5	Setosa
7.8	4.2	Versicolor
6.0	4.4	Versicolor
7.5	3.5	Setosa
5.4	2.9	Setosa
8.2	3.3	Versicolor
8.7	7.0	Virginica
6.2	5.0	Virginica
10.5	5.5	Virginica
6.6	7.3	Versicolor
8.5	7.1	Setosa
9.6	7.2	Setosa
5.9	7.0	Virginica
8.8	5.8	Virginica
7.2	7.3	Setosa
8.5	6.8	Versicolor
7.3	6.5	Versicolor
6.4	6.2	Versicolor
