petal.length	petal.width	variety
7.5	1.8	Versicolor
7.0	2.5	Virginica
4.1	1.7	Setosa
10.9	6.0	Virginica
7.9	5.6	Virginica
6.2	4.5	Setosa
6.6	3.3	Virginica
7.2	6.5	Virginica
6.6	2.8	Versicolor
5.7	2.7	Versicolor
6.0	1.6	Versicolor
7.5	1.8	Virginica
2.8	3.8	Setosa
6.0	4.0	Versicolor
2.6	2.2	Setosa
6.3	2.3	Versicolor
6.4	5.8	Virginica
5.4	4.8	Virginica
9.1	3.7	Virginica
8.7	2.6	Versicolor
5.1	1.8	Versicolor
5.9	6.0	Versicolor
4.8	1.9	Versicolor
10.6	2.1	Virginica
6.0	4.1	Virginica
6.3	5.0	Versicolor
7.7	6.0	Versicolor
4.4	4.9	Versicolor
4.4	2.4	Versicolor
7.0	2.0	Versicolor
4.4	4.8	Setosa
6.7	3.6	Virginica
4.7	1.3	Setosa
1.9	3.2	Setosa
7.3	4.1	Versicolor
8.2	5.8	Versicolor
1.4	0.7	Setosa
5.9	2.7	Setosa
8.2	2.2	Versicolor
6.9	3.1	Virginica
7.5	3.5	Versicolor
7.3	4.4	Virginica
2.7	1.7	Setosa
9.5	2.3	Virginica
9.4	6.8	Virginica
1.9	2.8	Setosa
3.4	0.1	Setosa
8.6	1.5	Versicolor
8.0	2.5	Versicolor
4.9	2.2	Setosa
5.9	0.8	Setosa
5.7	7.0	Virginica
8.1	6.3	Virginica
5.5	0.8	Setosa
7.9	1.8	Versicolor
5.5	3.1	Setosa
7.3	6.3	Virginica
2.4	2.7	Setosa
7.0	3.3	Versicolor
4.2	2.7	Setosa
5.7	5.8	Virginica
8.6	4.3	Virginica
5.0	4.9	Setosa
2.9	0.2	Setosa
8.2	2.4	Versicolor
7.7	5.5	Versicolor
7.1	3.0	Virginica
7.7	6.0	Virginica
7.6	1.8	Virginica
5.2	1.9	Setosa
7.3	4.8	Versicolor
2.3	1.7	Setosa
3.0	2.2	Setosa
6.8	1.5	Versicolor
5.6	3.7	Setosa
2.0	1.6	Setosa
9.5	2.2	Versicolor
3.5	1.2	Setosa
8.4	2.8	Virginica
9.6	2.9	Virginica
2.5	1.4	Setosa
1.9	3.7	Setosa
5.7	5.5	Versicolor
8.1	4.9	Virginica
7.8	3.8	Virginica
6.5	6.4	Virginica
1.3	0.7	Setosa
9.6	6.4	Virginica
8.9	2.7	Versicolor
3.5	0.2	Setosa
6.5	5.3	Virginica
2.8	3.7	Setosa
1.6	1.7	Setosa
8.8	2.8	Virginica
6.6	1.6	Versicolor
5.0	3.2	Setosa
4.0	0.7	Setosa
8.3	2.8	Virginica
8.0	2.0	Versicolor
1.4	0.7	Setosa
4.1	0.6	Setosa
4.9	3.1	Setosa
5.2	3.9	Versicolor
3.6	0.7	Setosa
3.4	1.2	Setosa
