petal.width	variety
5.9	Virginica
2.1	Virginica
3.3	Virginica
3.3	Setosa
3.2	Setosa
5.8	Virginica
2.4	Setosa
0.8	Setosa
1.5	Versicolor
1.7	Versicolor
4.7	Setosa
1.3	Setosa
4.1	Virginica
1.8	Setosa
3.6	Versicolor
4.9	Setosa
1.6	Versicolor
1.9	Virginica
5.2	Virginica
6.3	Virginica
3.7	Setosa
4.7	Setosa
6.0	Versicolor
1.0	Versicolor
0.8	Setosa
5.9	Versicolor
0.7	Setosa
3.0	Versicolor
5.0	Versicolor
3.3	Versicolor
5.3	Virginica
3.2	Setosa
4.4	Virginica
2.8	Versicolor
4.5	Versicolor
2.3	Virginica
6.4	Virginica
4.9	Setosa
3.5	Virginica
2.5	Virginica
0.7	Setosa
4.4	Virginica
2.7	Setosa
2.1	Virginica
4.4	Virginica
2.1	Setosa
3.8	Virginica
2.0	Versicolor
4.2	Setosa
1.2	Setosa
3.2	Versicolor
0.6	Setosa
0.4	Setosa
0.2	Setosa
5.1	Virginica
3.8	Virginica
3.5	Versicolor
2.9	Versicolor
3.3	Versicolor
0.1	Setosa
2.7	Virginica
1.4	Setosa
4.4	Versicolor
4.5	Virginica
3.2	Setosa
3.8	Virginica
2.8	Versicolor
5.8	Virginica
1.2	Setosa
3.3	Versicolor
4.5	Virginica
5.7	Versicolor
1.0	Versicolor
4.6	Versicolor
2.6	Setosa
3.1	Virginica
2.2	Setosa
2.3	Versicolor
4.2	Versicolor
5.3	Virginica
1.2	Setosa
3.1	Versicolor
4.3	Virginica
2.4	Versicolor
0.2	Setosa
3.8	Setosa
3.5	Virginica
1.9	Versicolor
0.6	Setosa
5.3	Versicolor
1.5	Versicolor
4.7	Setosa
3.4	Virginica
0.7	Setosa
0.7	Setosa
4.0	Virginica
1.0	Setosa
1.8	Versicolor
2.8	Versicolor
3.3	Versicolor
2.4	Versicolor
5.5	Versicolor
5.8	Virginica
5.8	Virginica
0.7	Setosa
