petal.length	variety
9.4	Virginica
3.1	Setosa
3.5	Setosa
5.5	Versicolor
3.8	Setosa
4.5	Versicolor
4.3	Versicolor
7.6	Virginica
5.9	Versicolor
5.7	Versicolor
6.6	Virginica
7.0	Versicolor
5.4	Versicolor
5.2	Versicolor
4.5	Versicolor
6.0	Versicolor
8.9	Virginica
5.4	Setosa
9.2	Virginica
2.0	Setosa
4.9	Versicolor
6.0	Versicolor
5.2	Versicolor
3.4	Setosa
7.9	Virginica
8.8	Virginica
5.6	Versicolor
3.5	Setosa
10.2	Virginica
2.9	Setosa
6.1	Versicolor
6.4	Versicolor
5.8	Setosa
8.7	Versicolor
7.0	Virginica
7.1	Virginica
10.9	Virginica
3.4	Setosa
8.1	Virginica
8.3	Virginica
2.9	Setosa
8.7	Versicolor
1.3	Setosa
1.5	Setosa
5.7	Versicolor
5.7	Setosa
1.7	Setosa
6.5	Versicolor
7.5	Virginica
9.1	Virginica
3.0	Setosa
8.5	Virginica
5.9	Virginica
6.8	Virginica
7.5	Versicolor
4.5	Versicolor
8.9	Virginica
9.5	Virginica
3.9	Versicolor
5.9	Virginica
1.8	Setosa
6.8	Versicolor
6.6	Virginica
4.9	Setosa
7.7	Versicolor
10.3	Virginica
6.1	Virginica
6.5	Versicolor
6.5	Versicolor
5.2	Versicolor
5.4	Virginica
5.9	Setosa
1.5	Setosa
6.1	Versicolor
8.5	Versicolor
5.8	Setosa
2.9	Setosa
4.6	Setosa
8.1	Virginica
3.3	Versicolor
8.7	Virginica
3.7	Versicolor
2.4	Setosa
4.3	Setosa
5.0	Setosa
2.0	Setosa
6.5	Virginica
5.6	Versicolor
2.1	Setosa
10.5	Virginica
8.3	Versicolor
9.6	Virginica
8.1	Virginica
8.1	Versicolor
2.4	Setosa
4.5	Setosa
8.5	Virginica
5.6	Setosa
10.3	Virginica
9.1	Virginica
3.5	Setosa
7.1	Virginica
8.7	Virginica
5.0	Versicolor
9.9	Virginica
