sepal.length	sepal.width	petal.length	variety
6.6	4.5	5.5	Versicolor
11.9	5.8	10.1	Virginica
9.6	8.3	3.9	Setosa
5.6	4.7	5.5	Setosa
8.5	7.5	6.5	Virginica
6.5	5.6	3.9	Setosa
6.4	4.3	6.1	Virginica
8.9	5.0	5.4	Setosa
10.1	5.0	5.6	Versicolor
7.7	6.0	8.7	Versicolor
6.9	7.6	8.9	Virginica
7.5	3.2	2.2	Setosa
10.2	5.8	9.2	Virginica
7.9	5.4	5.3	Versicolor
8.6	7.0	7.4	Virginica
10.9	3.6	7.9	Versicolor
7.0	4.9	5.5	Setosa
10.2	7.1	7.4	Virginica
7.0	2.6	7.9	Versicolor
7.7	7.6	6.4	Versicolor
9.8	5.7	9.4	Virginica
9.0	3.0	3.6	Setosa
6.0	5.8	6.0	Versicolor
7.3	3.2	5.9	Versicolor
6.4	4.2	7.8	Virginica
7.7	3.6	4.5	Versicolor
7.6	2.7	4.2	Versicolor
7.2	5.5	7.7	Virginica
10.7	3.9	5.4	Virginica
10.2	4.1	6.1	Virginica
5.6	7.0	4.4	Versicolor
7.9	5.2	9.3	Virginica
5.8	6.6	5.6	Setosa
8.2	4.2	5.1	Setosa
10.3	7.2	7.6	Virginica
6.1	3.3	6.7	Versicolor
6.9	4.9	3.2	Setosa
7.3	4.4	10.1	Virginica
4.8	5.9	2.4	Setosa
5.4	3.0	9.0	Versicolor
9.8	6.1	4.5	Versicolor
7.2	6.5	7.0	Versicolor
9.3	6.4	7.8	Virginica
8.6	6.6	8.1	Virginica
5.1	3.5	1.4	Setosa
6.8	7.2	6.6	Versicolor
8.4	5.1	5.9	Setosa
8.3	5.5	2.1	Setosa
8.9	3.4	6.8	Versicolor
9.2	5.1	2.5	Setosa
8.7	7.0	3.5	Setosa
8.4	5.7	5.8	Versicolor
9.0	7.5	5.8	Virginica
7.2	6.5	8.0	Virginica
8.2	7.3	8.1	Versicolor
5.6	6.1	4.5	Setosa
8.0	3.3	8.1	Versicolor
8.5	5.2	9.5	Virginica
4.8	4.5	4.9	Setosa
6.9	4.7	6.0	Setosa
6.9	3.2	8.7	Virginica
9.2	8.1	8.1	Virginica
5.0	6.5	6.1	Setosa
9.4	6.6	5.5	Setosa
6.0	5.0	2.3	Setosa
5.6	7.5	1.4	Setosa
8.6	7.6	5.0	Setosa
7.6	3.9	3.9	Setosa
9.6	4.4	9.2	Versicolor
7.9	6.4	3.4	Setosa
8.2	4.8	8.2	Virginica
10.3	7.3	6.8	Versicolor
10.6	6.0	7.9	Versicolor
8.0	5.3	2.3	Setosa
9.2	5.5	7.8	Virginica
8.0	4.4	8.3	Versicolor
8.4	6.6	2.5	Setosa
10.8	4.0	6.0	Virginica
8.1	6.0	7.5	Versicolor
5.5	3.3	7.3	Versicolor
10.1	6.5	11.1	Virginica
11.6	5.0	9.4	Virginica
6.9	4.4	2.0	Setosa
7.6	7.4	8.1	Versicolor
5.9	7.0	9.0	Virginica
8.1	2.8	4.0	Versicolor
7.3	3.5	3.9	Setosa
8.8	5.5	6.0	Virginica
8.5	3.4	5.0	Versicolor
8.2	2.7	8.5	Versicolor
8.8	3.3	6.6	Virginica
8.4	5.6	8.0	Virginica
8.4	5.2	1.3	Setosa
7.4	3.5	5.1	Virginica
8.7	6.8	3.7	Setosa
8.0	4.7	9.1	Virginica
5.6	4.3	5.7	Setosa
5.6	4.8	2.0	Setosa
9.0	4.2	1.4	Setosa
7.7	6.7	6.9	Versicolor
9.5	6.5	2.3	Setosa
9.3	7.3	8.5	Virginica
7.8	3.2	7.1	Virginica
8.7	4.8	5.5	Versicolor
8.5	5.7	5.5	Versicolor
