petal.width	variety
4.0	Virginica
5.3	Virginica
1.8	Virginica
5.6	Versicolor
2.4	Setosa
3.8	Setosa
0.7	Setosa
3.3	Virginica
2.2	Setosa
4.7	Setosa
5.5	Virginica
1.7	Setosa
3.7	Setosa
4.3	Virginica
2.5	Virginica
1.8	Versicolor
2.7	Setosa
4.2	Setosa
0.9	Setosa
0.8	Setosa
4.0	Virginica
4.1	Virginica
0.8	Setosa
2.2	Versicolor
0.9	Setosa
5.8	Virginica
5.0	Versicolor
2.7	Setosa
2.2	Setosa
4.3	Versicolor
2.0	Versicolor
0.5	Setosa
2.3	Virginica
4.6	Versicolor
2.3	Virginica
2.3	Versicolor
2.4	Virginica
3.3	Virginica
3.2	Setosa
4.9	Versicolor
3.0	Virginica
3.7	Setosa
3.6	Versicolor
3.8	Versicolor
1.7	Setosa
5.5	Versicolor
3.0	Versicolor
3.7	Setosa
4.4	Virginica
3.7	Setosa
3.3	Virginica
0.1	Setosa
5.4	Versicolor
1.8	Versicolor
2.3	Setosa
4.2	Versicolor
4.9	Virginica
0.2	Setosa
6.3	Versicolor
2.6	Setosa
3.7	Setosa
2.7	Setosa
2.7	Versicolor
0.8	Setosa
6.5	Virginica
2.2	Setosa
4.6	Setosa
3.8	Setosa
2.1	Setosa
3.1	Versicolor
1.5	Versicolor
1.7	Versicolor
0.7	Setosa
3.0	Virginica
4.7	Virginica
6.0	Versicolor
1.5	Versicolor
2.2	Setosa
4.2	Versicolor
3.6	Virginica
0.4	Setosa
3.1	Versicolor
4.2	Virginica
4.3	Virginica
3.4	Virginica
6.5	Virginica
2.9	Virginica
1.5	Versicolor
4.0	Versicolor
4.6	Virginica
5.8	Versicolor
4.4	Versicolor
1.8	Virginica
3.2	Setosa
1.9	Virginica
1.8	Virginica
2.2	Setosa
0.7	Setosa
5.4	Versicolor
0.6	Setosa
6.4	Virginica
5.0	Versicolor
3.9	Versicolor
6.0	Versicolor
3.0	Versicolor
