petal.width	variety
5.6	Virginica
2.5	Virginica
1.2	Versicolor
2.2	Setosa
5.3	Versicolor
5.6	Virginica
5.2	Versicolor
4.3	Versicolor
3.6	Virginica
4.8	Setosa
1.0	Versicolor
5.3	Virginica
0.2	Setosa
6.1	Virginica
3.7	Setosa
1.2	Setosa
1.7	Versicolor
1.6	Setosa
0.6	Setosa
3.6	Setosa
3.5	Virginica
3.8	Setosa
4.3	Virginica
5.0	Versicolor
1.3	Versicolor
1.7	Setosa
4.0	Versicolor
1.7	Setosa
3.9	Virginica
2.0	Versicolor
3.2	Setosa
3.3	Versicolor
3.2	Setosa
2.2	Setosa
2.8	Virginica
4.9	Versicolor
4.2	Setosa
0.7	Setosa
2.4	Versicolor
2.5	Versicolor
4.3	Versicolor
4.3	Virginica
0.7	Setosa
3.2	Setosa
1.4	Setosa
4.9	Virginica
3.0	Versicolor
4.5	Versicolor
4.6	Virginica
1.7	Setosa
5.7	Virginica
3.8	Virginica
5.3	Virginica
0.2	Setosa
1.8	Virginica
2.2	Virginica
0.7	Setosa
4.1	Versicolor
3.5	Setosa
2.0	Virginica
4.2	Setosa
4.4	Setosa
5.3	Versicolor
0.4	Setosa
5.8	Virginica
4.9	Setosa
1.7	Setosa
2.1	Versicolor
1.8	Versicolor
1.5	Versicolor
2.3	Setosa
4.3	Virginica
5.7	Virginica
5.4	Virginica
2.0	Virginica
0.1	Setosa
6.6	Virginica
1.7	Setosa
3.8	Virginica
6.1	Versicolor
3.0	Versicolor
3.9	Virginica
2.1	Setosa
0.7	Setosa
1.7	Setosa
4.9	Virginica
3.2	Versicolor
3.5	Virginica
6.6	Virginica
3.4	Virginica
2.7	Versicolor
3.5	Versicolor
3.8	Virginica
3.5	Versicolor
1.7	Setosa
5.2	Virginica
3.5	Versicolor
4.6	Versicolor
1.8	Versicolor
4.1	Setosa
0.7	Setosa
2.7	Setosa
2.1	Versicolor
4.8	Versicolor
4.3	Virginica
