sepal.length	sepal.width	petal.length	petal.width	variety
9.2	8.6	4.5	4.1	Setosa
7.3	2.5	7.9	1.5	Versicolor
6.6	3.1	5.5	4.7	Setosa
9.9	4.4	5.8	1.3	Versicolor
8.9	7.0	7.0	2.7	Virginica
6.5	5.4	6.7	1.0	Versicolor
9.5	3.2	7.0	6.0	Virginica
9.2	5.3	7.2	3.0	Virginica
10.1	6.0	7.4	3.8	Virginica
6.8	6.7	8.6	4.0	Versicolor
6.7	5.1	8.6	2.4	Virginica
5.0	6.5	7.0	2.0	Versicolor
8.2	8.3	5.2	0.3	Setosa
7.8	3.2	5.1	6.4	Virginica
6.7	6.0	7.5	1.7	Versicolor
7.1	3.4	7.1	4.8	Versicolor
8.2	3.3	7.5	5.3	Versicolor
5.9	6.4	3.8	2.4	Setosa
11.2	3.1	8.4	3.4	Versicolor
9.0	8.0	4.8	3.8	Setosa
9.0	4.5	6.5	2.8	Versicolor
10.7	4.7	6.5	3.3	Virginica
7.5	5.8	7.8	4.5	Versicolor
7.8	7.3	7.0	6.0	Virginica
10.4	2.8	6.1	5.2	Virginica
9.9	5.5	9.0	5.0	Versicolor
6.1	3.8	8.7	2.7	Versicolor
9.4	7.6	5.5	4.7	Setosa
6.6	7.8	1.7	3.5	Setosa
10.7	7.3	9.7	6.0	Virginica
6.3	4.2	7.4	1.8	Virginica
5.9	5.4	1.7	0.2	Setosa
10.1	3.0	9.9	2.6	Virginica
8.5	5.7	9.1	3.0	Virginica
11.2	4.8	8.7	5.2	Virginica
7.3	6.9	5.4	3.2	Setosa
6.9	3.5	4.4	2.2	Setosa
8.8	3.7	6.0	4.2	Setosa
5.6	5.8	1.5	2.3	Setosa
9.3	6.9	9.6	2.8	Virginica
8.1	5.5	2.4	2.2	Setosa
8.8	7.1	4.0	4.7	Versicolor
7.8	5.0	3.6	4.1	Setosa
9.9	6.2	5.3	3.9	Virginica
10.2	5.5	8.7	4.8	Virginica
9.7	2.6	6.9	3.8	Virginica
8.4	3.0	4.3	0.7	Setosa
9.0	7.5	3.6	3.7	Setosa
10.2	5.5	4.2	2.2	Versicolor
7.4	4.6	5.6	3.8	Virginica
6.4	7.0	4.7	1.5	Versicolor
9.7	7.4	5.9	3.7	Setosa
9.7	7.0	7.8	6.3	Virginica
8.1	4.3	4.1	2.7	Setosa
6.6	6.0	4.9	2.4	Versicolor
8.8	5.1	6.1	2.7	Setosa
5.1	7.2	2.5	4.9	Setosa
7.9	6.8	8.1	4.1	Virginica
7.0	3.3	2.4	2.7	Setosa
9.1	3.5	7.6	4.1	Virginica
8.0	6.2	5.5	3.5	Versicolor
9.8	5.0	6.5	1.9	Virginica
9.2	8.4	3.0	1.9	Setosa
6.7	7.9	5.9	4.3	Virginica
9.4	3.7	8.7	5.8	Virginica
7.7	3.8	5.7	5.1	Virginica
8.8	4.8	6.1	5.5	Virginica
6.4	6.7	9.3	3.3	Versicolor
9.4	4.6	5.9	6.1	Virginica
5.6	6.0	3.9	2.3	Setosa
10.2	6.8	8.3	5.3	Virginica
8.6	5.5	7.1	3.4	Versicolor
8.8	7.3	7.2	4.1	Versicolor
7.4	4.8	8.1	1.9	Virginica
9.0	3.5	2.3	1.2	Setosa
6.5	7.4	6.5	4.5	Versicolor
9.3	2.8	8.9	3.3	Versicolor
5.6	3.0	5.5	3.0	Versicolor
6.5	4.0	9.0	1.8	Virginica
6.1	4.0	5.9	4.1	Versicolor
9.9	7.5	6.1	2.8	Virginica
5.8	8.0	4.7	1.2	Setosa
5.8	7.2	3.9	5.7	Versicolor
8.7	3.3	6.6	5.3	Versicolor
10.3	2.9	8.8	2.3	Virginica
9.2	4.7	4.9	2.9	Versicolor
7.1	3.2	4.9	1.2	Setosa
7.2	6.6	6.6	4.0	Virginica
6.7	5.7	1.8	1.7	Setosa
9.1	5.8	5.5	5.3	Versicolor
6.7	7.6	9.2	2.5	Versicolor
10.0	5.3	6.0	5.3	Versicolor
4.6	5.9	2.9	3.8	Setosa
7.0	4.5	6.3	5.8	Virginica
4.8	7.9	4.1	1.2	Setosa
10.4	4.7	8.0	4.0	Versicolor
9.0	3.6	2.9	1.7	Setosa
6.1	7.1	7.6	4.4	Virginica
7.9	3.7	5.8	1.7	Setosa
5.5	6.9	2.6	2.4	Setosa
9.2	2.5	7.0	5.5	Virginica
8.8	3.5	6.5	5.6	Virginica
6.9	4.4	2.7	1.4	Setosa
7.5	4.2	6.6	4.6	Versicolor
10.0	4.5	6.2	5.5	Virginica
