petal.length	variety
9.0	Virginica
5.5	Setosa
7.0	Versicolor
8.1	Versicolor
7.2	Versicolor
5.1	Virginica
9.9	Virginica
5.0	Versicolor
10.1	Virginica
7.9	Virginica
8.1	Virginica
4.1	Versicolor
10.3	Virginica
6.6	Versicolor
1.3	Setosa
3.1	Setosa
1.2	Setosa
3.5	Setosa
2.7	Setosa
3.9	Setosa
9.2	Virginica
9.4	Virginica
8.6	Virginica
3.9	Setosa
4.0	Setosa
1.4	Setosa
6.6	Versicolor
8.5	Versicolor
8.0	Versicolor
8.7	Versicolor
4.2	Setosa
4.2	Versicolor
3.6	Setosa
7.7	Versicolor
7.3	Virginica
8.0	Versicolor
3.9	Setosa
4.9	Versicolor
7.0	Versicolor
3.9	Versicolor
5.9	Virginica
1.3	Setosa
7.0	Virginica
4.8	Setosa
4.9	Setosa
4.8	Setosa
6.2	Virginica
1.3	Setosa
1.4	Setosa
7.0	Versicolor
3.9	Setosa
5.5	Setosa
9.4	Virginica
5.8	Virginica
2.0	Setosa
7.9	Versicolor
3.1	Setosa
3.7	Versicolor
4.9	Setosa
3.8	Setosa
7.5	Virginica
5.7	Versicolor
7.3	Versicolor
9.2	Virginica
8.4	Versicolor
4.9	Setosa
5.3	Virginica
7.0	Versicolor
5.0	Setosa
3.4	Setosa
7.0	Virginica
3.2	Setosa
2.2	Setosa
7.4	Virginica
6.6	Versicolor
6.5	Virginica
7.3	Versicolor
8.9	Versicolor
8.5	Versicolor
8.6	Virginica
6.3	Virginica
9.0	Versicolor
6.7	Virginica
5.0	Setosa
7.9	Virginica
6.0	Versicolor
3.8	Versicolor
8.2	Versicolor
2.0	Setosa
6.0	Versicolor
6.7	Versicolor
6.0	Virginica
7.4	Virginica
6.1	Virginica
1.6	Setosa
5.4	Versicolor
3.9	Setosa
5.5	Setosa
9.6	Virginica
2.9	Setosa
5.4	Setosa
1.9	Setosa
10.2	Virginica
5.2	Versicolor
10.8	Virginica
