sepal.width	petal.length	variety
5.8	8.7	Virginica
6.4	6.2	Versicolor
7.2	5.0	Setosa
7.2	3.7	Setosa
7.3	10.5	Virginica
3.5	5.0	Versicolor
4.9	6.8	Versicolor
6.0	5.0	Virginica
4.3	5.3	Versicolor
3.3	8.7	Virginica
6.6	9.2	Versicolor
5.8	5.2	Setosa
5.5	8.9	Versicolor
5.7	5.6	Setosa
3.9	5.2	Versicolor
5.2	5.8	Setosa
7.2	2.4	Setosa
3.9	4.1	Setosa
4.1	4.5	Setosa
4.2	5.8	Versicolor
7.4	5.0	Versicolor
3.1	5.6	Virginica
6.2	9.5	Virginica
4.2	8.5	Versicolor
7.0	5.5	Virginica
5.2	6.5	Versicolor
5.6	4.9	Setosa
6.5	5.1	Setosa
3.4	8.6	Versicolor
4.1	4.9	Setosa
6.5	7.0	Versicolor
6.0	6.8	Virginica
6.2	9.6	Versicolor
2.9	7.8	Versicolor
7.0	8.5	Virginica
2.7	5.9	Versicolor
7.5	5.8	Virginica
4.6	7.6	Virginica
6.0	6.7	Versicolor
4.8	7.6	Virginica
4.9	2.4	Setosa
5.1	2.5	Setosa
7.4	3.1	Setosa
2.5	7.4	Versicolor
7.8	10.2	Virginica
5.9	5.7	Setosa
6.4	6.1	Virginica
5.3	2.6	Setosa
5.8	4.3	Setosa
3.5	4.8	Setosa
8.0	6.1	Setosa
6.4	4.7	Setosa
4.0	4.2	Setosa
5.3	6.1	Versicolor
3.3	2.4	Setosa
7.0	1.3	Setosa
4.4	7.3	Versicolor
2.8	6.7	Versicolor
7.7	7.4	Virginica
4.1	7.0	Versicolor
6.6	3.0	Setosa
5.9	7.7	Versicolor
4.0	7.0	Versicolor
6.3	6.6	Virginica
5.7	9.4	Virginica
6.8	5.9	Virginica
6.4	5.4	Virginica
7.9	5.0	Setosa
3.8	6.0	Versicolor
3.7	7.2	Versicolor
6.9	5.5	Setosa
7.5	1.1	Setosa
4.0	7.7	Virginica
3.8	5.4	Setosa
6.5	4.9	Virginica
5.7	6.5	Versicolor
5.5	11.1	Virginica
3.0	7.0	Versicolor
3.8	8.0	Versicolor
3.1	2.5	Setosa
6.6	9.0	Virginica
3.8	8.1	Versicolor
6.3	2.5	Setosa
7.3	5.6	Virginica
3.2	4.6	Versicolor
4.3	8.7	Virginica
4.6	5.4	Virginica
3.4	10.8	Virginica
4.6	9.1	Virginica
3.8	1.7	Setosa
3.0	3.4	Setosa
4.0	3.3	Setosa
6.7	5.9	Setosa
3.2	2.3	Setosa
5.0	6.2	Versicolor
7.6	6.1	Setosa
7.4	4.5	Setosa
6.7	7.3	Virginica
5.4	6.1	Versicolor
6.5	7.0	Versicolor
5.0	7.3	Virginica
4.6	8.1	Virginica
5.0	2.4	Setosa
5.3	5.5	Versicolor
5.6	7.4	Versicolor
