sepal.length	sepal.width	petal.length	petal.width	variety
6.2	7.9	5.0	4.9	Setosa
7.1	6.6	3.5	3.7	Setosa
10.1	7.0	4.1	4.8	Versicolor
6.9	6.6	2.5	2.2	Setosa
11.7	4.3	10.2	4.7	Virginica
5.4	3.4	3.5	2.9	Setosa
11.5	5.2	6.2	3.9	Versicolor
9.9	7.9	1.8	0.9	Setosa
5.1	8.3	3.9	1.9	Setosa
9.0	6.2	4.0	4.5	Versicolor
6.9	4.0	8.6	1.8	Virginica
9.4	4.6	5.0	2.6	Setosa
5.3	7.2	5.0	0.2	Setosa
5.7	3.7	5.8	3.7	Setosa
10.4	6.6	8.5	2.3	Virginica
4.9	3.0	3.4	2.7	Setosa
7.8	4.8	5.8	1.4	Versicolor
7.5	5.2	5.4	4.7	Setosa
6.4	5.9	8.3	3.3	Versicolor
8.0	3.5	6.5	5.3	Virginica
11.2	4.5	7.8	6.1	Virginica
10.0	3.2	9.5	1.5	Virginica
8.0	5.2	8.6	5.5	Virginica
6.9	4.5	6.7	4.0	Versicolor
4.8	4.4	2.9	1.7	Setosa
8.6	2.5	7.4	2.1	Versicolor
8.8	7.7	6.9	5.3	Virginica
6.3	5.1	2.6	3.7	Setosa
6.7	6.6	5.0	3.6	Setosa
7.2	5.4	4.7	4.3	Versicolor
5.4	8.4	5.7	2.9	Setosa
9.9	4.8	7.6	2.4	Virginica
8.3	6.5	2.9	4.3	Setosa
8.5	4.5	3.8	2.7	Setosa
9.1	4.4	4.7	3.9	Versicolor
7.3	7.5	5.6	0.6	Setosa
6.0	5.4	6.8	5.6	Versicolor
6.6	6.3	3.6	2.7	Setosa
6.6	5.0	7.0	5.0	Versicolor
10.9	4.1	6.9	2.5	Versicolor
5.6	5.1	2.5	2.7	Setosa
8.0	5.4	4.7	5.0	Versicolor
6.8	3.5	6.4	5.5	Versicolor
8.2	3.5	9.1	4.3	Virginica
9.7	6.3	6.2	4.5	Virginica
11.2	4.8	7.2	4.1	Virginica
8.6	7.5	8.4	1.8	Virginica
10.1	4.2	8.2	2.8	Versicolor
9.3	5.7	6.6	4.9	Virginica
9.9	7.7	5.5	2.0	Versicolor
11.2	5.1	11.4	5.3	Virginica
5.0	6.5	7.5	1.5	Versicolor
8.0	8.0	5.6	2.6	Setosa
7.8	4.3	5.4	5.8	Versicolor
9.0	6.9	4.5	1.7	Setosa
9.7	8.3	2.2	3.8	Setosa
10.2	6.6	8.1	6.0	Virginica
10.8	6.2	7.4	3.8	Virginica
5.7	7.9	2.9	4.7	Setosa
5.4	4.4	5.4	0.7	Setosa
6.1	3.2	1.4	4.2	Setosa
7.5	6.3	7.5	2.8	Versicolor
9.8	4.8	7.2	2.6	Versicolor
4.9	4.4	6.8	2.0	Versicolor
7.1	5.4	4.1	5.3	Versicolor
6.6	6.9	4.5	1.2	Setosa
8.2	6.5	8.7	3.3	Virginica
7.3	5.6	7.0	1.7	Versicolor
7.8	6.7	6.1	1.5	Versicolor
5.6	6.3	4.5	0.8	Setosa
6.9	5.0	4.3	2.7	Setosa
8.3	5.9	6.1	4.8	Virginica
6.9	4.2	6.8	2.8	Virginica
11.4	5.1	6.6	2.8	Virginica
9.7	5.8	8.7	3.0	Virginica
6.5	7.0	6.7	2.0	Virginica
7.5	7.9	7.0	2.6	Versicolor
8.3	5.2	4.4	1.7	Versicolor
7.8	5.0	4.4	0.1	Setosa
7.0	7.2	5.1	5.1	Versicolor
8.0	6.0	4.3	4.8	Setosa
5.8	2.8	6.1	3.9	Virginica
8.0	6.5	2.6	3.2	Setosa
5.1	4.4	1.4	1.3	Setosa
9.0	3.6	8.9	1.2	Versicolor
7.7	4.7	1.6	1.7	Setosa
6.0	7.4	7.5	4.5	Versicolor
10.1	6.5	5.4	1.4	Versicolor
5.0	4.8	4.8	2.5	Versicolor
5.5	4.8	5.3	4.8	Setosa
10.2	7.3	7.3	2.3	Virginica
7.4	7.3	9.6	4.1	Virginica
5.7	3.5	1.5	0.2	Setosa
7.7	3.6	4.0	2.5	Versicolor
6.0	7.0	7.0	2.8	Versicolor
4.9	3.0	5.0	5.2	Virginica
8.1	5.5	3.4	4.7	Setosa
6.0	4.2	4.7	2.7	Setosa
7.2	7.3	6.5	3.3	Versicolor
6.4	7.7	4.8	4.8	Versicolor
8.2	3.9	7.4	2.3	Virginica
8.9	3.7	8.8	2.4	Virginica
6.5	8.1	4.9	0.7	Setosa
9.4	5.1	6.4	2.1	Virginica
9.7	2.5	7.3	3.8	Virginica
