petal.length	petal.width	variety
7.0	5.8	Virginica
8.3	4.8	Virginica
7.1	5.8	Versicolor
4.8	5.8	Versicolor
7.7	3.0	Versicolor
5.9	1.9	Versicolor
3.6	3.4	Setosa
6.0	4.0	Versicolor
7.1	4.3	Versicolor
5.9	3.7	Setosa
4.1	3.2	Setosa
4.0	3.2	Setosa
5.4	2.4	Versicolor
8.0	3.0	Virginica
2.1	2.7	Setosa
7.7	3.1	Virginica
4.0	1.2	Setosa
5.9	4.6	Virginica
4.5	1.0	Versicolor
4.5	2.1	Setosa
4.5	2.3	Versicolor
8.1	2.8	Versicolor
9.7	2.8	Virginica
6.0	4.5	Virginica
5.0	2.5	Versicolor
6.1	1.5	Virginica
2.3	3.3	Setosa
8.4	2.3	Virginica
8.1	4.4	Virginica
8.6	5.3	Virginica
4.2	5.8	Versicolor
4.1	1.1	Setosa
5.0	0.2	Setosa
9.2	1.4	Versicolor
5.2	4.7	Versicolor
9.1	4.1	Virginica
4.8	0.2	Setosa
8.5	2.3	Virginica
4.2	3.5	Setosa
1.4	2.8	Setosa
7.2	5.3	Virginica
2.5	2.7	Setosa
10.7	6.7	Virginica
9.4	3.8	Virginica
6.9	5.8	Virginica
8.9	5.7	Versicolor
1.2	2.7	Setosa
5.9	2.3	Virginica
5.5	5.2	Virginica
5.9	3.6	Setosa
4.3	4.7	Setosa
5.1	3.4	Virginica
4.7	5.3	Versicolor
4.4	1.8	Versicolor
7.8	6.2	Virginica
5.2	3.2	Versicolor
9.6	6.3	Virginica
6.1	3.5	Virginica
8.5	4.8	Versicolor
2.0	3.9	Setosa
4.5	1.4	Setosa
1.9	1.7	Setosa
8.9	6.1	Virginica
6.5	3.7	Versicolor
7.5	5.5	Versicolor
6.6	5.6	Virginica
6.4	1.5	Versicolor
3.6	2.7	Setosa
5.9	3.8	Setosa
6.9	3.9	Versicolor
9.3	5.3	Virginica
7.7	3.9	Versicolor
5.0	5.0	Versicolor
8.1	2.5	Versicolor
1.8	0.7	Setosa
7.8	5.4	Virginica
7.8	3.6	Versicolor
9.0	5.4	Virginica
2.4	4.2	Setosa
7.3	5.8	Virginica
5.5	4.5	Versicolor
5.2	1.6	Versicolor
4.0	4.6	Setosa
2.9	0.7	Setosa
2.5	2.3	Setosa
4.6	0.1	Setosa
6.2	2.7	Setosa
8.6	5.9	Versicolor
5.0	4.5	Versicolor
7.6	5.6	Versicolor
4.4	2.9	Setosa
4.5	2.1	Versicolor
8.5	6.3	Virginica
5.8	4.5	Versicolor
8.1	1.9	Virginica
4.9	1.8	Setosa
6.4	5.5	Versicolor
2.9	3.7	Setosa
5.5	5.3	Versicolor
5.7	3.5	Virginica
6.9	3.3	Virginica
6.0	4.0	Versicolor
5.1	4.4	Virginica
1.4	4.7	Setosa
3.0	4.7	Setosa
