petal.length	petal.width	variety
5.8	2.3	Versicolor
4.9	6.3	Virginica
4.4	2.8	Setosa
7.5	4.3	Virginica
5.6	4.2	Setosa
5.4	4.1	Versicolor
6.1	5.8	Virginica
7.4	6.0	Versicolor
9.9	4.6	Virginica
4.1	1.4	Setosa
3.4	2.7	Setosa
10.0	5.3	Virginica
5.3	2.3	Versicolor
1.7	4.2	Setosa
9.2	3.4	Versicolor
8.6	4.5	Virginica
5.0	2.0	Versicolor
5.1	0.7	Setosa
6.6	2.9	Virginica
1.2	4.2	Setosa
6.1	5.5	Versicolor
4.7	1.0	Setosa
7.4	2.5	Virginica
8.1	3.9	Virginica
7.7	2.5	Versicolor
4.7	2.2	Setosa
8.3	6.3	Virginica
1.3	0.2	Setosa
3.1	3.7	Setosa
1.8	1.2	Setosa
6.5	4.3	Versicolor
7.0	4.0	Versicolor
7.0	4.5	Versicolor
5.2	3.1	Versicolor
5.9	6.1	Virginica
4.9	6.3	Virginica
9.6	5.5	Virginica
7.3	3.9	Versicolor
4.4	0.2	Setosa
2.0	4.7	Setosa
7.8	6.3	Virginica
4.6	2.2	Setosa
6.0	3.5	Virginica
5.5	3.6	Virginica
10.0	6.3	Virginica
4.6	4.6	Setosa
5.4	5.3	Versicolor
8.1	3.9	Virginica
7.5	3.1	Versicolor
8.1	2.8	Versicolor
6.9	6.3	Virginica
5.0	4.6	Setosa
6.9	1.5	Versicolor
3.5	1.4	Setosa
1.4	4.2	Setosa
6.6	3.8	Versicolor
4.2	1.5	Versicolor
4.5	3.0	Versicolor
7.3	6.3	Virginica
2.9	0.7	Setosa
6.1	2.6	Virginica
5.8	4.2	Setosa
7.6	2.4	Virginica
3.5	4.2	Setosa
8.7	3.5	Virginica
5.6	2.4	Virginica
6.2	1.2	Versicolor
5.0	3.9	Virginica
5.8	2.3	Setosa
7.0	4.0	Versicolor
8.2	4.1	Virginica
5.7	2.8	Virginica
3.5	2.6	Versicolor
6.1	5.6	Versicolor
6.8	2.1	Versicolor
5.5	2.5	Versicolor
7.4	5.7	Versicolor
4.4	0.7	Setosa
5.8	1.8	Versicolor
5.8	5.8	Virginica
5.6	2.5	Versicolor
2.6	1.6	Setosa
8.1	5.3	Virginica
4.9	4.1	Setosa
4.9	3.4	Versicolor
6.7	2.5	Virginica
10.4	4.3	Virginica
4.9	2.4	Versicolor
7.2	5.3	Virginica
5.0	3.7	Setosa
6.1	4.8	Virginica
3.9	5.9	Versicolor
4.5	2.2	Setosa
3.5	4.6	Setosa
7.0	1.5	Virginica
4.5	3.4	Setosa
5.3	1.0	Versicolor
5.0	4.9	Setosa
4.5	2.5	Versicolor
8.2	2.8	Versicolor
1.9	2.4	Setosa
4.1	1.3	Versicolor
8.1	5.7	Virginica
4.3	3.2	Setosa
1.5	1.2	Setosa
