petal.width	variety
2.8	Virginica
3.9	Virginica
3.8	Virginica
4.1	Virginica
3.5	Versicolor
2.8	Setosa
4.4	Virginica
5.2	Versicolor
6.6	Virginica
2.4	Setosa
0.3	Setosa
5.8	Versicolor
5.5	Versicolor
3.5	Versicolor
1.2	Setosa
3.0	Versicolor
3.2	Setosa
5.0	Virginica
3.7	Setosa
4.1	Virginica
2.7	Setosa
6.8	Virginica
3.7	Virginica
5.0	Versicolor
3.9	Virginica
1.7	Setosa
3.3	Setosa
3.8	Virginica
1.2	Setosa
6.3	Virginica
5.8	Virginica
5.0	Virginica
3.3	Virginica
4.5	Versicolor
3.2	Setosa
3.1	Setosa
6.3	Virginica
0.7	Setosa
5.2	Versicolor
2.4	Setosa
5.2	Virginica
4.8	Virginica
2.6	Setosa
3.3	Virginica
5.8	Versicolor
4.8	Virginica
4.6	Versicolor
5.3	Versicolor
5.9	Virginica
1.0	Versicolor
3.5	Virginica
5.8	Virginica
5.6	Virginica
2.6	Virginica
5.6	Versicolor
3.9	Versicolor
1.2	Setosa
1.2	Setosa
1.8	Virginica
4.4	Versicolor
4.4	Versicolor
2.4	Virginica
2.8	Versicolor
3.2	Setosa
1.5	Versicolor
1.9	Setosa
3.3	Setosa
1.5	Versicolor
6.3	Virginica
4.0	Setosa
3.0	Virginica
1.3	Versicolor
5.6	Versicolor
1.7	Setosa
3.1	Versicolor
2.3	Versicolor
5.7	Virginica
5.5	Versicolor
2.3	Versicolor
3.3	Setosa
6.3	Virginica
1.7	Setosa
1.4	Setosa
3.1	Setosa
0.1	Setosa
1.2	Versicolor
4.3	Virginica
3.3	Versicolor
1.2	Setosa
1.7	Setosa
1.5	Versicolor
6.0	Virginica
3.7	Setosa
3.5	Virginica
4.7	Versicolor
3.8	Virginica
1.9	Versicolor
3.6	Setosa
4.7	Setosa
3.1	Versicolor
4.0	Versicolor
3.0	Virginica
4.5	Versicolor
2.0	Versicolor
1.2	Setosa
