petal.length	variety
7.1	Virginica
8.2	Virginica
2.8	Setosa
7.4	Virginica
2.1	Setosa
8.1	Virginica
5.9	Setosa
5.5	Setosa
9.5	Virginica
5.0	Versicolor
5.8	Setosa
5.6	Virginica
3.0	Setosa
5.2	Versicolor
7.0	Versicolor
7.0	Versicolor
8.0	Virginica
6.6	Virginica
7.5	Virginica
9.1	Virginica
8.1	Versicolor
4.0	Setosa
5.9	Versicolor
6.0	Virginica
7.0	Virginica
3.3	Setosa
5.7	Virginica
4.3	Setosa
8.9	Versicolor
6.1	Virginica
2.2	Setosa
3.9	Setosa
5.9	Virginica
7.2	Virginica
5.6	Setosa
2.5	Setosa
2.2	Setosa
5.4	Versicolor
5.8	Virginica
5.6	Setosa
1.3	Setosa
6.0	Setosa
7.2	Versicolor
7.2	Versicolor
6.0	Setosa
3.2	Setosa
8.0	Virginica
7.8	Virginica
7.3	Virginica
5.0	Versicolor
4.9	Setosa
4.6	Setosa
5.4	Setosa
8.0	Versicolor
2.0	Setosa
7.9	Versicolor
6.0	Virginica
3.9	Setosa
5.7	Setosa
6.2	Versicolor
4.6	Versicolor
5.4	Virginica
3.9	Setosa
4.7	Versicolor
8.2	Versicolor
9.6	Virginica
7.4	Virginica
4.7	Setosa
3.8	Versicolor
5.5	Versicolor
6.0	Versicolor
7.4	Virginica
4.9	Setosa
7.8	Virginica
1.4	Setosa
5.3	Versicolor
6.6	Versicolor
5.4	Setosa
4.9	Versicolor
8.5	Versicolor
7.9	Versicolor
4.1	Setosa
9.6	Virginica
5.3	Versicolor
6.3	Versicolor
6.7	Virginica
6.6	Virginica
10.2	Virginica
9.2	Versicolor
1.5	Setosa
6.1	Setosa
7.2	Virginica
5.8	Versicolor
7.9	Virginica
8.6	Virginica
5.8	Virginica
8.0	Versicolor
7.0	Versicolor
1.5	Setosa
6.5	Versicolor
8.6	Virginica
4.0	Setosa
4.5	Versicolor
5.0	Setosa
8.5	Virginica
