sepal.length	variety
8.5	Versicolor
7.0	Setosa
6.9	Versicolor
6.0	Setosa
6.5	Virginica
8.1	Virginica
5.8	Virginica
7.2	Virginica
8.8	Setosa
9.7	Virginica
8.2	Versicolor
10.5	Virginica
5.0	Setosa
9.7	Versicolor
4.9	Versicolor
6.9	Versicolor
5.0	Setosa
9.1	Versicolor
7.8	Setosa
6.0	Versicolor
7.0	Versicolor
6.5	Versicolor
8.1	Setosa
8.2	Setosa
5.6	Versicolor
7.4	Setosa
9.7	Virginica
11.3	Virginica
5.9	Setosa
7.4	Setosa
6.0	Setosa
4.9	Setosa
6.2	Versicolor
10.3	Virginica
10.2	Virginica
9.4	Virginica
6.6	Setosa
5.4	Setosa
6.6	Setosa
8.5	Setosa
5.8	Setosa
10.8	Versicolor
9.2	Versicolor
7.2	Versicolor
5.1	Setosa
4.4	Setosa
6.6	Setosa
9.9	Versicolor
6.8	Virginica
9.5	Versicolor
9.4	Virginica
10.3	Versicolor
8.7	Virginica
10.2	Virginica
9.2	Virginica
8.5	Virginica
8.7	Virginica
7.1	Virginica
9.4	Versicolor
9.2	Virginica
6.7	Setosa
7.2	Setosa
8.3	Versicolor
9.0	Versicolor
10.6	Virginica
8.9	Virginica
5.6	Setosa
11.7	Virginica
8.6	Versicolor
6.0	Versicolor
7.6	Versicolor
9.6	Versicolor
8.4	Virginica
7.3	Versicolor
8.6	Versicolor
9.8	Versicolor
9.2	Virginica
8.8	Setosa
7.5	Virginica
7.8	Setosa
8.2	Setosa
9.4	Virginica
8.4	Virginica
8.8	Setosa
8.0	Virginica
9.6	Versicolor
10.0	Versicolor
8.0	Setosa
7.7	Versicolor
11.4	Virginica
9.3	Versicolor
7.5	Versicolor
7.4	Setosa
7.9	Virginica
8.1	Virginica
6.4	Virginica
7.8	Versicolor
5.2	Setosa
9.2	Versicolor
6.6	Setosa
7.6	Setosa
6.3	Virginica
8.1	Versicolor
8.0	Setosa
7.7	Versicolor
