sepal.length	sepal.width	petal.length	petal.width	variety
7.4	3.6	7.6	4.3	Virginica
8.4	4.1	9.4	2.1	Virginica
5.2	4.0	2.0	0.7	Setosa
10.2	4.5	7.1	3.3	Virginica
9.0	4.0	2.3	1.3	Setosa
8.3	4.0	5.0	5.9	Virginica
5.7	7.6	3.5	3.1	Setosa
7.7	6.5	7.8	1.8	Virginica
4.9	6.4	7.3	3.0	Versicolor
9.6	8.0	1.9	2.8	Setosa
7.2	3.7	6.0	5.8	Virginica
7.9	4.2	6.5	3.0	Versicolor
8.7	4.7	9.0	3.5	Versicolor
8.4	7.4	5.8	1.8	Versicolor
7.4	6.9	3.2	3.4	Setosa
8.9	5.5	6.1	4.8	Virginica
7.0	7.4	6.5	1.6	Versicolor
5.0	5.3	4.4	3.2	Setosa
6.3	4.8	6.1	5.0	Virginica
9.4	6.8	9.6	2.7	Virginica
8.0	4.5	5.3	6.3	Virginica
7.6	6.0	4.9	1.7	Setosa
8.9	7.6	2.0	3.1	Setosa
10.7	5.1	8.9	5.4	Versicolor
7.5	3.4	3.7	2.0	Versicolor
9.4	5.5	7.5	6.2	Virginica
8.5	4.2	8.2	3.4	Versicolor
9.0	2.2	7.5	5.0	Virginica
7.5	6.5	5.3	1.2	Setosa
7.8	3.1	4.1	4.7	Setosa
6.6	4.8	7.5	3.3	Versicolor
7.1	4.8	1.9	2.4	Setosa
8.5	5.0	3.1	2.7	Setosa
7.5	5.3	1.8	1.3	Setosa
5.3	5.9	4.1	4.2	Setosa
5.5	6.3	6.3	4.5	Versicolor
10.2	4.8	9.2	7.0	Virginica
9.1	5.8	5.7	3.2	Versicolor
5.5	6.7	3.7	1.2	Setosa
6.9	6.2	6.3	2.8	Versicolor
7.0	5.5	5.7	3.5	Virginica
5.4	5.2	2.5	3.7	Setosa
8.3	3.7	10.4	4.3	Virginica
8.4	6.3	7.1	3.9	Virginica
9.2	2.6	11.4	2.8	Virginica
9.5	3.4	7.3	4.1	Versicolor
7.0	5.7	7.1	6.5	Virginica
7.8	5.8	8.9	2.3	Versicolor
9.8	4.7	8.6	4.9	Virginica
6.6	6.4	7.7	3.4	Versicolor
7.2	7.8	8.2	3.6	Virginica
7.8	3.4	2.9	4.7	Setosa
8.8	4.9	6.3	3.3	Virginica
8.6	6.4	5.1	1.8	Versicolor
9.1	3.9	5.1	4.3	Versicolor
6.3	4.3	6.1	4.9	Virginica
11.7	5.0	8.3	3.6	Virginica
8.5	6.0	5.5	5.3	Virginica
6.4	7.5	7.7	5.0	Versicolor
6.8	3.6	8.0	4.2	Versicolor
9.1	7.1	7.1	1.9	Virginica
7.3	7.9	7.6	4.4	Virginica
8.4	3.8	6.6	5.6	Virginica
8.3	3.0	6.9	2.0	Versicolor
9.2	5.2	5.9	3.9	Versicolor
4.7	4.7	5.8	3.7	Setosa
8.9	4.1	8.0	2.8	Virginica
4.9	6.9	1.4	3.2	Setosa
5.0	4.0	5.5	3.0	Versicolor
6.5	5.7	6.5	4.0	Versicolor
10.3	6.8	4.7	4.1	Versicolor
6.5	3.4	6.0	4.2	Setosa
8.4	5.0	7.0	3.0	Versicolor
6.5	7.4	9.0	6.0	Versicolor
9.9	4.4	1.3	4.4	Setosa
5.8	3.5	1.6	4.6	Setosa
11.2	4.6	9.6	5.0	Virginica
11.3	6.0	9.0	2.1	Virginica
10.8	6.7	5.4	2.3	Virginica
9.7	4.8	4.2	2.3	Setosa
7.5	3.4	4.6	0.4	Setosa
10.1	4.5	6.9	2.8	Virginica
8.8	4.3	8.0	4.0	Virginica
9.6	5.0	7.1	4.3	Versicolor
9.7	6.9	3.5	1.9	Setosa
8.2	6.2	2.6	3.7	Setosa
7.1	2.5	7.9	5.1	Versicolor
6.9	4.6	8.9	4.5	Versicolor
8.8	6.5	5.4	1.1	Setosa
8.3	2.9	6.1	6.3	Virginica
7.7	4.0	8.7	3.7	Versicolor
7.0	8.1	1.4	4.7	Setosa
8.3	4.0	3.9	1.3	Setosa
6.3	5.7	8.1	4.4	Virginica
11.9	4.8	6.4	3.0	Virginica
6.1	4.5	7.5	3.0	Versicolor
8.7	5.3	6.1	3.3	Versicolor
5.9	5.0	5.9	1.2	Setosa
7.6	2.5	7.5	4.1	Versicolor
9.7	7.5	5.2	4.3	Virginica
10.0	5.2	6.1	4.6	Versicolor
10.0	4.8	6.1	2.5	Versicolor
7.7	4.9	6.4	5.3	Virginica
5.9	3.6	2.5	1.7	Setosa
8.6	3.2	5.2	1.3	Versicolor
