petal.width	variety
6.6	Virginica
4.6	Versicolor
4.0	Virginica
4.1	Setosa
5.7	Virginica
2.4	Versicolor
3.8	Versicolor
6.3	Virginica
2.0	Setosa
1.5	Versicolor
4.5	Versicolor
4.5	Versicolor
4.0	Virginica
3.5	Versicolor
3.2	Setosa
6.6	Virginica
4.1	Setosa
2.3	Versicolor
6.7	Virginica
5.7	Versicolor
2.0	Virginica
0.2	Setosa
3.7	Setosa
1.9	Virginica
3.5	Versicolor
4.7	Setosa
4.9	Virginica
4.8	Virginica
6.8	Virginica
5.0	Versicolor
3.0	Versicolor
1.7	Versicolor
3.9	Versicolor
5.4	Virginica
1.8	Virginica
4.8	Versicolor
1.2	Setosa
5.5	Virginica
5.8	Versicolor
5.6	Virginica
3.0	Virginica
4.3	Virginica
4.3	Versicolor
1.2	Setosa
6.6	Virginica
4.2	Setosa
5.5	Versicolor
2.8	Virginica
0.7	Setosa
3.6	Versicolor
3.8	Versicolor
2.4	Versicolor
3.4	Setosa
2.8	Setosa
1.9	Virginica
0.7	Setosa
0.2	Setosa
1.3	Versicolor
6.3	Virginica
2.3	Versicolor
1.4	Setosa
3.7	Setosa
5.8	Versicolor
0.2	Setosa
5.5	Versicolor
4.3	Versicolor
6.0	Virginica
5.3	Virginica
1.1	Setosa
1.9	Setosa
2.6	Virginica
3.9	Setosa
3.7	Setosa
2.2	Setosa
2.2	Setosa
1.8	Versicolor
6.8	Virginica
1.7	Versicolor
3.3	Setosa
2.8	Versicolor
3.7	Versicolor
3.0	Versicolor
0.1	Setosa
3.9	Versicolor
5.0	Virginica
3.3	Setosa
3.4	Setosa
2.2	Setosa
4.7	Setosa
3.5	Virginica
4.2	Setosa
0.2	Setosa
1.7	Setosa
3.0	Virginica
2.7	Setosa
1.5	Versicolor
2.0	Virginica
2.3	Virginica
5.7	Versicolor
3.4	Virginica
2.9	Setosa
4.4	Virginica
4.5	Versicolor
3.5	Versicolor
5.9	Versicolor
