petal.width	variety
1.7	Versicolor
1.8	Versicolor
4.8	Virginica
1.4	Setosa
3.3	Versicolor
1.4	Setosa
0.3	Setosa
3.8	Setosa
2.2	Setosa
4.4	Setosa
4.2	Setosa
3.4	Setosa
1.2	Setosa
0.1	Setosa
5.3	Versicolor
2.3	Setosa
2.3	Virginica
2.1	Virginica
4.6	Versicolor
4.4	Virginica
3.9	Setosa
2.5	Virginica
4.9	Virginica
4.6	Virginica
5.6	Versicolor
5.3	Virginica
0.7	Setosa
2.3	Virginica
3.0	Versicolor
2.7	Setosa
2.7	Setosa
6.4	Virginica
3.0	Versicolor
3.3	Versicolor
2.8	Virginica
3.8	Versicolor
5.3	Virginica
2.5	Versicolor
5.9	Versicolor
2.5	Virginica
2.5	Virginica
5.3	Virginica
5.8	Versicolor
5.9	Versicolor
4.0	Virginica
4.7	Setosa
5.2	Virginica
4.1	Setosa
3.6	Setosa
6.0	Versicolor
6.0	Virginica
4.1	Virginica
4.2	Setosa
1.8	Versicolor
0.2	Setosa
3.4	Virginica
4.4	Virginica
2.3	Setosa
3.0	Versicolor
5.3	Virginica
2.3	Setosa
2.4	Setosa
3.3	Versicolor
4.6	Setosa
3.5	Virginica
4.3	Virginica
2.0	Virginica
0.2	Setosa
5.5	Versicolor
4.5	Versicolor
4.6	Setosa
6.0	Virginica
3.4	Versicolor
0.8	Setosa
2.2	Virginica
4.8	Virginica
5.7	Virginica
1.3	Versicolor
3.3	Virginica
2.8	Virginica
1.7	Setosa
3.7	Virginica
1.7	Setosa
5.0	Versicolor
1.2	Setosa
3.2	Versicolor
2.6	Setosa
2.3	Setosa
3.1	Virginica
4.3	Virginica
0.7	Setosa
1.2	Versicolor
5.5	Versicolor
3.8	Versicolor
4.7	Versicolor
2.3	Virginica
6.0	Versicolor
3.9	Virginica
1.4	Versicolor
0.2	Setosa
5.9	Versicolor
3.4	Virginica
2.2	Setosa
4.8	Versicolor
6.0	Virginica
