sepal.width	variety
4.3	Virginica
3.3	Virginica
5.1	Virginica
6.5	Virginica
5.6	Versicolor
7.7	Setosa
7.0	Versicolor
5.8	Versicolor
3.2	Versicolor
7.2	Setosa
5.4	Versicolor
7.7	Setosa
4.1	Setosa
6.1	Versicolor
2.5	Versicolor
6.5	Setosa
8.4	Setosa
2.9	Versicolor
7.6	Virginica
6.9	Setosa
7.3	Setosa
5.0	Versicolor
4.3	Virginica
6.5	Virginica
4.1	Setosa
6.9	Setosa
7.1	Virginica
5.2	Versicolor
5.1	Setosa
8.6	Setosa
7.9	Setosa
6.0	Versicolor
7.0	Versicolor
6.9	Setosa
6.5	Setosa
4.0	Setosa
4.8	Versicolor
5.8	Versicolor
3.5	Setosa
6.2	Versicolor
7.2	Virginica
6.0	Versicolor
2.0	Versicolor
5.0	Versicolor
6.8	Virginica
7.0	Setosa
4.6	Virginica
7.0	Virginica
5.0	Virginica
4.9	Virginica
7.0	Virginica
4.3	Setosa
4.0	Virginica
3.7	Versicolor
7.0	Setosa
6.2	Versicolor
6.3	Setosa
4.3	Virginica
5.7	Virginica
7.6	Setosa
6.6	Setosa
6.0	Virginica
6.2	Virginica
7.9	Setosa
3.4	Virginica
7.1	Virginica
3.6	Versicolor
5.6	Virginica
7.4	Setosa
6.5	Virginica
6.0	Setosa
2.2	Virginica
7.2	Versicolor
5.9	Setosa
3.3	Versicolor
2.4	Versicolor
4.4	Setosa
5.8	Virginica
6.0	Versicolor
6.7	Virginica
6.9	Versicolor
6.8	Versicolor
6.3	Virginica
6.5	Setosa
7.5	Setosa
5.2	Versicolor
7.2	Virginica
5.9	Versicolor
3.2	Virginica
5.9	Virginica
7.0	Setosa
5.2	Setosa
5.2	Versicolor
6.2	Setosa
6.0	Virginica
3.5	Setosa
7.5	Versicolor
5.8	Setosa
8.0	Setosa
3.0	Versicolor
4.0	Virginica
4.0	Virginica
5.3	Virginica
4.5	Virginica
2.9	Versicolor
