sepal.length	sepal.width	petal.length	petal.width	variety
6.0	3.5	3.8	3.7	Setosa
8.5	7.0	6.1	2.1	Setosa
9.8	6.7	5.4	1.7	Versicolor
8.9	6.9	2.4	4.7	Setosa
9.5	3.7	7.5	3.5	Virginica
7.3	3.8	7.1	4.4	Virginica
7.2	7.0	9.2	4.3	Virginica
9.5	6.7	5.2	0.2	Setosa
8.5	3.0	8.0	5.5	Versicolor
8.7	5.8	7.5	5.8	Versicolor
6.1	7.5	4.4	4.8	Setosa
8.4	6.3	6.1	1.9	Virginica
7.1	3.0	7.0	5.6	Versicolor
5.6	4.0	7.0	3.5	Versicolor
8.9	5.5	5.8	4.2	Setosa
11.4	7.2	9.7	5.3	Virginica
7.4	4.0	7.0	1.5	Versicolor
8.7	6.7	7.0	3.8	Virginica
7.8	4.1	7.5	2.7	Versicolor
7.7	3.3	9.2	5.1	Virginica
7.2	6.0	6.0	3.7	Setosa
5.3	6.7	6.0	4.7	Setosa
7.1	3.5	4.4	2.1	Versicolor
10.7	4.6	6.1	6.0	Virginica
9.4	3.1	8.5	2.8	Virginica
5.6	7.7	3.5	0.4	Setosa
8.2	6.1	6.9	5.3	Virginica
10.2	6.5	9.0	6.2	Versicolor
8.1	4.4	7.6	1.3	Versicolor
5.4	7.0	5.5	5.7	Virginica
7.1	3.6	5.5	0.7	Setosa
7.2	4.5	9.3	4.1	Virginica
8.7	2.9	5.7	5.8	Versicolor
6.5	6.2	6.0	1.5	Versicolor
8.6	7.8	6.2	3.5	Setosa
6.8	7.3	6.2	2.6	Versicolor
7.2	5.5	6.7	2.7	Versicolor
7.1	7.5	7.4	2.9	Versicolor
8.0	6.3	5.1	2.0	Versicolor
7.2	8.3	4.7	4.8	Setosa
5.5	5.8	2.9	1.2	Setosa
6.1	5.8	1.9	0.4	Setosa
8.9	3.4	4.3	2.5	Versicolor
8.5	4.3	1.3	1.8	Setosa
5.7	2.5	5.0	6.5	Virginica
6.9	3.3	7.6	5.1	Virginica
10.7	6.9	7.3	1.8	Versicolor
6.3	7.8	8.0	7.0	Virginica
10.7	4.6	4.7	3.5	Versicolor
9.7	3.8	6.7	3.0	Virginica
6.3	5.0	3.4	0.3	Setosa
9.0	5.5	7.5	2.8	Virginica
5.1	7.3	4.1	0.7	Setosa
5.6	3.5	7.6	4.8	Versicolor
10.6	6.0	9.4	4.8	Virginica
10.0	6.2	5.6	3.1	Versicolor
6.4	4.2	9.8	4.8	Virginica
6.2	6.7	8.5	6.0	Versicolor
11.9	6.8	9.9	5.5	Virginica
7.3	7.9	4.4	2.7	Setosa
7.0	6.2	1.4	1.2	Setosa
7.1	7.6	3.5	0.7	Setosa
8.5	3.9	8.5	3.0	Versicolor
9.3	4.2	8.1	2.0	Versicolor
10.2	4.6	9.6	5.9	Virginica
4.9	5.1	2.5	2.6	Setosa
12.2	4.5	9.6	2.3	Virginica
9.6	5.0	8.6	3.9	Versicolor
11.2	4.3	10.2	3.0	Virginica
4.8	5.0	1.9	1.6	Setosa
6.1	6.0	2.4	3.7	Setosa
5.5	4.9	6.7	1.0	Versicolor
11.4	7.1	7.6	2.3	Virginica
7.4	6.4	6.8	5.8	Versicolor
8.3	7.0	3.1	3.1	Setosa
5.9	5.6	2.0	1.7	Setosa
6.9	4.2	7.8	5.9	Virginica
10.2	4.6	6.5	3.5	Versicolor
9.0	3.5	4.3	0.8	Setosa
5.9	4.0	5.6	5.8	Virginica
6.3	6.2	7.1	3.9	Virginica
7.0	4.5	6.8	3.3	Virginica
7.3	5.0	6.4	5.0	Versicolor
5.4	6.4	5.2	1.7	Setosa
11.2	4.6	8.4	5.4	Versicolor
8.0	7.9	4.5	3.7	Setosa
6.1	3.7	5.9	2.2	Setosa
6.9	4.1	8.9	5.6	Virginica
9.9	3.8	7.1	3.2	Virginica
7.3	2.3	8.4	4.3	Versicolor
5.2	4.7	5.3	4.2	Setosa
6.1	4.3	6.5	4.3	Versicolor
10.1	6.3	4.9	3.5	Virginica
9.8	4.5	8.5	3.6	Virginica
5.6	6.4	5.0	2.7	Setosa
6.4	5.4	1.7	1.4	Setosa
8.2	7.9	8.4	5.3	Virginica
7.0	3.0	5.7	3.5	Virginica
8.0	7.4	1.6	1.4	Setosa
9.5	6.0	7.0	2.3	Versicolor
6.4	5.4	4.0	1.9	Setosa
7.8	4.3	7.6	3.0	Virginica
10.1	6.1	9.1	2.4	Virginica
5.9	6.5	7.2	3.0	Versicolor
8.3	4.3	7.3	4.9	Versicolor
