petal.length	variety
5.6	Versicolor
8.0	Virginica
4.5	Versicolor
5.8	Versicolor
6.1	Virginica
7.6	Virginica
10.9	Virginica
4.7	Versicolor
9.2	Virginica
3.7	Setosa
9.0	Versicolor
6.0	Setosa
6.6	Virginica
6.1	Versicolor
8.3	Virginica
3.8	Setosa
6.7	Versicolor
5.6	Setosa
8.6	Virginica
9.3	Virginica
8.5	Versicolor
5.5	Versicolor
8.3	Virginica
7.3	Virginica
2.1	Setosa
7.0	Versicolor
4.0	Versicolor
10.1	Virginica
6.0	Setosa
9.1	Virginica
7.9	Versicolor
6.5	Virginica
3.9	Setosa
4.5	Versicolor
5.4	Virginica
4.4	Setosa
8.0	Versicolor
7.6	Virginica
7.8	Versicolor
6.0	Versicolor
7.6	Virginica
5.9	Virginica
7.2	Virginica
7.0	Virginica
7.5	Versicolor
5.8	Versicolor
3.5	Setosa
1.8	Setosa
7.4	Versicolor
4.5	Setosa
4.7	Versicolor
8.0	Versicolor
5.2	Versicolor
5.9	Setosa
5.1	Versicolor
4.9	Virginica
4.3	Versicolor
3.4	Setosa
9.7	Virginica
5.0	Setosa
2.3	Setosa
3.9	Setosa
5.7	Virginica
6.0	Setosa
2.8	Setosa
4.6	Versicolor
7.3	Versicolor
5.4	Setosa
9.5	Virginica
7.8	Virginica
7.1	Versicolor
3.5	Setosa
6.6	Versicolor
4.7	Versicolor
10.5	Virginica
1.6	Setosa
1.4	Setosa
8.1	Virginica
3.2	Setosa
2.4	Setosa
7.4	Virginica
2.9	Setosa
9.3	Virginica
6.2	Versicolor
10.0	Virginica
8.6	Versicolor
6.7	Virginica
10.1	Virginica
4.5	Setosa
5.7	Virginica
8.0	Virginica
6.3	Virginica
2.0	Setosa
3.9	Setosa
3.4	Setosa
5.3	Setosa
6.6	Virginica
6.4	Versicolor
7.0	Virginica
2.1	Setosa
7.9	Virginica
5.4	Setosa
5.0	Setosa
9.2	Virginica
2.1	Setosa
