petal.length	variety
5.5	Versicolor
2.4	Setosa
11.2	Virginica
6.0	Virginica
4.0	Versicolor
8.6	Versicolor
6.0	Versicolor
6.0	Versicolor
7.4	Versicolor
7.9	Versicolor
5.9	Versicolor
8.7	Versicolor
4.1	Versicolor
7.3	Versicolor
4.7	Setosa
11.2	Virginica
6.5	Virginica
4.5	Setosa
6.6	Virginica
6.8	Virginica
7.2	Virginica
5.9	Versicolor
9.7	Virginica
4.0	Versicolor
3.5	Setosa
7.9	Virginica
9.9	Virginica
7.8	Versicolor
9.8	Virginica
8.7	Versicolor
7.8	Versicolor
4.6	Setosa
8.7	Versicolor
2.2	Setosa
8.2	Virginica
6.0	Setosa
5.9	Setosa
5.3	Setosa
9.9	Virginica
10.6	Virginica
6.5	Virginica
9.1	Virginica
7.0	Versicolor
8.1	Virginica
5.1	Virginica
7.0	Virginica
7.5	Versicolor
6.9	Versicolor
2.6	Setosa
5.0	Versicolor
1.9	Setosa
10.1	Virginica
4.5	Setosa
8.0	Versicolor
5.5	Versicolor
4.8	Versicolor
7.1	Virginica
7.7	Versicolor
2.7	Setosa
5.4	Setosa
8.1	Versicolor
5.7	Versicolor
8.3	Virginica
4.6	Setosa
9.1	Virginica
8.6	Versicolor
2.9	Setosa
6.3	Virginica
5.9	Versicolor
5.8	Setosa
5.7	Setosa
4.0	Setosa
7.6	Virginica
7.8	Versicolor
9.0	Virginica
8.3	Virginica
2.5	Setosa
4.0	Setosa
3.6	Setosa
9.1	Virginica
5.6	Virginica
7.0	Virginica
6.6	Virginica
7.1	Versicolor
4.0	Setosa
2.8	Setosa
4.0	Setosa
8.7	Versicolor
8.1	Versicolor
4.6	Setosa
9.0	Virginica
2.0	Setosa
8.3	Virginica
3.4	Setosa
5.1	Setosa
7.7	Virginica
6.0	Versicolor
8.0	Versicolor
8.0	Virginica
5.2	Versicolor
5.9	Virginica
7.3	Virginica
5.3	Setosa
5.9	Virginica
8.0	Versicolor
