sepal.length	sepal.width	variety
10.1	5.5	Versicolor
10.2	6.0	Virginica
4.8	6.6	Setosa
7.4	4.4	Setosa
9.6	3.0	Virginica
6.0	4.5	Versicolor
6.7	6.3	Setosa
9.2	4.6	Virginica
10.7	6.5	Virginica
10.4	4.3	Virginica
6.3	6.5	Versicolor
10.9	7.3	Virginica
7.6	6.0	Versicolor
4.3	5.5	Setosa
10.6	4.5	Versicolor
10.5	7.2	Versicolor
9.4	3.9	Versicolor
11.2	4.1	Virginica
8.6	4.1	Setosa
6.8	5.2	Virginica
10.5	4.7	Versicolor
9.5	6.7	Setosa
8.1	5.2	Versicolor
6.9	5.7	Versicolor
6.7	8.4	Setosa
9.2	4.7	Versicolor
8.1	3.5	Virginica
10.5	4.5	Virginica
8.1	4.0	Setosa
9.2	4.3	Virginica
9.8	3.3	Virginica
7.4	4.4	Setosa
8.3	2.7	Virginica
6.5	4.5	Virginica
5.6	8.0	Setosa
6.7	5.5	Versicolor
9.0	2.4	Versicolor
9.4	5.1	Virginica
9.7	5.0	Virginica
6.3	5.0	Setosa
7.7	2.7	Versicolor
10.3	5.8	Versicolor
8.7	3.8	Virginica
8.6	7.3	Setosa
8.5	4.6	Versicolor
9.4	5.1	Setosa
10.5	3.9	Versicolor
9.4	5.4	Setosa
7.2	6.9	Versicolor
8.0	4.5	Versicolor
7.1	5.9	Versicolor
6.4	4.0	Setosa
7.8	3.0	Setosa
8.7	7.7	Setosa
6.5	3.9	Setosa
8.7	4.1	Virginica
9.5	7.0	Virginica
9.4	5.6	Virginica
8.4	4.1	Setosa
8.5	7.0	Setosa
6.1	6.9	Versicolor
8.3	6.2	Virginica
10.7	6.4	Virginica
10.1	5.5	Versicolor
5.4	2.9	Versicolor
9.7	3.9	Versicolor
10.3	3.9	Virginica
6.3	4.8	Versicolor
6.3	8.0	Setosa
9.1	6.8	Virginica
8.8	3.9	Setosa
9.5	4.7	Setosa
6.4	6.2	Virginica
7.4	7.7	Versicolor
5.4	5.9	Setosa
6.1	4.3	Setosa
4.6	5.2	Setosa
5.3	3.4	Setosa
10.9	3.3	Virginica
10.8	4.4	Virginica
8.9	5.0	Virginica
9.2	6.5	Virginica
10.7	5.8	Virginica
9.5	4.5	Setosa
9.2	5.1	Versicolor
7.2	4.2	Virginica
7.4	2.7	Virginica
5.8	8.2	Setosa
8.2	3.3	Versicolor
6.9	6.6	Virginica
6.9	3.0	Virginica
5.0	4.8	Setosa
6.5	5.0	Virginica
7.8	7.5	Virginica
8.8	4.7	Virginica
8.7	3.8	Virginica
7.6	3.5	Versicolor
11.2	5.3	Virginica
8.1	5.1	Setosa
6.0	2.2	Virginica
9.0	6.4	Setosa
9.6	7.9	Setosa
9.4	2.8	Virginica
5.4	6.0	Versicolor
7.5	3.7	Virginica
