petal.width	variety
0.2	Setosa
2.3	Virginica
2.5	Versicolor
4.6	Versicolor
5.6	Versicolor
3.3	Versicolor
2.4	Setosa
2.8	Versicolor
4.5	Versicolor
3.8	Versicolor
3.5	Versicolor
2.9	Versicolor
1.3	Versicolor
2.4	Virginica
3.8	Virginica
1.8	Virginica
1.8	Virginica
1.7	Setosa
4.7	Versicolor
4.8	Virginica
4.2	Setosa
4.3	Virginica
1.5	Versicolor
3.3	Versicolor
5.9	Virginica
6.5	Virginica
2.1	Virginica
4.9	Versicolor
4.0	Versicolor
1.4	Versicolor
3.1	Versicolor
3.6	Setosa
1.8	Versicolor
5.0	Versicolor
6.0	Virginica
2.7	Setosa
5.6	Virginica
3.3	Setosa
5.7	Virginica
3.3	Setosa
5.8	Virginica
3.9	Setosa
6.4	Virginica
6.0	Virginica
3.7	Virginica
4.4	Setosa
4.8	Virginica
4.1	Virginica
6.1	Virginica
4.7	Setosa
4.3	Versicolor
4.2	Setosa
3.0	Virginica
1.5	Setosa
6.0	Versicolor
2.7	Versicolor
3.2	Setosa
5.8	Virginica
2.6	Virginica
3.6	Setosa
6.6	Virginica
3.2	Setosa
6.4	Virginica
4.9	Versicolor
3.0	Virginica
1.5	Versicolor
5.8	Versicolor
5.1	Virginica
1.1	Setosa
4.3	Versicolor
2.5	Versicolor
1.4	Setosa
2.0	Virginica
5.0	Virginica
1.2	Setosa
3.2	Setosa
2.2	Setosa
2.3	Virginica
6.5	Virginica
3.3	Setosa
5.5	Versicolor
2.4	Virginica
1.1	Setosa
3.3	Setosa
3.2	Setosa
1.2	Setosa
4.2	Versicolor
5.9	Virginica
4.4	Versicolor
3.8	Virginica
3.9	Virginica
4.7	Setosa
4.7	Versicolor
5.3	Versicolor
6.5	Virginica
4.7	Setosa
4.5	Versicolor
5.7	Virginica
5.2	Virginica
3.8	Virginica
0.7	Setosa
5.3	Virginica
4.8	Virginica
2.8	Setosa
4.5	Versicolor
