sepal.width	petal.length	variety
5.5	6.7	Virginica
5.7	3.3	Setosa
5.0	6.4	Virginica
5.0	9.2	Virginica
6.9	6.6	Virginica
5.3	5.6	Virginica
4.6	9.4	Virginica
4.0	7.5	Versicolor
3.1	7.4	Versicolor
7.0	6.3	Virginica
3.3	9.2	Virginica
6.3	5.1	Versicolor
6.0	4.6	Setosa
7.5	1.4	Setosa
6.4	6.0	Setosa
3.8	8.8	Virginica
5.3	5.5	Versicolor
3.8	8.4	Virginica
6.0	6.4	Virginica
5.3	9.7	Virginica
3.8	8.7	Virginica
5.4	5.9	Setosa
6.2	4.8	Setosa
7.9	1.6	Setosa
4.7	8.2	Virginica
7.3	5.9	Setosa
6.5	7.5	Virginica
7.2	6.2	Versicolor
7.8	5.9	Setosa
4.5	11.1	Virginica
3.0	7.0	Versicolor
7.3	8.1	Virginica
4.4	5.1	Setosa
4.3	3.8	Setosa
5.7	6.0	Setosa
5.0	8.5	Virginica
6.5	5.8	Setosa
7.5	5.1	Setosa
7.5	6.5	Versicolor
7.9	4.0	Setosa
6.9	5.9	Setosa
4.5	7.4	Versicolor
5.7	5.9	Virginica
4.8	1.6	Setosa
3.1	5.1	Setosa
4.7	8.5	Virginica
6.3	8.9	Versicolor
7.4	8.5	Versicolor
3.8	6.7	Virginica
5.1	4.9	Setosa
7.6	6.6	Virginica
4.9	6.2	Versicolor
7.3	4.7	Setosa
3.3	5.1	Virginica
7.1	5.6	Virginica
2.8	7.0	Versicolor
3.7	5.0	Versicolor
4.0	4.3	Setosa
7.3	10.5	Virginica
2.7	7.3	Virginica
4.8	9.2	Versicolor
4.1	6.6	Virginica
4.5	3.9	Setosa
4.5	8.4	Versicolor
5.6	10.0	Virginica
4.1	6.1	Virginica
4.9	3.8	Versicolor
3.6	1.5	Setosa
3.2	4.7	Setosa
3.8	5.6	Versicolor
4.5	6.3	Virginica
3.9	8.6	Virginica
6.3	7.5	Versicolor
6.9	9.1	Versicolor
6.2	8.5	Versicolor
6.0	4.4	Setosa
4.2	7.5	Versicolor
5.3	5.9	Virginica
3.7	5.0	Setosa
6.9	4.3	Versicolor
5.9	2.7	Setosa
3.7	8.3	Virginica
6.5	8.9	Versicolor
4.6	10.9	Virginica
5.0	6.5	Versicolor
5.5	6.6	Virginica
6.0	4.9	Setosa
7.5	2.7	Setosa
4.2	6.4	Virginica
6.7	3.5	Setosa
4.0	3.3	Setosa
6.7	5.5	Virginica
7.6	2.0	Setosa
2.8	5.3	Versicolor
6.3	7.6	Virginica
5.4	2.0	Setosa
6.9	6.8	Versicolor
6.1	5.4	Versicolor
4.8	2.7	Setosa
6.3	9.1	Virginica
5.6	4.0	Versicolor
5.0	5.5	Virginica
6.4	4.7	Versicolor
5.1	4.9	Versicolor
2.5	5.5	Versicolor
