petal.width	variety
5.0	Versicolor
2.6	Virginica
1.8	Virginica
4.0	Virginica
1.7	Setosa
3.5	Virginica
0.8	Setosa
3.9	Virginica
2.7	Versicolor
1.1	Setosa
6.6	Virginica
1.7	Setosa
3.7	Setosa
4.0	Versicolor
3.3	Versicolor
2.8	Virginica
1.5	Virginica
1.7	Setosa
0.3	Setosa
2.3	Virginica
4.3	Virginica
4.4	Virginica
4.7	Setosa
2.5	Virginica
4.2	Virginica
3.3	Virginica
3.4	Versicolor
7.0	Virginica
5.5	Virginica
5.0	Versicolor
2.7	Versicolor
2.9	Versicolor
6.8	Virginica
4.5	Versicolor
0.9	Setosa
2.1	Setosa
0.9	Setosa
3.1	Setosa
4.9	Versicolor
6.3	Virginica
4.1	Versicolor
4.0	Versicolor
2.2	Setosa
3.7	Virginica
1.3	Versicolor
1.3	Setosa
3.7	Versicolor
5.5	Versicolor
4.7	Setosa
2.9	Versicolor
2.2	Setosa
4.3	Versicolor
2.2	Setosa
3.2	Setosa
4.2	Setosa
2.0	Versicolor
1.9	Setosa
2.7	Setosa
4.9	Versicolor
2.5	Virginica
4.2	Setosa
4.8	Virginica
3.8	Virginica
2.3	Versicolor
4.2	Setosa
5.8	Virginica
5.6	Versicolor
6.1	Virginica
4.8	Versicolor
2.2	Setosa
3.2	Versicolor
4.7	Setosa
0.8	Setosa
0.4	Setosa
2.3	Versicolor
1.2	Setosa
2.1	Setosa
2.0	Virginica
4.7	Versicolor
4.0	Versicolor
3.3	Virginica
0.2	Setosa
5.9	Virginica
4.7	Setosa
4.9	Setosa
1.1	Versicolor
4.1	Versicolor
1.2	Setosa
4.4	Virginica
2.4	Virginica
4.3	Virginica
4.2	Setosa
3.4	Virginica
4.3	Versicolor
1.1	Setosa
3.3	Virginica
1.8	Versicolor
1.1	Setosa
3.5	Versicolor
2.4	Virginica
4.3	Virginica
1.2	Setosa
3.0	Versicolor
3.2	Setosa
4.0	Versicolor
