petal.length	petal.width	variety
7.1	3.8	Versicolor
2.4	4.7	Setosa
3.3	3.3	Setosa
5.2	2.7	Setosa
6.7	1.4	Versicolor
5.7	1.2	Setosa
5.3	1.4	Versicolor
4.2	4.3	Versicolor
5.4	1.2	Setosa
1.4	1.7	Setosa
6.9	1.2	Versicolor
6.2	3.5	Versicolor
1.6	4.1	Setosa
3.5	1.2	Setosa
9.9	6.5	Virginica
4.5	5.6	Versicolor
4.1	2.5	Versicolor
3.1	2.2	Setosa
6.1	6.3	Virginica
9.8	4.8	Virginica
6.0	2.5	Virginica
7.8	3.7	Virginica
4.5	1.1	Setosa
6.9	4.8	Versicolor
7.6	2.3	Virginica
2.2	0.2	Setosa
4.9	3.9	Versicolor
7.0	3.7	Virginica
5.9	3.8	Virginica
6.6	3.9	Virginica
5.7	1.9	Setosa
8.3	1.8	Virginica
6.6	5.7	Virginica
1.9	1.1	Setosa
7.3	1.6	Versicolor
5.4	1.3	Setosa
1.5	4.2	Setosa
1.4	3.7	Setosa
4.7	3.0	Setosa
3.6	2.2	Setosa
6.5	1.5	Versicolor
2.5	2.4	Setosa
10.7	3.2	Virginica
8.0	2.8	Versicolor
9.7	4.5	Virginica
6.0	4.9	Virginica
6.9	4.0	Versicolor
5.3	4.9	Virginica
1.3	4.4	Setosa
3.4	3.8	Setosa
2.8	1.8	Setosa
8.0	2.8	Virginica
5.0	3.6	Setosa
3.5	1.7	Setosa
5.0	4.0	Versicolor
1.8	1.2	Setosa
8.7	2.7	Versicolor
4.1	2.3	Versicolor
7.1	4.9	Virginica
8.5	2.8	Versicolor
3.6	0.7	Setosa
4.5	5.0	Versicolor
7.3	2.0	Versicolor
7.6	4.3	Virginica
9.5	2.5	Virginica
8.6	4.1	Virginica
6.6	1.9	Virginica
8.6	5.1	Virginica
6.9	2.1	Versicolor
4.2	3.2	Versicolor
3.5	2.9	Setosa
7.1	3.3	Versicolor
1.8	3.2	Setosa
8.5	2.7	Versicolor
6.1	7.0	Virginica
6.6	5.9	Virginica
4.5	0.2	Setosa
8.6	4.5	Versicolor
4.6	3.8	Versicolor
3.9	2.2	Setosa
6.1	1.9	Virginica
4.3	1.2	Setosa
7.0	5.3	Versicolor
10.1	4.3	Virginica
7.9	4.5	Virginica
7.9	2.6	Virginica
9.3	2.8	Virginica
3.9	4.4	Versicolor
7.5	5.1	Versicolor
7.6	2.4	Virginica
6.8	5.8	Virginica
8.7	5.5	Versicolor
3.0	4.7	Setosa
5.2	0.8	Setosa
7.2	5.8	Virginica
4.5	4.8	Versicolor
6.4	5.9	Versicolor
6.5	3.3	Virginica
2.0	1.2	Setosa
11.4	6.3	Virginica
10.4	4.8	Virginica
9.6	2.9	Virginica
10.2	4.0	Virginica
1.9	0.2	Setosa
1.4	3.8	Setosa
