sepal.width	petal.length	variety
4.7	7.2	Virginica
5.9	2.8	Setosa
4.1	4.4	Setosa
2.9	4.5	Versicolor
6.3	9.2	Virginica
3.7	6.4	Versicolor
7.9	5.0	Setosa
5.5	8.0	Versicolor
5.0	8.3	Virginica
6.3	5.1	Setosa
7.3	8.1	Virginica
3.0	3.6	Setosa
4.8	3.2	Setosa
3.3	6.7	Virginica
3.0	7.2	Versicolor
4.4	1.4	Setosa
4.3	2.2	Setosa
4.1	6.4	Versicolor
5.9	5.2	Versicolor
5.3	9.6	Virginica
7.6	5.5	Virginica
4.9	6.1	Virginica
8.1	4.4	Setosa
5.4	4.9	Setosa
3.5	5.5	Versicolor
6.3	6.7	Versicolor
6.0	3.9	Setosa
5.9	6.6	Versicolor
6.1	5.5	Setosa
6.5	5.6	Virginica
6.4	5.6	Virginica
5.0	4.8	Setosa
7.1	5.5	Versicolor
5.8	7.8	Versicolor
7.7	4.8	Versicolor
7.0	7.9	Versicolor
6.2	9.6	Virginica
5.0	6.3	Virginica
8.1	6.0	Setosa
5.5	4.9	Setosa
3.3	4.9	Virginica
4.8	10.2	Virginica
7.9	5.5	Setosa
7.4	4.3	Versicolor
6.2	6.2	Versicolor
6.7	8.1	Versicolor
4.6	10.1	Virginica
6.3	2.9	Setosa
6.1	4.7	Versicolor
5.2	4.8	Setosa
6.6	5.5	Versicolor
3.8	8.7	Versicolor
3.1	7.1	Virginica
5.1	9.1	Virginica
5.5	1.3	Setosa
3.9	5.6	Versicolor
7.5	5.0	Versicolor
7.4	4.0	Setosa
6.9	5.3	Versicolor
4.2	2.8	Setosa
7.5	5.4	Setosa
7.5	6.5	Virginica
5.5	5.6	Setosa
5.6	8.4	Versicolor
5.8	2.8	Setosa
4.7	6.0	Setosa
4.3	9.6	Virginica
4.1	9.4	Versicolor
4.0	9.4	Versicolor
3.5	5.0	Versicolor
2.7	7.6	Virginica
7.3	5.3	Versicolor
2.8	7.0	Versicolor
6.5	2.2	Setosa
2.6	8.9	Virginica
5.8	7.3	Virginica
7.7	9.9	Virginica
6.3	6.0	Versicolor
5.1	1.5	Setosa
4.4	2.7	Setosa
3.8	9.2	Virginica
5.4	5.9	Setosa
7.8	7.4	Virginica
4.6	2.5	Setosa
5.3	2.5	Setosa
5.5	10.1	Virginica
2.9	1.4	Setosa
3.7	7.1	Versicolor
4.0	7.5	Virginica
3.3	8.5	Virginica
5.1	5.1	Setosa
7.0	6.3	Virginica
2.5	9.0	Virginica
7.7	5.0	Setosa
7.0	6.8	Virginica
5.6	10.6	Virginica
7.7	3.2	Setosa
7.2	7.4	Virginica
4.1	8.9	Virginica
7.9	4.2	Setosa
4.5	2.4	Setosa
6.2	2.0	Setosa
4.8	6.0	Versicolor
3.3	5.1	Virginica
5.3	6.1	Versicolor
