sepal.length	sepal.width	variety
9.5	4.0	Setosa
9.9	6.3	Virginica
7.4	7.1	Versicolor
6.7	7.2	Setosa
8.0	2.8	Versicolor
10.2	4.5	Virginica
8.8	3.6	Versicolor
7.9	3.7	Versicolor
10.1	6.7	Versicolor
9.1	2.6	Virginica
8.0	2.2	Versicolor
8.3	5.0	Setosa
8.4	4.4	Setosa
6.3	3.7	Versicolor
7.6	5.3	Versicolor
11.0	7.0	Virginica
8.1	3.5	Virginica
6.4	4.1	Virginica
8.9	3.6	Virginica
8.6	7.3	Versicolor
5.0	5.5	Setosa
5.6	4.7	Setosa
6.4	6.5	Virginica
9.5	5.1	Versicolor
8.3	6.4	Virginica
6.7	7.1	Versicolor
4.9	6.0	Virginica
8.9	4.1	Virginica
5.4	4.9	Versicolor
11.7	4.5	Virginica
7.5	4.7	Setosa
10.9	7.2	Virginica
8.0	4.7	Virginica
6.8	4.5	Versicolor
7.7	7.0	Versicolor
7.6	4.5	Virginica
7.6	7.8	Setosa
7.9	4.7	Versicolor
6.7	3.7	Setosa
8.1	5.4	Versicolor
4.8	7.5	Setosa
6.4	6.5	Versicolor
9.2	7.1	Versicolor
6.3	3.5	Virginica
8.7	3.8	Versicolor
9.7	6.0	Virginica
10.8	4.9	Virginica
7.1	4.0	Versicolor
5.9	3.9	Setosa
7.7	5.6	Virginica
8.7	3.8	Virginica
7.3	3.6	Setosa
8.0	4.5	Virginica
8.4	5.8	Virginica
11.2	7.5	Virginica
10.2	4.4	Versicolor
4.6	7.2	Setosa
7.4	6.0	Versicolor
8.4	5.9	Setosa
9.1	6.9	Versicolor
5.5	3.3	Versicolor
5.9	7.1	Setosa
8.7	5.6	Virginica
7.0	3.4	Versicolor
7.7	7.9	Setosa
8.2	5.6	Virginica
9.7	4.4	Versicolor
10.3	4.8	Versicolor
7.4	7.1	Setosa
11.3	5.7	Virginica
10.0	4.3	Versicolor
7.2	7.9	Setosa
7.1	5.3	Setosa
7.4	6.0	Setosa
10.2	3.2	Virginica
8.0	5.9	Setosa
8.1	3.9	Setosa
8.8	2.8	Versicolor
7.0	7.8	Setosa
8.8	4.3	Virginica
7.6	3.1	Setosa
9.1	3.5	Versicolor
11.4	4.8	Virginica
7.3	6.5	Setosa
6.0	6.2	Virginica
8.6	3.5	Versicolor
10.8	5.8	Virginica
7.0	6.7	Setosa
6.1	4.0	Versicolor
7.3	3.7	Versicolor
5.6	3.6	Setosa
7.1	3.9	Setosa
6.6	5.5	Versicolor
8.5	6.0	Versicolor
7.9	5.2	Virginica
9.4	5.4	Setosa
6.3	5.2	Setosa
8.3	7.5	Setosa
9.0	3.7	Versicolor
7.0	7.4	Versicolor
6.8	6.2	Virginica
7.2	4.8	Virginica
10.3	2.8	Versicolor
5.6	4.5	Setosa
5.4	7.4	Setosa
