sepal.length	variety
6.4	Setosa
8.8	Setosa
9.0	Versicolor
7.2	Setosa
7.5	Versicolor
7.0	Versicolor
9.4	Virginica
6.3	Virginica
8.1	Setosa
5.1	Setosa
11.6	Virginica
7.0	Versicolor
10.0	Virginica
6.5	Versicolor
8.1	Setosa
8.1	Setosa
6.3	Versicolor
7.6	Versicolor
8.8	Virginica
8.4	Setosa
10.7	Virginica
5.8	Setosa
10.1	Versicolor
5.0	Setosa
10.9	Versicolor
7.3	Virginica
6.8	Setosa
10.5	Virginica
7.5	Versicolor
8.5	Setosa
7.4	Setosa
8.2	Versicolor
8.1	Versicolor
9.4	Virginica
7.9	Setosa
9.0	Setosa
7.0	Setosa
9.6	Setosa
7.7	Setosa
9.7	Versicolor
4.8	Setosa
9.5	Versicolor
8.1	Setosa
9.6	Versicolor
5.9	Versicolor
6.5	Setosa
6.1	Virginica
11.1	Versicolor
11.9	Virginica
5.4	Setosa
6.2	Setosa
5.5	Setosa
10.7	Versicolor
5.5	Setosa
7.1	Setosa
9.4	Versicolor
6.2	Setosa
8.8	Setosa
5.8	Versicolor
5.6	Setosa
7.4	Virginica
10.6	Versicolor
8.2	Virginica
9.2	Setosa
5.8	Setosa
7.1	Setosa
5.4	Versicolor
6.4	Virginica
10.4	Versicolor
7.8	Virginica
9.1	Versicolor
11.7	Virginica
8.9	Versicolor
6.9	Setosa
9.3	Virginica
9.3	Setosa
9.2	Virginica
4.9	Setosa
10.2	Virginica
10.0	Virginica
7.3	Virginica
8.1	Virginica
9.5	Virginica
9.3	Versicolor
7.5	Versicolor
7.2	Virginica
5.7	Setosa
9.7	Setosa
8.7	Virginica
8.1	Versicolor
7.4	Virginica
10.3	Virginica
11.0	Versicolor
6.9	Setosa
7.1	Setosa
10.4	Virginica
10.3	Versicolor
11.3	Versicolor
6.8	Virginica
9.3	Versicolor
8.3	Virginica
9.8	Virginica
11.2	Virginica
8.3	Virginica
7.6	Virginica
