sepal.width	variety
5.7	Setosa
7.0	Setosa
7.5	Setosa
2.7	Virginica
3.4	Versicolor
7.1	Setosa
7.9	Setosa
6.2	Setosa
3.5	Virginica
7.2	Setosa
6.1	Virginica
4.9	Virginica
5.1	Versicolor
4.0	Virginica
4.7	Versicolor
4.3	Virginica
5.2	Versicolor
3.5	Setosa
3.4	Versicolor
5.1	Setosa
3.9	Versicolor
6.5	Setosa
6.1	Versicolor
4.5	Versicolor
4.5	Virginica
2.7	Versicolor
4.0	Versicolor
3.9	Setosa
5.5	Virginica
4.3	Versicolor
6.9	Setosa
4.7	Setosa
6.8	Virginica
4.4	Versicolor
3.5	Virginica
5.9	Virginica
3.0	Versicolor
7.3	Setosa
5.7	Virginica
7.6	Virginica
4.5	Virginica
2.8	Versicolor
5.5	Setosa
5.5	Virginica
4.2	Virginica
4.7	Versicolor
7.4	Versicolor
5.5	Versicolor
3.5	Versicolor
6.5	Setosa
6.9	Versicolor
5.4	Setosa
6.5	Setosa
7.1	Setosa
5.9	Versicolor
3.0	Virginica
6.0	Setosa
2.9	Versicolor
2.3	Versicolor
6.7	Versicolor
6.2	Setosa
6.9	Setosa
4.1	Virginica
4.5	Versicolor
3.3	Versicolor
6.6	Setosa
7.8	Setosa
4.6	Virginica
4.3	Versicolor
3.5	Setosa
3.2	Virginica
5.3	Virginica
5.4	Setosa
4.3	Versicolor
6.8	Virginica
5.7	Virginica
5.8	Virginica
6.6	Versicolor
2.9	Virginica
7.1	Virginica
7.3	Versicolor
6.7	Versicolor
4.0	Virginica
7.9	Setosa
6.8	Virginica
5.5	Virginica
5.9	Setosa
4.6	Setosa
4.9	Setosa
6.0	Virginica
6.0	Virginica
8.2	Setosa
4.7	Virginica
5.5	Versicolor
5.8	Virginica
3.7	Virginica
3.8	Setosa
5.6	Versicolor
3.8	Virginica
6.9	Versicolor
4.9	Setosa
5.2	Virginica
5.0	Versicolor
3.9	Versicolor
7.3	Setosa
