petal.width	variety
1.5	Versicolor
3.9	Virginica
5.8	Versicolor
4.1	Versicolor
4.7	Setosa
0.2	Setosa
2.1	Setosa
1.2	Versicolor
4.7	Setosa
3.4	Virginica
3.1	Virginica
2.8	Setosa
4.3	Virginica
5.2	Virginica
2.2	Setosa
3.5	Versicolor
4.9	Versicolor
6.1	Virginica
2.3	Virginica
3.8	Versicolor
1.3	Setosa
2.3	Virginica
5.0	Versicolor
3.4	Virginica
3.5	Versicolor
6.5	Virginica
4.7	Virginica
4.5	Virginica
4.2	Setosa
4.9	Versicolor
6.3	Virginica
2.3	Versicolor
2.0	Virginica
4.3	Versicolor
4.1	Versicolor
3.4	Versicolor
2.6	Virginica
2.5	Versicolor
4.2	Versicolor
0.7	Setosa
2.2	Setosa
6.8	Virginica
4.0	Versicolor
3.0	Virginica
2.4	Setosa
4.3	Virginica
4.3	Virginica
0.7	Setosa
4.0	Versicolor
2.0	Virginica
2.0	Virginica
4.0	Versicolor
4.8	Versicolor
4.6	Setosa
4.8	Setosa
4.8	Versicolor
4.3	Setosa
3.7	Setosa
5.5	Versicolor
4.0	Setosa
6.1	Virginica
0.6	Setosa
5.0	Versicolor
2.8	Versicolor
2.9	Setosa
3.6	Versicolor
5.8	Versicolor
7.0	Virginica
4.3	Versicolor
2.7	Setosa
4.4	Virginica
2.6	Virginica
4.2	Versicolor
2.6	Virginica
4.5	Virginica
3.8	Virginica
5.0	Virginica
2.9	Virginica
4.0	Versicolor
0.7	Setosa
4.7	Setosa
5.0	Versicolor
3.3	Versicolor
2.7	Setosa
5.8	Versicolor
4.0	Versicolor
3.6	Setosa
5.2	Versicolor
4.3	Virginica
2.3	Versicolor
4.0	Versicolor
4.8	Virginica
5.3	Virginica
6.2	Virginica
2.6	Virginica
3.7	Setosa
2.4	Setosa
6.3	Virginica
0.2	Setosa
2.7	Setosa
3.2	Setosa
3.2	Setosa
4.1	Setosa
6.3	Virginica
3.7	Setosa
