sepal.length	sepal.width	petal.length	variety
8.5	4.7	5.7	Setosa
7.5	3.7	5.1	Virginica
8.3	6.5	4.2	Setosa
6.0	3.5	6.1	Setosa
5.6	5.4	4.5	Setosa
6.5	3.5	2.8	Setosa
8.6	7.0	4.4	Setosa
6.7	5.6	4.5	Versicolor
6.5	3.2	5.0	Versicolor
9.4	3.8	9.4	Virginica
7.9	2.9	4.9	Setosa
6.1	4.7	7.7	Versicolor
9.3	3.5	4.9	Setosa
6.0	4.4	9.0	Versicolor
5.4	3.1	3.5	Setosa
8.1	5.1	3.5	Setosa
9.6	4.0	9.4	Virginica
8.9	6.1	9.5	Virginica
10.0	4.5	5.5	Versicolor
9.3	5.3	8.1	Virginica
4.5	5.3	4.8	Setosa
8.6	6.0	6.5	Versicolor
7.8	3.8	8.7	Versicolor
8.2	4.3	10.2	Virginica
10.7	7.8	7.2	Virginica
10.4	6.2	6.5	Versicolor
8.1	5.1	1.5	Setosa
8.3	5.2	9.4	Virginica
7.6	5.5	9.1	Virginica
9.1	4.5	6.1	Versicolor
7.9	2.7	6.3	Virginica
7.9	7.6	7.9	Virginica
6.5	3.4	8.3	Versicolor
5.8	4.2	1.5	Setosa
10.1	6.5	6.6	Versicolor
5.7	7.9	2.5	Setosa
7.0	2.8	4.8	Versicolor
6.7	7.2	4.4	Versicolor
7.8	7.1	4.0	Versicolor
8.5	4.0	3.6	Setosa
9.1	4.5	5.9	Setosa
9.1	3.8	3.5	Setosa
6.8	5.1	5.1	Setosa
5.7	6.3	7.6	Versicolor
9.7	7.0	5.5	Virginica
7.6	3.8	1.7	Setosa
11.2	6.8	6.7	Virginica
8.5	3.4	4.0	Setosa
6.4	7.6	5.0	Setosa
9.9	5.7	2.0	Setosa
5.9	7.4	4.0	Setosa
7.3	4.4	6.1	Virginica
9.5	5.9	5.0	Versicolor
10.8	5.4	7.1	Virginica
10.8	4.3	9.1	Virginica
6.2	4.9	6.8	Versicolor
7.9	3.3	7.6	Virginica
11.7	4.6	11.4	Virginica
8.3	6.3	4.4	Versicolor
8.2	6.4	9.9	Virginica
8.5	3.5	3.5	Versicolor
5.7	7.5	4.5	Setosa
7.0	4.8	7.0	Versicolor
7.1	3.9	7.7	Versicolor
9.9	7.5	6.7	Versicolor
9.5	3.4	7.7	Versicolor
10.9	3.1	5.1	Virginica
6.3	4.2	5.1	Versicolor
6.8	6.7	5.4	Versicolor
5.4	3.0	4.5	Versicolor
8.4	2.8	6.6	Virginica
10.0	3.0	6.8	Virginica
11.1	4.0	9.4	Virginica
7.2	7.2	5.8	Setosa
10.6	4.8	8.0	Versicolor
11.2	6.0	6.1	Virginica
8.0	5.3	2.9	Setosa
6.5	6.2	1.4	Setosa
7.2	2.5	6.8	Virginica
7.9	7.4	2.3	Setosa
7.5	5.1	3.9	Setosa
8.7	5.2	8.5	Virginica
10.1	3.5	8.4	Versicolor
8.9	6.7	4.8	Versicolor
10.9	2.9	4.3	Versicolor
7.1	5.4	7.6	Versicolor
7.7	4.9	6.2	Versicolor
8.9	3.2	10.2	Virginica
6.8	5.5	3.4	Setosa
10.4	5.1	7.4	Versicolor
9.1	5.3	9.2	Versicolor
8.9	6.5	2.8	Setosa
7.2	5.3	2.7	Setosa
7.8	4.9	6.1	Setosa
5.6	7.9	3.4	Setosa
6.5	4.9	4.6	Setosa
5.5	4.5	5.3	Setosa
10.7	5.1	7.2	Versicolor
8.7	6.1	6.1	Virginica
6.4	2.8	7.1	Virginica
6.2	3.7	5.5	Versicolor
6.2	6.4	5.4	Setosa
4.9	3.5	5.4	Setosa
8.1	3.5	7.4	Versicolor
6.8	3.8	9.5	Virginica
