sepal.length	sepal.width	variety
8.9	5.9	Versicolor
5.5	4.3	Setosa
11.2	7.0	Virginica
8.2	4.6	Setosa
9.3	5.1	Versicolor
6.0	5.5	Setosa
6.6	3.1	Setosa
5.6	4.5	Versicolor
6.4	4.5	Versicolor
6.8	7.2	Virginica
5.0	4.4	Setosa
9.9	6.7	Versicolor
9.0	7.1	Versicolor
8.9	7.3	Virginica
10.3	4.5	Versicolor
10.1	3.0	Versicolor
9.1	5.5	Setosa
8.1	5.9	Versicolor
10.3	3.9	Virginica
8.5	4.7	Versicolor
9.9	3.3	Virginica
11.2	5.8	Virginica
8.3	4.3	Versicolor
10.1	4.8	Versicolor
6.2	5.0	Setosa
7.7	4.1	Virginica
8.6	8.1	Setosa
6.4	4.9	Versicolor
9.5	5.5	Virginica
8.5	5.7	Virginica
5.9	7.5	Virginica
5.7	5.9	Setosa
8.6	4.8	Setosa
9.2	4.8	Virginica
6.3	5.8	Virginica
10.9	5.6	Virginica
7.7	5.6	Virginica
5.5	5.8	Versicolor
6.3	6.5	Setosa
9.1	5.3	Virginica
9.9	7.2	Virginica
6.0	4.7	Setosa
4.8	3.5	Setosa
8.6	3.9	Versicolor
8.1	4.8	Setosa
8.8	3.3	Virginica
6.3	3.5	Setosa
8.5	3.9	Versicolor
10.6	3.1	Virginica
4.5	2.8	Setosa
7.8	7.2	Versicolor
8.5	6.2	Virginica
5.6	4.3	Setosa
9.7	3.1	Versicolor
10.4	6.6	Virginica
10.0	2.9	Versicolor
6.5	5.7	Versicolor
10.7	3.9	Versicolor
11.1	7.5	Versicolor
5.7	8.4	Setosa
8.7	4.2	Setosa
6.9	4.1	Virginica
8.7	6.5	Virginica
11.3	7.5	Virginica
9.4	6.8	Virginica
7.4	6.1	Setosa
11.0	7.7	Versicolor
10.3	6.9	Virginica
6.2	5.9	Versicolor
11.2	4.6	Virginica
9.7	2.6	Versicolor
9.1	7.0	Virginica
9.1	4.8	Setosa
10.9	3.1	Versicolor
6.5	7.0	Virginica
8.8	6.1	Setosa
9.3	4.3	Versicolor
7.9	3.9	Setosa
4.9	3.5	Setosa
6.9	6.0	Versicolor
8.7	6.8	Versicolor
9.4	6.5	Virginica
8.0	5.5	Virginica
8.9	6.4	Setosa
8.3	5.9	Setosa
7.2	5.7	Setosa
9.7	5.4	Virginica
6.3	3.4	Setosa
7.7	6.0	Virginica
10.0	4.3	Versicolor
7.8	7.2	Versicolor
6.8	5.7	Virginica
8.4	4.7	Versicolor
9.4	8.1	Setosa
7.1	6.7	Setosa
8.4	6.7	Virginica
9.1	4.5	Setosa
9.0	5.0	Versicolor
9.2	3.0	Virginica
6.9	5.9	Setosa
8.2	4.2	Virginica
7.7	3.6	Versicolor
7.1	7.2	Setosa
6.5	3.0	Virginica
5.0	5.5	Setosa
