petal.length	petal.width	variety
7.6	5.4	Virginica
4.0	4.7	Setosa
9.1	6.4	Virginica
6.1	5.0	Virginica
3.8	3.7	Setosa
4.5	4.2	Setosa
5.3	3.2	Setosa
4.6	2.9	Versicolor
6.0	5.8	Versicolor
2.0	1.4	Setosa
2.4	0.7	Setosa
7.2	2.7	Virginica
5.3	4.0	Versicolor
8.0	2.7	Versicolor
8.6	4.0	Versicolor
1.3	0.7	Setosa
5.9	4.8	Versicolor
4.1	2.7	Setosa
6.1	1.3	Versicolor
1.5	3.7	Setosa
4.0	2.1	Versicolor
7.1	6.6	Virginica
9.0	3.6	Virginica
4.2	4.2	Versicolor
9.3	3.4	Virginica
8.0	2.8	Virginica
6.7	6.0	Virginica
10.3	5.3	Virginica
7.7	4.5	Virginica
4.9	3.0	Versicolor
7.7	6.3	Virginica
5.9	2.3	Virginica
6.7	3.0	Versicolor
5.5	5.5	Versicolor
4.6	2.7	Setosa
4.6	0.6	Setosa
10.4	3.3	Virginica
5.6	2.3	Virginica
6.2	5.9	Versicolor
5.3	2.8	Virginica
7.0	6.0	Versicolor
1.4	4.2	Setosa
6.5	1.3	Versicolor
6.0	3.1	Setosa
8.4	4.0	Virginica
6.2	4.3	Setosa
5.0	4.0	Versicolor
6.1	4.3	Versicolor
5.6	1.3	Versicolor
1.5	0.9	Setosa
9.0	5.5	Virginica
8.2	5.0	Virginica
2.2	2.7	Setosa
3.1	3.2	Setosa
5.6	2.7	Setosa
5.3	3.3	Versicolor
5.5	0.3	Setosa
3.5	0.7	Setosa
8.1	6.1	Virginica
9.4	6.8	Virginica
5.9	3.3	Setosa
8.6	4.3	Virginica
7.0	2.2	Versicolor
6.2	4.8	Versicolor
5.4	1.4	Versicolor
3.4	4.6	Setosa
5.3	5.3	Virginica
2.8	3.8	Setosa
7.7	1.0	Versicolor
5.1	3.7	Setosa
8.6	4.5	Virginica
8.7	2.6	Versicolor
5.1	3.9	Virginica
4.8	3.8	Versicolor
4.2	4.7	Setosa
4.7	1.9	Versicolor
8.5	5.2	Virginica
5.2	1.0	Setosa
9.1	4.4	Virginica
7.6	5.7	Virginica
4.5	2.0	Versicolor
7.3	3.8	Virginica
2.4	2.3	Setosa
1.9	2.2	Setosa
8.1	2.8	Virginica
7.8	3.6	Versicolor
8.3	4.3	Versicolor
6.6	4.0	Versicolor
4.0	4.7	Setosa
4.5	6.0	Versicolor
7.5	6.0	Versicolor
5.4	3.8	Virginica
7.0	5.3	Virginica
5.9	0.2	Setosa
2.4	3.2	Setosa
10.2	2.6	Virginica
2.4	2.9	Setosa
4.0	3.7	Setosa
6.3	5.1	Virginica
4.3	3.9	Setosa
1.9	2.7	Setosa
7.4	5.9	Versicolor
5.6	5.6	Versicolor
4.6	2.8	Versicolor
9.6	6.8	Virginica
