sepal.length	sepal.width	petal.length	petal.width	variety
6.5	5.0	4.8	3.8	Virginica
9.6	3.9	8.2	4.9	Versicolor
10.2	5.4	6.0	0.9	Setosa
10.1	3.4	9.1	4.8	Versicolor
9.1	7.8	4.7	4.5	Setosa
6.4	6.2	6.3	5.3	Virginica
5.9	5.0	4.4	1.2	Setosa
10.0	4.4	6.8	3.1	Versicolor
10.3	3.2	8.4	1.8	Virginica
8.1	6.2	6.7	4.3	Versicolor
8.1	8.3	5.4	4.4	Setosa
6.6	6.5	6.0	3.6	Versicolor
7.5	2.5	7.0	1.5	Versicolor
6.9	6.3	8.1	6.7	Virginica
7.7	6.0	5.2	4.8	Virginica
7.4	5.1	6.4	3.5	Versicolor
8.6	5.0	4.4	1.9	Versicolor
7.6	6.3	5.7	4.2	Versicolor
9.7	7.3	6.8	4.8	Virginica
8.7	6.7	4.3	2.2	Setosa
8.2	7.5	10.6	4.8	Virginica
5.4	8.4	1.7	4.9	Setosa
8.4	5.2	5.8	2.3	Versicolor
7.8	5.8	6.8	3.9	Versicolor
8.3	4.2	3.9	1.7	Versicolor
9.5	4.7	6.1	2.5	Virginica
10.3	6.2	6.6	5.9	Virginica
8.3	4.3	7.6	5.4	Virginica
9.3	4.8	8.4	4.8	Versicolor
7.8	6.0	4.1	1.6	Setosa
5.4	6.4	5.5	0.4	Setosa
6.8	7.4	6.1	3.3	Virginica
8.2	5.9	8.8	3.3	Versicolor
9.5	2.9	5.0	5.5	Versicolor
5.9	7.1	4.9	2.6	Setosa
11.4	3.3	8.6	4.9	Virginica
9.4	3.4	6.3	3.5	Versicolor
9.9	3.6	6.6	6.3	Virginica
9.7	7.1	6.1	6.9	Virginica
6.1	4.3	5.4	2.5	Virginica
7.2	4.4	8.7	3.8	Versicolor
8.4	5.0	8.1	3.8	Virginica
10.1	6.0	7.4	2.6	Virginica
7.8	4.6	2.6	1.7	Setosa
10.4	6.2	10.2	4.3	Virginica
6.3	5.0	5.2	0.2	Setosa
9.1	3.5	5.5	3.0	Versicolor
8.1	3.4	5.1	3.8	Versicolor
10.8	5.7	7.9	5.8	Virginica
6.6	4.0	1.9	2.3	Setosa
10.7	5.0	9.5	6.2	Versicolor
8.4	5.0	3.8	2.7	Setosa
6.4	4.9	1.8	1.4	Setosa
10.5	7.0	9.8	6.2	Virginica
7.3	4.5	5.5	6.6	Virginica
10.5	7.3	5.6	1.5	Versicolor
10.2	6.7	4.5	1.5	Versicolor
5.5	7.2	1.7	1.7	Setosa
7.5	5.7	7.0	4.0	Versicolor
9.0	5.4	8.0	6.1	Versicolor
8.9	4.1	3.0	1.6	Setosa
8.0	2.9	7.2	4.0	Versicolor
7.0	5.8	4.9	1.2	Setosa
8.9	7.1	4.0	2.2	Setosa
7.7	6.4	6.9	6.3	Virginica
6.8	6.8	10.0	3.5	Virginica
10.2	7.6	6.9	5.9	Versicolor
11.0	7.0	5.2	3.5	Virginica
7.7	6.0	8.8	5.8	Virginica
10.7	7.1	6.1	5.5	Virginica
12.1	5.5	7.6	2.1	Virginica
6.4	6.9	2.2	0.7	Setosa
5.0	5.9	5.5	0.2	Setosa
8.1	5.5	8.1	4.8	Versicolor
8.4	6.9	5.3	1.8	Versicolor
11.3	4.9	10.3	4.3	Virginica
10.5	5.7	7.6	3.1	Versicolor
8.2	6.6	6.9	5.8	Virginica
10.4	3.6	7.9	3.1	Virginica
6.1	7.0	7.9	3.3	Virginica
8.0	7.0	2.6	4.6	Setosa
8.6	5.0	6.1	5.4	Versicolor
8.3	5.9	5.4	3.7	Setosa
4.6	5.9	4.9	1.8	Setosa
11.2	6.3	8.7	6.0	Virginica
6.8	6.0	2.4	2.8	Setosa
7.6	5.2	2.4	0.7	Setosa
8.4	5.0	5.5	5.7	Virginica
10.0	7.7	1.9	2.7	Setosa
9.2	3.7	5.6	2.2	Setosa
8.4	6.7	4.5	0.2	Setosa
10.4	6.5	8.7	1.5	Versicolor
10.8	6.5	6.9	4.5	Versicolor
9.0	3.5	6.1	2.2	Setosa
7.2	4.6	5.0	3.0	Versicolor
8.2	6.8	5.5	3.8	Versicolor
9.1	6.6	3.0	4.7	Setosa
6.7	7.5	5.0	1.2	Setosa
9.0	5.8	4.3	5.5	Versicolor
6.3	3.4	4.1	3.7	Setosa
6.3	7.7	5.0	3.2	Setosa
8.6	7.4	6.0	0.2	Setosa
7.9	5.8	8.9	4.5	Virginica
6.9	6.2	5.8	2.4	Virginica
8.2	5.5	7.3	3.1	Virginica
