sepal.length	sepal.width	petal.length	petal.width	variety
9.2	6.0	3.5	4.2	Setosa
5.3	5.1	5.1	2.7	Setosa
10.3	3.6	5.0	2.7	Versicolor
7.6	7.5	8.5	3.5	Versicolor
8.3	7.2	7.6	2.4	Virginica
9.3	3.2	9.1	4.9	Virginica
8.6	5.1	1.5	2.7	Setosa
7.1	7.0	9.4	2.3	Virginica
9.3	4.5	5.4	5.0	Versicolor
5.0	7.0	4.6	5.1	Setosa
10.8	4.9	8.1	3.8	Virginica
7.2	4.0	6.0	3.2	Versicolor
10.7	7.3	7.7	5.5	Virginica
8.4	4.8	5.6	4.2	Virginica
6.2	5.3	5.3	4.8	Virginica
7.6	4.0	6.4	1.6	Versicolor
12.1	5.0	7.1	2.6	Virginica
6.4	4.4	4.3	3.3	Versicolor
11.4	7.2	8.2	4.3	Virginica
6.7	6.0	6.2	5.7	Versicolor
9.0	6.0	5.7	2.5	Virginica
8.1	7.5	3.9	0.8	Setosa
10.5	7.2	9.1	6.1	Versicolor
9.2	7.9	7.9	3.3	Virginica
8.4	6.1	1.4	2.6	Setosa
7.0	4.9	6.0	5.1	Versicolor
10.2	6.4	6.7	1.8	Versicolor
6.6	5.9	4.6	5.3	Versicolor
9.3	4.7	5.4	1.8	Virginica
8.4	3.1	6.5	3.3	Virginica
7.2	6.6	10.1	6.9	Virginica
11.2	3.2	8.0	6.3	Virginica
8.1	6.9	5.5	2.2	Setosa
7.6	4.1	5.0	2.7	Setosa
6.6	7.3	5.6	3.7	Setosa
9.2	2.7	7.9	2.4	Versicolor
7.1	3.4	5.9	1.8	Setosa
5.5	5.8	3.8	1.3	Setosa
5.5	2.0	5.5	5.5	Versicolor
10.1	3.5	5.6	1.8	Versicolor
7.4	6.9	3.4	4.2	Setosa
8.5	6.2	5.2	2.2	Setosa
12.2	3.5	8.1	5.3	Virginica
9.1	6.0	6.6	5.9	Versicolor
8.4	3.0	5.9	2.7	Setosa
10.6	6.1	9.1	2.9	Virginica
5.5	7.1	7.4	2.2	Versicolor
4.9	6.0	4.8	3.7	Setosa
8.3	7.7	4.0	3.7	Setosa
9.8	4.7	8.6	1.5	Versicolor
6.9	4.1	5.4	3.0	Versicolor
9.5	4.5	8.3	6.7	Virginica
9.2	4.8	9.7	5.1	Virginica
10.3	4.4	9.8	2.3	Virginica
9.6	7.0	6.9	2.1	Virginica
7.1	4.7	5.4	1.7	Setosa
8.5	4.7	7.0	3.0	Virginica
8.2	4.0	6.3	4.1	Virginica
9.3	2.8	9.3	2.4	Versicolor
7.5	3.8	3.4	0.7	Setosa
9.9	8.2	1.5	1.2	Setosa
6.0	5.0	2.1	3.7	Setosa
6.8	4.5	3.6	1.1	Setosa
6.4	6.6	2.0	3.2	Setosa
8.1	4.4	6.7	5.9	Versicolor
7.5	4.5	1.8	3.2	Setosa
5.7	5.1	7.0	1.0	Versicolor
9.1	3.3	4.7	0.5	Setosa
5.5	6.3	5.8	4.5	Versicolor
10.2	5.1	8.9	1.9	Versicolor
6.7	4.4	3.9	2.7	Setosa
10.2	7.3	5.2	3.8	Setosa
9.0	4.7	7.1	3.5	Virginica
8.2	8.6	5.5	1.6	Setosa
8.0	7.9	1.6	1.4	Setosa
5.8	6.0	3.9	4.6	Setosa
10.4	6.2	9.0	1.5	Versicolor
8.7	7.1	8.7	5.5	Versicolor
8.7	6.5	6.8	2.3	Virginica
9.3	2.8	5.6	2.5	Virginica
8.3	3.3	8.1	5.9	Virginica
8.5	3.4	5.0	0.2	Setosa
10.2	2.2	6.0	3.0	Versicolor
9.9	3.7	9.3	4.8	Virginica
7.9	4.4	5.0	3.9	Setosa
8.0	6.4	5.3	4.1	Versicolor
7.6	6.5	3.0	3.6	Versicolor
7.6	8.3	5.0	3.8	Setosa
10.0	5.8	7.6	5.0	Versicolor
9.5	3.5	6.8	4.3	Virginica
7.5	3.7	5.2	4.4	Versicolor
9.0	4.3	8.0	1.3	Versicolor
7.5	3.9	6.7	1.5	Versicolor
7.2	7.2	4.1	0.2	Setosa
8.3	4.5	8.5	2.4	Virginica
6.3	7.5	1.4	2.3	Setosa
8.8	5.5	5.5	2.6	Virginica
9.4	7.3	6.6	6.4	Virginica
10.3	3.8	7.5	6.5	Virginica
9.4	7.4	1.8	4.4	Setosa
5.5	7.2	3.9	2.2	Setosa
9.6	6.3	5.9	6.0	Virginica
7.5	3.5	5.3	1.8	Setosa
10.0	5.9	4.5	3.5	Versicolor
7.8	4.5	4.7	0.7	Setosa
