petal.width	variety
4.0	Versicolor
3.0	Virginica
3.6	Virginica
6.0	Virginica
5.4	Versicolor
0.2	Setosa
5.3	Virginica
3.2	Setosa
2.0	Versicolor
4.6	Setosa
4.0	Virginica
4.8	Virginica
1.1	Versicolor
3.2	Setosa
2.3	Virginica
5.5	Versicolor
4.0	Versicolor
3.1	Versicolor
5.6	Virginica
1.9	Virginica
1.2	Setosa
6.0	Versicolor
2.9	Versicolor
1.2	Setosa
2.9	Versicolor
3.3	Virginica
3.8	Versicolor
4.3	Virginica
5.3	Versicolor
3.7	Virginica
4.5	Virginica
4.2	Setosa
2.5	Versicolor
1.2	Setosa
4.0	Versicolor
0.7	Setosa
4.5	Virginica
4.2	Versicolor
1.6	Versicolor
4.9	Virginica
4.0	Versicolor
4.7	Setosa
0.3	Setosa
2.3	Virginica
3.2	Setosa
2.3	Versicolor
5.1	Virginica
5.7	Versicolor
3.9	Virginica
1.2	Setosa
1.0	Versicolor
3.7	Setosa
4.8	Virginica
3.9	Setosa
5.2	Virginica
2.6	Versicolor
4.7	Virginica
4.8	Versicolor
4.4	Setosa
5.0	Setosa
0.2	Setosa
4.2	Setosa
5.8	Versicolor
3.3	Virginica
1.4	Versicolor
2.8	Setosa
1.2	Setosa
4.8	Setosa
2.4	Setosa
0.1	Setosa
4.8	Virginica
5.0	Versicolor
1.5	Virginica
0.2	Setosa
5.3	Virginica
2.2	Setosa
3.7	Setosa
2.6	Virginica
2.8	Virginica
2.9	Setosa
7.0	Virginica
6.0	Virginica
5.3	Versicolor
6.4	Virginica
1.7	Setosa
2.8	Virginica
1.4	Versicolor
1.4	Setosa
2.3	Virginica
5.4	Virginica
3.8	Setosa
4.1	Virginica
5.4	Versicolor
3.7	Versicolor
0.9	Setosa
4.3	Setosa
5.9	Virginica
2.2	Setosa
3.5	Versicolor
2.2	Setosa
4.5	Virginica
4.0	Versicolor
5.6	Virginica
3.1	Setosa
2.6	Virginica
