petal.length	variety
1.4	Setosa
5.4	Setosa
7.4	Versicolor
8.0	Virginica
4.1	Versicolor
6.6	Virginica
6.5	Versicolor
5.9	Versicolor
5.0	Versicolor
8.6	Virginica
2.2	Setosa
8.3	Versicolor
8.5	Virginica
3.1	Setosa
9.6	Virginica
6.5	Virginica
8.5	Versicolor
2.0	Setosa
5.7	Versicolor
5.3	Setosa
5.9	Setosa
8.1	Versicolor
9.1	Virginica
4.9	Virginica
9.6	Virginica
2.0	Setosa
8.6	Virginica
5.5	Versicolor
8.2	Versicolor
9.7	Virginica
6.7	Versicolor
6.1	Versicolor
10.1	Virginica
4.4	Setosa
8.5	Versicolor
5.6	Setosa
3.9	Setosa
6.4	Versicolor
8.9	Virginica
8.6	Virginica
6.1	Virginica
2.8	Setosa
10.0	Virginica
2.0	Setosa
6.8	Virginica
5.9	Setosa
8.8	Virginica
6.3	Virginica
4.5	Setosa
9.4	Virginica
6.9	Versicolor
6.4	Versicolor
7.3	Versicolor
9.4	Virginica
5.9	Virginica
6.6	Virginica
7.4	Virginica
3.0	Setosa
4.8	Setosa
9.0	Versicolor
7.4	Versicolor
10.0	Virginica
10.6	Virginica
5.4	Setosa
6.2	Versicolor
5.1	Versicolor
7.5	Virginica
5.6	Versicolor
3.2	Setosa
3.5	Setosa
7.8	Versicolor
3.6	Setosa
7.5	Versicolor
8.6	Virginica
2.5	Setosa
6.0	Versicolor
4.5	Setosa
8.0	Versicolor
5.2	Versicolor
6.4	Setosa
4.5	Versicolor
4.9	Setosa
6.0	Setosa
6.2	Setosa
2.6	Setosa
9.4	Virginica
6.2	Versicolor
9.8	Virginica
4.6	Versicolor
4.2	Setosa
8.6	Virginica
8.8	Virginica
5.7	Virginica
6.3	Virginica
6.0	Setosa
7.7	Versicolor
1.4	Setosa
8.0	Versicolor
7.8	Versicolor
8.3	Versicolor
4.6	Versicolor
7.7	Virginica
6.3	Virginica
8.5	Virginica
5.7	Virginica
