sepal.width	petal.length	variety
7.8	10.9	Virginica
4.9	4.6	Setosa
7.7	8.0	Versicolor
4.6	9.1	Virginica
3.8	5.7	Setosa
4.0	5.9	Setosa
6.7	6.2	Versicolor
3.3	5.0	Versicolor
3.2	5.5	Virginica
7.6	2.5	Setosa
2.7	6.1	Virginica
7.0	2.6	Setosa
6.0	4.0	Setosa
5.5	5.2	Setosa
6.5	9.3	Virginica
6.2	3.9	Versicolor
8.9	3.0	Setosa
7.5	6.8	Virginica
3.5	5.9	Versicolor
3.0	7.5	Virginica
3.9	5.5	Setosa
4.5	3.3	Setosa
6.0	3.9	Setosa
7.3	1.4	Setosa
3.8	4.3	Versicolor
3.3	5.8	Virginica
7.2	4.7	Setosa
5.0	4.5	Versicolor
5.8	7.1	Versicolor
5.7	5.4	Virginica
7.1	5.4	Virginica
7.0	7.8	Virginica
4.1	8.9	Versicolor
6.9	5.5	Versicolor
3.3	4.7	Setosa
7.4	7.0	Versicolor
6.0	7.1	Virginica
5.5	7.0	Versicolor
7.5	9.1	Virginica
5.5	6.4	Virginica
5.3	4.5	Versicolor
7.7	2.3	Setosa
6.4	8.6	Virginica
5.0	2.4	Setosa
3.0	3.4	Setosa
5.4	5.5	Setosa
6.1	7.0	Versicolor
2.9	4.2	Versicolor
3.5	5.1	Setosa
7.6	2.0	Setosa
7.8	4.9	Setosa
3.0	7.5	Versicolor
5.3	9.0	Virginica
5.2	2.3	Setosa
6.7	4.5	Setosa
3.9	1.4	Setosa
6.0	9.2	Virginica
6.5	1.4	Setosa
5.0	6.7	Versicolor
5.5	6.0	Versicolor
7.0	6.4	Versicolor
6.0	7.2	Virginica
7.7	3.6	Setosa
7.7	5.3	Virginica
3.4	3.0	Setosa
5.5	1.3	Setosa
5.5	8.6	Versicolor
4.3	7.7	Virginica
6.9	2.2	Setosa
5.2	2.0	Setosa
4.8	2.3	Setosa
3.9	1.9	Setosa
5.5	5.5	Virginica
6.5	9.8	Virginica
4.3	10.7	Virginica
3.3	9.1	Virginica
3.2	9.2	Versicolor
6.9	6.3	Versicolor
6.9	1.4	Setosa
6.2	9.7	Virginica
4.1	9.1	Virginica
7.9	10.1	Virginica
6.5	5.0	Versicolor
5.6	2.5	Setosa
2.5	9.0	Virginica
6.9	4.4	Setosa
4.6	3.9	Setosa
4.5	7.9	Versicolor
7.3	7.8	Versicolor
4.1	6.4	Versicolor
7.7	5.6	Virginica
5.5	1.8	Setosa
6.6	9.9	Virginica
4.3	6.7	Versicolor
6.6	4.9	Setosa
5.0	10.1	Virginica
5.3	5.6	Virginica
4.7	8.6	Versicolor
5.4	7.6	Versicolor
4.3	10.6	Virginica
3.4	5.3	Versicolor
2.5	8.0	Virginica
4.6	8.5	Virginica
6.3	5.4	Versicolor
4.2	5.1	Virginica
