sepal.length	sepal.width	variety
9.8	4.3	Versicolor
5.9	6.4	Setosa
9.7	3.3	Virginica
11.2	3.1	Virginica
9.2	6.5	Versicolor
5.5	5.5	Setosa
7.8	6.6	Setosa
6.9	6.9	Setosa
6.8	6.8	Versicolor
7.0	5.9	Setosa
5.2	5.1	Setosa
6.0	2.7	Versicolor
5.4	6.7	Setosa
11.2	4.3	Virginica
9.0	6.9	Versicolor
7.8	5.4	Setosa
8.4	6.3	Virginica
10.3	3.9	Virginica
8.7	4.3	Versicolor
9.4	6.9	Versicolor
8.5	6.5	Virginica
7.0	4.0	Setosa
4.4	6.0	Setosa
5.1	7.3	Setosa
11.4	5.1	Virginica
7.7	5.8	Versicolor
6.6	6.4	Versicolor
6.3	6.4	Virginica
7.1	4.4	Setosa
8.4	6.2	Versicolor
12.1	4.0	Virginica
10.2	3.8	Virginica
9.2	6.4	Setosa
10.3	4.2	Virginica
9.4	5.9	Setosa
8.6	7.6	Setosa
5.7	4.5	Virginica
5.6	5.1	Setosa
10.2	4.0	Virginica
9.2	3.1	Versicolor
6.2	5.7	Setosa
4.8	6.0	Setosa
7.0	5.4	Versicolor
9.5	4.5	Versicolor
6.2	4.4	Versicolor
4.9	7.2	Setosa
6.5	2.8	Versicolor
11.2	6.2	Virginica
8.7	4.4	Virginica
8.7	3.1	Versicolor
10.2	4.0	Virginica
8.8	5.1	Versicolor
7.6	3.5	Versicolor
7.0	7.2	Setosa
8.5	3.7	Virginica
10.1	6.5	Versicolor
6.0	4.4	Versicolor
5.6	3.4	Setosa
10.3	4.3	Virginica
9.0	6.8	Setosa
9.2	3.8	Virginica
9.4	7.6	Versicolor
8.2	7.0	Setosa
8.1	6.5	Virginica
8.3	5.5	Setosa
8.3	5.7	Virginica
8.4	6.1	Virginica
9.2	7.9	Setosa
8.6	4.0	Versicolor
10.5	4.4	Versicolor
5.4	5.0	Setosa
5.8	3.3	Virginica
5.5	3.8	Setosa
7.9	5.2	Versicolor
5.0	7.1	Setosa
9.0	4.0	Setosa
8.2	7.1	Virginica
8.4	7.0	Versicolor
8.8	7.4	Setosa
7.4	4.1	Setosa
6.8	5.3	Virginica
8.5	5.2	Versicolor
8.7	5.7	Versicolor
8.1	4.8	Versicolor
8.6	5.0	Versicolor
8.3	7.4	Virginica
8.1	4.5	Versicolor
8.5	2.7	Virginica
7.4	6.6	Setosa
8.8	5.7	Setosa
8.5	3.0	Virginica
9.2	6.2	Setosa
6.4	6.0	Virginica
8.3	4.2	Versicolor
8.7	3.9	Versicolor
8.0	5.5	Virginica
7.2	6.5	Virginica
5.6	5.5	Setosa
7.3	4.5	Virginica
7.4	6.1	Setosa
5.1	5.0	Versicolor
8.9	4.5	Versicolor
8.3	5.8	Versicolor
9.3	3.0	Setosa
7.6	6.3	Setosa
