petal.width	variety
4.3	Versicolor
5.4	Versicolor
2.0	Versicolor
2.3	Versicolor
5.7	Virginica
6.0	Virginica
5.2	Versicolor
4.8	Setosa
1.7	Setosa
5.7	Versicolor
5.0	Virginica
5.3	Versicolor
2.3	Virginica
6.4	Virginica
5.9	Virginica
0.7	Setosa
4.5	Virginica
5.9	Versicolor
6.5	Virginica
3.5	Versicolor
2.7	Setosa
5.8	Versicolor
4.6	Setosa
4.4	Versicolor
4.5	Virginica
2.4	Setosa
3.7	Setosa
6.5	Virginica
5.1	Versicolor
3.2	Setosa
3.3	Virginica
3.7	Setosa
5.8	Versicolor
2.0	Versicolor
4.5	Versicolor
5.8	Versicolor
3.1	Virginica
0.7	Setosa
4.7	Versicolor
3.2	Setosa
4.1	Virginica
4.3	Virginica
2.3	Versicolor
3.2	Setosa
4.0	Setosa
1.9	Virginica
4.7	Versicolor
2.3	Versicolor
2.7	Setosa
3.1	Virginica
4.2	Setosa
0.3	Setosa
3.1	Versicolor
4.5	Versicolor
4.4	Virginica
4.5	Versicolor
4.0	Versicolor
6.0	Versicolor
3.0	Versicolor
1.2	Setosa
3.7	Versicolor
0.2	Setosa
6.6	Virginica
0.7	Setosa
2.3	Virginica
0.2	Setosa
1.7	Setosa
5.2	Versicolor
2.3	Setosa
5.3	Virginica
3.3	Setosa
4.8	Virginica
0.6	Setosa
2.0	Versicolor
3.5	Versicolor
2.2	Setosa
4.6	Setosa
1.3	Versicolor
2.4	Versicolor
5.3	Versicolor
4.3	Virginica
3.7	Virginica
3.9	Versicolor
2.7	Setosa
2.7	Setosa
1.8	Versicolor
3.8	Virginica
1.4	Setosa
3.7	Virginica
0.6	Setosa
2.9	Virginica
4.0	Virginica
3.5	Versicolor
3.5	Versicolor
2.8	Versicolor
3.2	Virginica
2.2	Setosa
2.9	Virginica
1.4	Setosa
0.7	Setosa
2.2	Setosa
3.1	Virginica
5.1	Virginica
4.0	Virginica
5.9	Virginica
