sepal.width	petal.length	variety
4.2	2.5	Setosa
6.2	6.5	Virginica
5.5	6.0	Versicolor
3.6	2.4	Setosa
7.9	2.4	Setosa
4.4	6.8	Virginica
5.5	10.1	Virginica
3.2	8.0	Versicolor
7.6	5.6	Virginica
4.3	7.7	Versicolor
7.4	5.0	Setosa
6.9	6.7	Versicolor
4.3	8.1	Virginica
3.4	7.8	Versicolor
6.4	2.4	Setosa
6.9	4.7	Setosa
4.5	7.0	Versicolor
4.3	6.9	Versicolor
3.2	3.6	Setosa
3.6	1.9	Setosa
4.5	8.3	Virginica
3.3	9.3	Versicolor
6.1	6.4	Virginica
4.2	6.7	Versicolor
5.2	6.9	Versicolor
7.3	7.6	Virginica
4.4	3.5	Setosa
4.0	10.1	Virginica
5.1	1.5	Setosa
5.5	9.2	Virginica
6.4	2.3	Setosa
6.2	6.0	Setosa
7.0	6.6	Versicolor
5.4	7.4	Virginica
6.1	4.1	Setosa
6.0	5.8	Setosa
5.0	5.2	Versicolor
5.1	6.2	Versicolor
7.9	5.7	Setosa
5.9	4.4	Setosa
5.7	2.8	Setosa
4.5	8.8	Virginica
3.9	7.1	Virginica
7.7	7.3	Versicolor
7.1	1.5	Setosa
5.4	5.7	Versicolor
6.2	9.1	Virginica
7.2	9.6	Virginica
5.3	5.9	Virginica
4.8	8.2	Virginica
7.7	5.0	Setosa
6.9	3.5	Setosa
3.7	8.0	Versicolor
6.5	5.5	Versicolor
4.5	7.7	Virginica
6.3	10.4	Virginica
5.9	8.8	Versicolor
4.0	1.2	Setosa
4.8	5.1	Virginica
5.7	7.0	Versicolor
4.5	7.1	Virginica
3.2	5.4	Setosa
3.0	5.5	Virginica
7.1	8.9	Versicolor
6.1	10.1	Virginica
5.2	9.0	Virginica
3.7	7.2	Virginica
7.0	5.7	Versicolor
4.5	5.6	Setosa
6.2	2.9	Setosa
3.5	9.5	Virginica
3.5	9.0	Virginica
7.0	3.9	Setosa
2.7	7.9	Versicolor
2.8	7.1	Versicolor
4.7	7.8	Virginica
7.5	9.5	Versicolor
4.0	8.1	Versicolor
4.1	3.5	Setosa
5.5	8.9	Virginica
6.8	5.2	Versicolor
7.4	5.6	Versicolor
6.5	4.5	Setosa
7.6	4.4	Versicolor
6.4	3.6	Setosa
3.0	2.6	Setosa
2.8	5.8	Versicolor
6.3	8.2	Virginica
4.1	4.5	Versicolor
2.7	6.4	Virginica
6.9	3.0	Setosa
3.8	10.1	Virginica
6.9	7.0	Versicolor
3.4	2.4	Setosa
5.0	6.3	Virginica
7.0	1.6	Setosa
5.0	1.4	Setosa
2.7	5.2	Versicolor
5.8	5.6	Versicolor
7.0	9.0	Virginica
2.8	6.0	Versicolor
3.9	6.3	Versicolor
7.0	9.4	Virginica
4.8	7.6	Virginica
5.3	4.5	Versicolor
