sepal.width	petal.length	variety
5.6	9.4	Virginica
5.2	6.3	Virginica
6.9	9.4	Virginica
7.8	9.2	Versicolor
3.7	7.1	Virginica
4.8	9.6	Virginica
4.7	2.0	Setosa
3.8	8.8	Virginica
3.3	8.1	Virginica
6.5	3.9	Setosa
4.0	5.3	Setosa
4.9	5.8	Versicolor
4.1	2.9	Setosa
2.9	7.2	Versicolor
6.4	3.9	Setosa
7.6	9.1	Virginica
2.7	6.6	Versicolor
2.8	4.9	Virginica
7.0	6.1	Virginica
5.5	3.1	Setosa
7.5	1.7	Setosa
5.9	7.3	Versicolor
2.7	9.5	Virginica
3.2	8.9	Virginica
3.2	8.7	Versicolor
5.5	5.0	Versicolor
4.5	9.9	Virginica
7.4	8.3	Versicolor
5.0	7.3	Virginica
7.1	8.9	Versicolor
6.7	5.2	Versicolor
5.6	7.2	Versicolor
5.8	8.1	Versicolor
6.4	3.1	Setosa
7.7	1.9	Setosa
4.0	5.4	Setosa
4.5	5.9	Setosa
3.5	6.2	Virginica
6.6	6.6	Virginica
4.7	6.5	Versicolor
7.6	5.0	Setosa
6.5	5.5	Versicolor
4.7	4.4	Setosa
7.5	6.0	Versicolor
3.9	4.8	Versicolor
7.4	1.9	Setosa
7.3	8.6	Virginica
5.9	2.8	Setosa
7.6	1.5	Setosa
7.7	5.3	Setosa
6.5	7.6	Versicolor
4.0	5.3	Virginica
6.7	10.5	Virginica
7.3	6.0	Setosa
3.9	2.1	Setosa
4.8	2.8	Setosa
7.4	5.5	Setosa
5.3	3.7	Setosa
2.5	7.5	Virginica
4.5	2.1	Setosa
6.5	3.8	Setosa
3.6	6.1	Setosa
3.9	1.5	Setosa
5.5	4.4	Versicolor
7.5	6.4	Virginica
3.8	2.2	Setosa
2.5	7.5	Virginica
4.9	4.4	Setosa
6.3	4.9	Versicolor
5.9	5.7	Versicolor
3.0	7.2	Virginica
6.3	5.5	Versicolor
5.2	3.2	Setosa
4.1	6.4	Versicolor
3.2	5.7	Virginica
7.2	5.5	Setosa
7.4	5.0	Versicolor
7.7	6.1	Virginica
6.6	5.4	Setosa
5.9	4.6	Versicolor
3.0	9.5	Virginica
5.0	5.5	Virginica
6.5	4.8	Setosa
7.3	8.7	Virginica
3.0	4.1	Setosa
4.7	8.8	Virginica
4.6	1.5	Setosa
5.3	11.2	Virginica
6.1	7.0	Virginica
7.3	6.8	Versicolor
7.8	10.2	Virginica
5.8	5.2	Versicolor
4.3	7.0	Versicolor
7.5	5.9	Versicolor
7.0	1.5	Setosa
4.5	4.2	Versicolor
7.8	7.7	Virginica
3.9	3.0	Setosa
3.1	8.4	Virginica
6.8	8.4	Virginica
3.8	5.1	Virginica
6.3	7.5	Virginica
3.5	8.7	Versicolor
7.8	5.1	Setosa
7.2	1.6	Setosa
