sepal.width	petal.length	variety
3.6	4.9	Versicolor
6.8	6.5	Versicolor
3.0	9.0	Virginica
3.3	2.2	Setosa
6.0	2.6	Setosa
3.9	7.0	Versicolor
5.5	3.9	Setosa
4.0	7.1	Virginica
5.4	2.8	Setosa
2.7	8.7	Versicolor
7.7	4.6	Setosa
3.4	5.2	Versicolor
4.7	9.3	Virginica
4.5	7.0	Versicolor
6.4	4.5	Setosa
4.3	8.1	Versicolor
6.1	4.0	Setosa
3.5	8.5	Virginica
3.0	6.9	Virginica
4.7	5.5	Setosa
3.4	2.9	Setosa
6.2	8.1	Versicolor
5.7	2.5	Setosa
7.5	8.7	Virginica
5.3	8.9	Virginica
6.1	7.1	Virginica
4.7	7.5	Versicolor
7.2	6.9	Virginica
3.9	5.1	Setosa
7.3	7.7	Virginica
5.1	6.6	Virginica
3.8	9.6	Virginica
6.6	3.5	Setosa
5.5	6.8	Virginica
4.4	2.4	Setosa
5.0	8.4	Versicolor
5.7	3.9	Setosa
6.7	4.9	Setosa
6.1	8.9	Virginica
7.5	6.6	Virginica
3.3	6.8	Versicolor
5.5	3.6	Setosa
3.7	10.5	Virginica
7.8	7.9	Virginica
6.0	3.3	Setosa
2.7	6.1	Versicolor
4.3	4.4	Setosa
4.8	7.0	Versicolor
3.0	1.9	Setosa
7.4	5.5	Setosa
4.2	4.3	Setosa
6.9	5.8	Versicolor
5.0	7.6	Versicolor
7.3	1.6	Setosa
7.1	7.2	Versicolor
7.0	3.5	Versicolor
4.2	2.3	Setosa
6.9	8.8	Virginica
7.0	8.5	Versicolor
3.2	6.8	Versicolor
3.9	6.0	Versicolor
7.1	9.9	Virginica
3.6	10.0	Virginica
4.0	4.7	Versicolor
4.9	6.7	Versicolor
5.4	3.7	Setosa
5.2	9.6	Virginica
2.3	4.3	Setosa
5.4	6.6	Virginica
6.2	1.5	Setosa
2.5	10.3	Virginica
6.5	4.0	Versicolor
6.8	3.7	Setosa
4.0	4.6	Setosa
4.5	3.8	Setosa
3.5	6.5	Versicolor
4.3	10.1	Virginica
8.0	3.3	Setosa
5.6	10.1	Virginica
3.6	8.6	Virginica
6.8	8.9	Versicolor
4.0	7.1	Versicolor
3.6	3.9	Setosa
6.9	1.9	Setosa
8.0	1.2	Setosa
4.8	8.7	Versicolor
3.2	5.0	Versicolor
6.7	5.2	Versicolor
7.4	8.4	Virginica
6.3	9.7	Virginica
2.5	9.5	Virginica
7.8	10.2	Virginica
7.1	1.9	Setosa
3.9	3.4	Setosa
7.4	5.7	Versicolor
4.9	6.6	Virginica
7.5	6.8	Virginica
6.1	4.6	Setosa
6.0	4.5	Virginica
3.3	9.1	Virginica
7.0	7.4	Virginica
6.2	9.0	Virginica
3.4	6.1	Setosa
7.8	7.7	Virginica
2.0	5.5	Versicolor
