sepal.length	sepal.width	petal.length	variety
9.9	6.7	7.8	Versicolor
7.8	3.0	2.9	Setosa
8.5	3.5	4.6	Setosa
6.8	4.3	6.0	Virginica
9.4	6.4	3.8	Versicolor
6.8	4.2	8.1	Virginica
7.5	4.5	6.5	Virginica
10.7	3.4	8.4	Virginica
6.0	5.5	5.1	Setosa
8.5	8.0	2.3	Setosa
6.1	6.5	7.9	Versicolor
6.6	6.9	4.1	Versicolor
9.8	7.8	4.7	Versicolor
8.7	6.9	3.5	Setosa
11.2	7.1	9.1	Virginica
10.0	6.1	7.9	Versicolor
10.3	6.2	5.9	Versicolor
10.4	5.6	9.0	Virginica
7.3	3.4	6.1	Virginica
8.8	6.2	4.0	Setosa
8.5	3.3	3.3	Setosa
6.7	4.8	5.0	Versicolor
8.6	7.0	2.4	Setosa
7.7	4.7	8.5	Virginica
8.6	2.6	10.1	Virginica
5.4	6.9	2.9	Setosa
8.9	4.0	7.6	Virginica
8.9	6.1	5.5	Setosa
9.5	7.4	8.0	Versicolor
9.6	5.3	6.7	Versicolor
5.0	3.0	6.0	Versicolor
5.9	7.2	1.5	Setosa
6.1	3.0	6.6	Versicolor
7.1	4.3	7.0	Versicolor
6.3	3.7	5.1	Virginica
11.2	6.1	10.9	Virginica
7.7	7.1	4.7	Versicolor
8.0	2.9	3.7	Versicolor
9.1	4.0	7.6	Virginica
7.1	6.4	5.0	Setosa
9.9	6.8	8.6	Virginica
8.8	2.5	6.0	Virginica
9.2	5.3	4.8	Virginica
8.3	6.8	5.4	Versicolor
5.9	3.0	6.0	Versicolor
9.1	7.8	3.0	Setosa
9.0	3.6	2.4	Setosa
8.7	3.2	3.3	Setosa
4.6	4.2	1.9	Setosa
11.1	3.9	7.6	Versicolor
9.1	6.3	6.2	Setosa
6.0	7.7	5.7	Setosa
9.0	6.5	2.8	Setosa
7.7	6.8	7.7	Virginica
7.6	6.5	3.5	Versicolor
8.9	3.3	5.6	Virginica
7.0	3.8	5.5	Versicolor
7.3	6.9	3.4	Setosa
6.3	2.8	5.6	Virginica
5.6	3.0	5.5	Versicolor
6.7	5.7	5.0	Versicolor
11.3	6.5	10.0	Virginica
11.1	7.5	5.9	Versicolor
8.8	5.1	7.0	Versicolor
7.4	5.0	2.9	Setosa
11.3	2.8	7.3	Versicolor
8.6	7.0	9.1	Versicolor
11.7	6.5	9.3	Virginica
7.7	7.3	8.7	Virginica
8.1	6.4	8.2	Versicolor
7.9	6.1	9.4	Virginica
5.8	4.6	4.1	Setosa
8.0	3.0	5.8	Virginica
7.3	5.2	8.1	Versicolor
8.6	6.0	4.4	Setosa
10.0	4.7	5.6	Virginica
6.9	6.1	2.4	Setosa
11.2	4.5	9.7	Virginica
5.4	5.9	2.2	Setosa
6.2	6.9	1.9	Setosa
7.9	5.4	2.5	Setosa
10.4	5.2	5.8	Virginica
9.7	7.8	4.2	Setosa
8.6	6.8	4.6	Setosa
7.0	7.4	5.1	Setosa
6.7	6.6	6.4	Versicolor
8.9	7.4	5.3	Setosa
9.4	4.1	5.0	Setosa
6.7	4.1	7.5	Versicolor
6.4	5.5	4.5	Virginica
4.4	5.5	4.3	Setosa
7.4	3.2	9.0	Versicolor
10.3	7.5	2.2	Setosa
5.6	5.8	7.4	Virginica
8.7	6.4	5.8	Versicolor
9.0	4.5	5.5	Versicolor
8.3	4.9	8.8	Virginica
7.0	7.4	7.5	Versicolor
9.1	3.8	2.4	Setosa
9.1	5.0	6.4	Virginica
7.0	7.3	4.6	Versicolor
7.8	5.0	3.9	Setosa
7.7	3.8	5.6	Versicolor
9.0	3.5	8.2	Virginica
8.7	3.8	7.2	Virginica
