sepal.width	variety
6.0	Setosa
5.3	Setosa
2.9	Versicolor
3.1	Versicolor
4.0	Versicolor
3.4	Setosa
6.3	Virginica
4.9	Setosa
6.5	Virginica
7.2	Setosa
4.0	Versicolor
5.4	Versicolor
3.3	Virginica
4.0	Versicolor
6.5	Virginica
4.3	Virginica
5.7	Virginica
4.7	Versicolor
5.9	Setosa
8.2	Setosa
4.2	Setosa
6.2	Virginica
7.3	Versicolor
4.5	Virginica
5.7	Versicolor
5.8	Versicolor
6.6	Setosa
3.6	Versicolor
7.5	Versicolor
6.6	Versicolor
6.7	Virginica
6.6	Virginica
5.5	Virginica
4.8	Versicolor
3.0	Versicolor
3.7	Setosa
3.8	Versicolor
5.4	Setosa
4.3	Virginica
7.3	Virginica
7.0	Setosa
8.3	Virginica
3.8	Virginica
5.0	Setosa
5.5	Setosa
2.6	Virginica
7.0	Virginica
7.7	Virginica
4.7	Setosa
5.5	Versicolor
4.2	Versicolor
3.3	Setosa
2.7	Versicolor
5.1	Setosa
7.5	Versicolor
5.5	Virginica
7.3	Virginica
6.8	Virginica
3.7	Versicolor
6.2	Setosa
5.3	Versicolor
5.2	Virginica
7.2	Setosa
5.5	Setosa
2.8	Versicolor
7.9	Virginica
6.9	Setosa
3.8	Virginica
5.5	Virginica
3.9	Versicolor
2.8	Versicolor
4.9	Setosa
4.4	Versicolor
5.9	Versicolor
7.5	Setosa
4.7	Virginica
4.4	Versicolor
3.8	Virginica
6.0	Versicolor
2.9	Versicolor
7.6	Virginica
5.0	Versicolor
6.4	Setosa
4.5	Setosa
7.8	Setosa
3.6	Virginica
3.5	Virginica
4.8	Versicolor
3.0	Virginica
8.5	Setosa
6.1	Virginica
4.7	Versicolor
6.0	Versicolor
3.4	Setosa
5.7	Virginica
5.0	Setosa
6.6	Setosa
6.7	Setosa
4.2	Virginica
7.7	Versicolor
4.7	Versicolor
5.5	Virginica
5.3	Setosa
4.1	Setosa
6.4	Setosa
