petal.length	variety
8.4	Versicolor
10.6	Virginica
9.2	Versicolor
4.9	Setosa
1.4	Setosa
1.0	Setosa
7.6	Versicolor
1.3	Setosa
7.0	Versicolor
8.5	Versicolor
8.5	Versicolor
5.4	Setosa
3.3	Setosa
4.9	Versicolor
3.0	Setosa
5.2	Versicolor
6.1	Setosa
6.4	Setosa
6.2	Versicolor
1.9	Setosa
7.4	Virginica
9.8	Virginica
6.0	Setosa
4.8	Versicolor
4.5	Versicolor
1.9	Setosa
7.5	Virginica
6.2	Versicolor
5.9	Virginica
8.1	Virginica
7.0	Versicolor
3.8	Versicolor
4.2	Versicolor
3.9	Setosa
5.8	Versicolor
2.9	Setosa
5.5	Versicolor
8.2	Versicolor
5.0	Setosa
8.6	Virginica
6.6	Virginica
4.5	Versicolor
6.1	Versicolor
8.5	Virginica
4.3	Setosa
3.8	Versicolor
5.3	Setosa
3.5	Setosa
4.1	Versicolor
5.0	Versicolor
9.8	Virginica
4.5	Setosa
8.6	Virginica
7.8	Virginica
6.6	Virginica
6.4	Virginica
3.8	Setosa
4.2	Setosa
10.1	Virginica
4.6	Setosa
2.7	Setosa
5.7	Virginica
8.5	Virginica
4.2	Setosa
4.2	Versicolor
5.5	Virginica
3.9	Versicolor
8.5	Versicolor
6.1	Virginica
5.6	Versicolor
7.8	Virginica
4.9	Virginica
5.2	Setosa
6.6	Virginica
4.6	Versicolor
9.2	Versicolor
6.9	Virginica
7.7	Virginica
5.4	Setosa
5.4	Setosa
7.5	Virginica
8.9	Versicolor
7.2	Versicolor
4.9	Versicolor
9.1	Virginica
9.9	Virginica
1.6	Setosa
2.4	Setosa
7.6	Virginica
6.2	Virginica
9.6	Virginica
2.5	Setosa
4.6	Setosa
5.4	Setosa
3.0	Setosa
5.5	Virginica
5.5	Versicolor
7.5	Virginica
6.1	Virginica
4.4	Versicolor
9.1	Versicolor
1.5	Setosa
3.1	Setosa
10.2	Virginica
7.3	Versicolor
