sepal.length	sepal.width	variety
7.1	5.2	Setosa
7.6	4.3	Setosa
10.3	6.3	Versicolor
7.6	5.5	Virginica
10.3	5.4	Virginica
7.5	8.7	Setosa
6.5	6.2	Setosa
8.9	3.0	Virginica
10.2	8.3	Virginica
7.6	3.5	Setosa
6.6	6.4	Versicolor
11.7	5.5	Virginica
10.8	2.8	Versicolor
7.9	5.1	Setosa
8.6	7.0	Versicolor
9.5	5.7	Virginica
7.7	4.4	Setosa
8.5	4.0	Setosa
5.8	6.9	Setosa
8.2	2.7	Versicolor
10.5	6.0	Virginica
9.0	5.2	Versicolor
7.2	6.3	Virginica
7.3	8.0	Setosa
7.5	7.4	Versicolor
7.1	3.1	Virginica
11.2	2.5	Virginica
7.3	4.4	Virginica
8.4	7.9	Setosa
8.7	3.2	Setosa
9.4	5.6	Virginica
7.8	3.1	Setosa
8.0	5.9	Versicolor
9.8	4.8	Versicolor
7.0	3.6	Setosa
7.3	5.0	Virginica
6.6	5.8	Setosa
8.9	4.7	Virginica
6.9	5.2	Virginica
6.6	6.2	Setosa
6.6	4.1	Setosa
9.5	4.2	Virginica
11.7	6.5	Virginica
9.5	2.9	Versicolor
8.6	7.2	Versicolor
10.0	3.0	Virginica
9.2	5.6	Virginica
7.2	4.7	Virginica
6.0	4.1	Versicolor
10.1	3.3	Versicolor
10.7	5.3	Virginica
9.4	4.1	Versicolor
7.7	5.2	Versicolor
8.3	5.7	Versicolor
6.9	4.9	Setosa
8.0	4.0	Versicolor
8.7	6.6	Versicolor
11.2	7.6	Virginica
7.6	6.5	Virginica
7.4	6.2	Versicolor
8.8	5.7	Virginica
9.3	5.7	Setosa
6.8	3.5	Versicolor
10.5	6.5	Virginica
6.3	3.5	Setosa
7.0	7.8	Setosa
8.6	3.5	Setosa
7.4	6.2	Virginica
8.4	7.7	Versicolor
9.8	6.9	Virginica
5.7	5.0	Versicolor
8.3	5.1	Versicolor
7.1	4.8	Versicolor
6.6	7.5	Versicolor
8.4	5.4	Versicolor
7.8	3.9	Setosa
6.4	6.8	Virginica
7.5	6.5	Setosa
5.5	4.3	Versicolor
6.9	7.5	Setosa
7.7	4.9	Versicolor
7.0	6.7	Versicolor
8.8	3.3	Virginica
8.9	7.0	Versicolor
6.9	4.2	Setosa
10.0	4.2	Versicolor
10.0	4.3	Versicolor
6.6	4.5	Versicolor
7.3	5.2	Versicolor
8.2	5.4	Versicolor
6.8	5.3	Virginica
7.4	4.9	Setosa
6.4	5.5	Versicolor
9.0	6.4	Versicolor
7.1	3.9	Versicolor
6.2	4.4	Setosa
8.2	5.3	Setosa
6.6	4.8	Virginica
6.9	4.6	Setosa
8.2	3.8	Virginica
5.4	6.2	Setosa
7.5	5.9	Setosa
7.4	5.1	Virginica
7.2	4.1	Setosa
8.6	3.5	Versicolor
