sepal.length	variety
5.8	Setosa
8.8	Virginica
9.0	Virginica
7.8	Setosa
9.9	Virginica
11.4	Versicolor
6.5	Setosa
8.0	Virginica
7.6	Setosa
9.1	Virginica
5.6	Setosa
11.2	Virginica
10.5	Versicolor
7.8	Versicolor
7.9	Virginica
6.8	Virginica
6.1	Versicolor
9.0	Setosa
4.4	Setosa
6.9	Versicolor
7.7	Virginica
8.8	Virginica
7.8	Versicolor
9.7	Virginica
9.2	Virginica
5.1	Setosa
10.8	Virginica
6.0	Versicolor
7.4	Setosa
8.9	Virginica
7.3	Virginica
9.2	Setosa
9.4	Setosa
7.2	Setosa
6.5	Setosa
6.4	Versicolor
8.1	Versicolor
8.0	Versicolor
8.4	Setosa
9.2	Virginica
8.8	Setosa
8.1	Versicolor
5.9	Setosa
8.6	Virginica
7.1	Versicolor
9.4	Virginica
10.1	Versicolor
7.7	Setosa
7.2	Versicolor
8.0	Setosa
6.7	Versicolor
7.5	Setosa
8.5	Virginica
10.3	Versicolor
8.8	Setosa
10.2	Versicolor
12.2	Virginica
11.4	Virginica
9.3	Virginica
10.0	Versicolor
5.9	Versicolor
5.7	Virginica
6.4	Versicolor
6.1	Versicolor
6.5	Setosa
9.4	Versicolor
7.0	Versicolor
8.7	Versicolor
8.6	Setosa
9.1	Versicolor
9.8	Virginica
6.3	Setosa
9.9	Setosa
6.6	Setosa
9.9	Virginica
7.2	Virginica
9.8	Versicolor
8.5	Versicolor
5.6	Setosa
7.6	Setosa
8.7	Setosa
9.8	Setosa
6.7	Versicolor
5.0	Setosa
7.9	Virginica
6.5	Versicolor
10.4	Virginica
6.4	Setosa
9.2	Versicolor
6.9	Virginica
6.1	Setosa
7.9	Setosa
8.4	Setosa
7.2	Versicolor
5.5	Versicolor
7.2	Setosa
7.7	Virginica
5.0	Setosa
10.3	Versicolor
9.7	Versicolor
10.3	Virginica
8.5	Versicolor
9.5	Setosa
8.9	Virginica
10.4	Virginica
